task,worker,label
344,AI_mean_19,2
345,AI_mean_19,1
346,AI_mean_19,2
347,AI_mean_19,1
340,AI_mean_19,1
341,AI_mean_19,2
342,AI_mean_19,3
343,AI_mean_19,1
348,AI_mean_19,2
349,AI_mean_19,1
595,AI_mean_19,3
719,AI_mean_19,1
718,AI_mean_19,2
717,AI_mean_19,3
716,AI_mean_19,1
715,AI_mean_19,3
714,AI_mean_19,1
713,AI_mean_19,3
712,AI_mean_19,3
711,AI_mean_19,1
710,AI_mean_19,0
606,AI_mean_19,1
594,AI_mean_19,1
736,AI_mean_19,2
619,AI_mean_19,1
298,AI_mean_19,1
299,AI_mean_19,1
296,AI_mean_19,3
297,AI_mean_19,2
294,AI_mean_19,2
295,AI_mean_19,1
292,AI_mean_19,2
293,AI_mean_19,3
290,AI_mean_19,1
291,AI_mean_19,3
591,AI_mean_19,1
590,AI_mean_19,1
593,AI_mean_19,1
592,AI_mean_19,2
199,AI_mean_19,3
198,AI_mean_19,2
597,AI_mean_19,2
596,AI_mean_19,1
195,AI_mean_19,3
194,AI_mean_19,1
197,AI_mean_19,3
196,AI_mean_19,3
191,AI_mean_19,1
190,AI_mean_19,3
193,AI_mean_19,3
192,AI_mean_19,3
270,AI_mean_19,3
271,AI_mean_19,3
272,AI_mean_19,3
273,AI_mean_19,3
274,AI_mean_19,2
275,AI_mean_19,1
276,AI_mean_19,2
277,AI_mean_19,2
278,AI_mean_19,2
279,AI_mean_19,1
738,AI_mean_19,3
524,AI_mean_19,0
525,AI_mean_19,1
526,AI_mean_19,1
527,AI_mean_19,3
520,AI_mean_19,1
521,AI_mean_19,1
522,AI_mean_19,2
523,AI_mean_19,1
599,AI_mean_19,1
528,AI_mean_19,3
529,AI_mean_19,2
449,AI_mean_19,3
448,AI_mean_19,2
443,AI_mean_19,1
442,AI_mean_19,3
441,AI_mean_19,3
440,AI_mean_19,1
447,AI_mean_19,1
446,AI_mean_19,3
445,AI_mean_19,1
444,AI_mean_19,1
108,AI_mean_19,1
109,AI_mean_19,1
102,AI_mean_19,1
103,AI_mean_19,1
100,AI_mean_19,1
101,AI_mean_19,2
106,AI_mean_19,3
107,AI_mean_19,3
104,AI_mean_19,2
105,AI_mean_19,1
39,AI_mean_19,3
38,AI_mean_19,2
33,AI_mean_19,1
32,AI_mean_19,1
31,AI_mean_19,2
30,AI_mean_19,1
37,AI_mean_19,3
36,AI_mean_19,3
35,AI_mean_19,3
34,AI_mean_19,1
641,AI_mean_19,2
640,AI_mean_19,1
643,AI_mean_19,1
642,AI_mean_19,1
645,AI_mean_19,2
644,AI_mean_19,1
438,AI_mean_19,3
439,AI_mean_19,1
436,AI_mean_19,3
437,AI_mean_19,3
434,AI_mean_19,3
435,AI_mean_19,1
432,AI_mean_19,2
433,AI_mean_19,1
430,AI_mean_19,2
431,AI_mean_19,3
339,AI_mean_19,2
338,AI_mean_19,1
335,AI_mean_19,1
334,AI_mean_19,3
337,AI_mean_19,3
336,AI_mean_19,2
331,AI_mean_19,2
330,AI_mean_19,1
333,AI_mean_19,1
332,AI_mean_19,2
744,AI_mean_19,1
745,AI_mean_19,3
748,AI_mean_19,1
6,AI_mean_19,2
99,AI_mean_19,1
98,AI_mean_19,2
91,AI_mean_19,1
90,AI_mean_19,1
93,AI_mean_19,2
92,AI_mean_19,1
95,AI_mean_19,1
94,AI_mean_19,3
97,AI_mean_19,1
96,AI_mean_19,2
740,AI_mean_19,1
741,AI_mean_19,1
742,AI_mean_19,2
743,AI_mean_19,3
559,AI_mean_19,1
558,AI_mean_19,3
746,AI_mean_19,3
747,AI_mean_19,1
555,AI_mean_19,2
554,AI_mean_19,2
557,AI_mean_19,3
556,AI_mean_19,2
551,AI_mean_19,1
550,AI_mean_19,2
553,AI_mean_19,2
552,AI_mean_19,1
238,AI_mean_19,2
239,AI_mean_19,1
234,AI_mean_19,1
235,AI_mean_19,2
236,AI_mean_19,1
237,AI_mean_19,1
230,AI_mean_19,1
231,AI_mean_19,1
232,AI_mean_19,3
233,AI_mean_19,1
1,AI_mean_19,3
614,AI_mean_19,2
146,AI_mean_19,1
147,AI_mean_19,3
144,AI_mean_19,1
145,AI_mean_19,1
142,AI_mean_19,2
143,AI_mean_19,1
140,AI_mean_19,0
141,AI_mean_19,3
612,AI_mean_19,1
613,AI_mean_19,1
610,AI_mean_19,1
611,AI_mean_19,3
616,AI_mean_19,1
617,AI_mean_19,2
148,AI_mean_19,2
149,AI_mean_19,3
768,AI_mean_19,2
689,AI_mean_19,3
688,AI_mean_19,3
685,AI_mean_19,1
684,AI_mean_19,1
687,AI_mean_19,3
686,AI_mean_19,1
681,AI_mean_19,1
680,AI_mean_19,3
683,AI_mean_19,2
682,AI_mean_19,1
623,AI_mean_19,1
622,AI_mean_19,2
133,AI_mean_19,1
132,AI_mean_19,1
131,AI_mean_19,1
130,AI_mean_19,1
137,AI_mean_19,3
136,AI_mean_19,1
135,AI_mean_19,2
134,AI_mean_19,3
494,AI_mean_19,3
495,AI_mean_19,2
139,AI_mean_19,3
138,AI_mean_19,2
490,AI_mean_19,2
491,AI_mean_19,3
492,AI_mean_19,2
493,AI_mean_19,1
