task,worker,label
344,AI_max_9,2
345,AI_max_9,1
346,AI_max_9,2
347,AI_max_9,1
340,AI_max_9,1
341,AI_max_9,3
342,AI_max_9,3
343,AI_max_9,1
348,AI_max_9,2
349,AI_max_9,1
595,AI_max_9,3
719,AI_max_9,3
718,AI_max_9,2
717,AI_max_9,3
716,AI_max_9,1
715,AI_max_9,3
714,AI_max_9,1
713,AI_max_9,3
712,AI_max_9,3
711,AI_max_9,1
710,AI_max_9,3
606,AI_max_9,1
594,AI_max_9,3
736,AI_max_9,2
619,AI_max_9,1
298,AI_max_9,3
299,AI_max_9,3
296,AI_max_9,3
297,AI_max_9,2
294,AI_max_9,2
295,AI_max_9,3
292,AI_max_9,2
293,AI_max_9,3
290,AI_max_9,1
291,AI_max_9,3
591,AI_max_9,1
590,AI_max_9,3
593,AI_max_9,1
592,AI_max_9,2
199,AI_max_9,3
198,AI_max_9,2
597,AI_max_9,2
596,AI_max_9,1
195,AI_max_9,3
194,AI_max_9,3
197,AI_max_9,3
196,AI_max_9,3
191,AI_max_9,1
190,AI_max_9,3
193,AI_max_9,3
192,AI_max_9,3
270,AI_max_9,3
271,AI_max_9,3
272,AI_max_9,3
273,AI_max_9,3
274,AI_max_9,2
275,AI_max_9,1
276,AI_max_9,2
277,AI_max_9,2
278,AI_max_9,2
279,AI_max_9,1
738,AI_max_9,3
524,AI_max_9,3
525,AI_max_9,1
526,AI_max_9,3
527,AI_max_9,3
520,AI_max_9,3
521,AI_max_9,3
522,AI_max_9,2
523,AI_max_9,3
599,AI_max_9,3
528,AI_max_9,3
529,AI_max_9,2
449,AI_max_9,3
448,AI_max_9,2
443,AI_max_9,3
442,AI_max_9,3
441,AI_max_9,3
440,AI_max_9,3
447,AI_max_9,3
446,AI_max_9,3
445,AI_max_9,3
444,AI_max_9,1
108,AI_max_9,3
109,AI_max_9,1
102,AI_max_9,1
103,AI_max_9,1
100,AI_max_9,3
101,AI_max_9,2
106,AI_max_9,3
107,AI_max_9,3
104,AI_max_9,2
105,AI_max_9,1
39,AI_max_9,3
38,AI_max_9,2
33,AI_max_9,3
32,AI_max_9,1
31,AI_max_9,2
30,AI_max_9,1
37,AI_max_9,3
36,AI_max_9,3
35,AI_max_9,3
34,AI_max_9,3
641,AI_max_9,2
640,AI_max_9,3
643,AI_max_9,1
642,AI_max_9,3
645,AI_max_9,2
644,AI_max_9,1
438,AI_max_9,3
439,AI_max_9,1
436,AI_max_9,3
437,AI_max_9,3
434,AI_max_9,1
435,AI_max_9,3
432,AI_max_9,2
433,AI_max_9,3
430,AI_max_9,2
431,AI_max_9,3
339,AI_max_9,2
338,AI_max_9,3
335,AI_max_9,3
334,AI_max_9,3
337,AI_max_9,3
336,AI_max_9,2
331,AI_max_9,3
330,AI_max_9,3
333,AI_max_9,3
332,AI_max_9,2
744,AI_max_9,2
745,AI_max_9,3
748,AI_max_9,3
6,AI_max_9,2
99,AI_max_9,3
98,AI_max_9,2
91,AI_max_9,1
90,AI_max_9,1
93,AI_max_9,2
92,AI_max_9,3
95,AI_max_9,1
94,AI_max_9,3
97,AI_max_9,1
96,AI_max_9,2
740,AI_max_9,1
741,AI_max_9,3
742,AI_max_9,2
743,AI_max_9,3
559,AI_max_9,1
558,AI_max_9,3
746,AI_max_9,3
747,AI_max_9,1
555,AI_max_9,2
554,AI_max_9,2
557,AI_max_9,3
556,AI_max_9,2
551,AI_max_9,3
550,AI_max_9,2
553,AI_max_9,2
552,AI_max_9,3
238,AI_max_9,2
239,AI_max_9,1
234,AI_max_9,1
235,AI_max_9,2
236,AI_max_9,3
237,AI_max_9,1
230,AI_max_9,1
231,AI_max_9,1
232,AI_max_9,3
233,AI_max_9,1
1,AI_max_9,3
614,AI_max_9,2
146,AI_max_9,1
147,AI_max_9,3
144,AI_max_9,1
145,AI_max_9,3
142,AI_max_9,2
143,AI_max_9,3
140,AI_max_9,3
141,AI_max_9,3
612,AI_max_9,3
613,AI_max_9,3
610,AI_max_9,1
611,AI_max_9,3
616,AI_max_9,3
617,AI_max_9,2
148,AI_max_9,2
149,AI_max_9,3
768,AI_max_9,2
689,AI_max_9,3
688,AI_max_9,3
685,AI_max_9,1
684,AI_max_9,3
687,AI_max_9,3
686,AI_max_9,3
681,AI_max_9,3
680,AI_max_9,3
683,AI_max_9,2
682,AI_max_9,1
623,AI_max_9,3
622,AI_max_9,2
133,AI_max_9,1
132,AI_max_9,1
131,AI_max_9,3
130,AI_max_9,1
137,AI_max_9,3
136,AI_max_9,1
135,AI_max_9,2
134,AI_max_9,3
494,AI_max_9,3
