task,worker,label
344,AI_-sigma_25,0
345,AI_-sigma_25,2
346,AI_-sigma_25,2
347,AI_-sigma_25,1
340,AI_-sigma_25,0
341,AI_-sigma_25,0
342,AI_-sigma_25,0
343,AI_-sigma_25,1
348,AI_-sigma_25,1
349,AI_-sigma_25,3
595,AI_-sigma_25,3
719,AI_-sigma_25,1
718,AI_-sigma_25,0
717,AI_-sigma_25,0
716,AI_-sigma_25,0
715,AI_-sigma_25,1
714,AI_-sigma_25,1
713,AI_-sigma_25,1
712,AI_-sigma_25,0
711,AI_-sigma_25,1
710,AI_-sigma_25,3
606,AI_-sigma_25,1
594,AI_-sigma_25,3
736,AI_-sigma_25,1
619,AI_-sigma_25,2
298,AI_-sigma_25,2
299,AI_-sigma_25,0
296,AI_-sigma_25,2
297,AI_-sigma_25,2
294,AI_-sigma_25,2
295,AI_-sigma_25,2
292,AI_-sigma_25,2
293,AI_-sigma_25,3
290,AI_-sigma_25,1
291,AI_-sigma_25,0
591,AI_-sigma_25,1
590,AI_-sigma_25,3
593,AI_-sigma_25,0
592,AI_-sigma_25,2
199,AI_-sigma_25,1
198,AI_-sigma_25,2
597,AI_-sigma_25,2
596,AI_-sigma_25,3
195,AI_-sigma_25,3
194,AI_-sigma_25,0
197,AI_-sigma_25,3
196,AI_-sigma_25,3
191,AI_-sigma_25,1
190,AI_-sigma_25,0
193,AI_-sigma_25,3
192,AI_-sigma_25,0
270,AI_-sigma_25,3
271,AI_-sigma_25,1
272,AI_-sigma_25,3
273,AI_-sigma_25,3
274,AI_-sigma_25,3
275,AI_-sigma_25,1
276,AI_-sigma_25,2
277,AI_-sigma_25,2
278,AI_-sigma_25,1
279,AI_-sigma_25,0
738,AI_-sigma_25,1
524,AI_-sigma_25,2
525,AI_-sigma_25,1
526,AI_-sigma_25,1
527,AI_-sigma_25,1
520,AI_-sigma_25,0
521,AI_-sigma_25,3
522,AI_-sigma_25,2
523,AI_-sigma_25,2
599,AI_-sigma_25,2
528,AI_-sigma_25,1
529,AI_-sigma_25,2
449,AI_-sigma_25,0
448,AI_-sigma_25,2
443,AI_-sigma_25,2
442,AI_-sigma_25,3
441,AI_-sigma_25,3
440,AI_-sigma_25,2
447,AI_-sigma_25,3
446,AI_-sigma_25,1
445,AI_-sigma_25,2
444,AI_-sigma_25,1
108,AI_-sigma_25,2
109,AI_-sigma_25,3
