task,worker,label
344,AI_max_7,2
345,AI_max_7,1
346,AI_max_7,2
347,AI_max_7,1
340,AI_max_7,1
341,AI_max_7,3
342,AI_max_7,3
343,AI_max_7,1
348,AI_max_7,2
349,AI_max_7,1
595,AI_max_7,3
719,AI_max_7,1
718,AI_max_7,2
717,AI_max_7,3
716,AI_max_7,1
715,AI_max_7,3
714,AI_max_7,1
713,AI_max_7,3
712,AI_max_7,3
711,AI_max_7,1
710,AI_max_7,3
606,AI_max_7,1
594,AI_max_7,1
736,AI_max_7,2
619,AI_max_7,1
298,AI_max_7,1
299,AI_max_7,1
296,AI_max_7,1
297,AI_max_7,2
294,AI_max_7,2
295,AI_max_7,1
292,AI_max_7,2
293,AI_max_7,3
290,AI_max_7,1
291,AI_max_7,3
591,AI_max_7,1
590,AI_max_7,1
593,AI_max_7,1
592,AI_max_7,2
199,AI_max_7,3
198,AI_max_7,2
597,AI_max_7,2
596,AI_max_7,1
195,AI_max_7,3
194,AI_max_7,1
197,AI_max_7,3
196,AI_max_7,3
191,AI_max_7,1
190,AI_max_7,3
193,AI_max_7,3
192,AI_max_7,3
270,AI_max_7,3
271,AI_max_7,3
272,AI_max_7,3
273,AI_max_7,3
274,AI_max_7,2
275,AI_max_7,1
276,AI_max_7,2
277,AI_max_7,2
278,AI_max_7,2
279,AI_max_7,1
738,AI_max_7,3
524,AI_max_7,3
525,AI_max_7,1
526,AI_max_7,1
527,AI_max_7,3
520,AI_max_7,1
521,AI_max_7,1
522,AI_max_7,2
523,AI_max_7,1
599,AI_max_7,1
528,AI_max_7,3
529,AI_max_7,2
449,AI_max_7,3
448,AI_max_7,2
443,AI_max_7,1
442,AI_max_7,3
441,AI_max_7,3
440,AI_max_7,1
447,AI_max_7,1
446,AI_max_7,3
445,AI_max_7,1
444,AI_max_7,1
108,AI_max_7,1
109,AI_max_7,1
102,AI_max_7,1
103,AI_max_7,1
100,AI_max_7,1
101,AI_max_7,2
106,AI_max_7,3
107,AI_max_7,3
104,AI_max_7,2
105,AI_max_7,1
39,AI_max_7,3
38,AI_max_7,2
33,AI_max_7,1
32,AI_max_7,1
31,AI_max_7,2
30,AI_max_7,1
37,AI_max_7,3
36,AI_max_7,3
35,AI_max_7,3
34,AI_max_7,1
641,AI_max_7,2
640,AI_max_7,1
643,AI_max_7,1
642,AI_max_7,1
645,AI_max_7,2
644,AI_max_7,1
438,AI_max_7,3
439,AI_max_7,1
436,AI_max_7,3
437,AI_max_7,3
434,AI_max_7,1
435,AI_max_7,1
432,AI_max_7,2
433,AI_max_7,1
430,AI_max_7,2
431,AI_max_7,3
339,AI_max_7,2
338,AI_max_7,1
335,AI_max_7,1
334,AI_max_7,3
337,AI_max_7,3
336,AI_max_7,2
331,AI_max_7,3
330,AI_max_7,1
333,AI_max_7,1
332,AI_max_7,2
744,AI_max_7,2
745,AI_max_7,3
748,AI_max_7,1
6,AI_max_7,2
99,AI_max_7,1
98,AI_max_7,2
91,AI_max_7,1
90,AI_max_7,1
93,AI_max_7,2
92,AI_max_7,1
95,AI_max_7,1
94,AI_max_7,3
97,AI_max_7,1
96,AI_max_7,2
740,AI_max_7,1
741,AI_max_7,1
742,AI_max_7,2
743,AI_max_7,3
559,AI_max_7,1
558,AI_max_7,3
746,AI_max_7,3
747,AI_max_7,1
555,AI_max_7,2
554,AI_max_7,2
557,AI_max_7,3
556,AI_max_7,2
551,AI_max_7,1
550,AI_max_7,2
553,AI_max_7,2
552,AI_max_7,1
238,AI_max_7,2
239,AI_max_7,1
234,AI_max_7,1
235,AI_max_7,2
236,AI_max_7,1
237,AI_max_7,1
230,AI_max_7,1
231,AI_max_7,1
232,AI_max_7,3
233,AI_max_7,1
1,AI_max_7,3
614,AI_max_7,2
146,AI_max_7,1
147,AI_max_7,3
144,AI_max_7,1
145,AI_max_7,1
142,AI_max_7,2
143,AI_max_7,1
140,AI_max_7,1
141,AI_max_7,3
612,AI_max_7,1
613,AI_max_7,1
610,AI_max_7,1
611,AI_max_7,3
