task,worker,label
344,AI_mean_7,2
345,AI_mean_7,1
346,AI_mean_7,2
347,AI_mean_7,1
340,AI_mean_7,0
341,AI_mean_7,3
342,AI_mean_7,3
343,AI_mean_7,1
348,AI_mean_7,2
349,AI_mean_7,1
595,AI_mean_7,3
719,AI_mean_7,3
718,AI_mean_7,2
717,AI_mean_7,3
716,AI_mean_7,1
715,AI_mean_7,3
714,AI_mean_7,1
713,AI_mean_7,3
712,AI_mean_7,3
711,AI_mean_7,1
710,AI_mean_7,3
606,AI_mean_7,1
594,AI_mean_7,3
736,AI_mean_7,2
619,AI_mean_7,1
298,AI_mean_7,3
299,AI_mean_7,3
296,AI_mean_7,3
297,AI_mean_7,2
294,AI_mean_7,2
295,AI_mean_7,3
292,AI_mean_7,2
293,AI_mean_7,3
290,AI_mean_7,1
291,AI_mean_7,3
591,AI_mean_7,1
590,AI_mean_7,3
593,AI_mean_7,1
592,AI_mean_7,2
199,AI_mean_7,3
198,AI_mean_7,2
597,AI_mean_7,2
596,AI_mean_7,1
195,AI_mean_7,3
194,AI_mean_7,3
197,AI_mean_7,3
196,AI_mean_7,3
191,AI_mean_7,1
190,AI_mean_7,3
193,AI_mean_7,3
192,AI_mean_7,1
270,AI_mean_7,3
271,AI_mean_7,3
272,AI_mean_7,3
273,AI_mean_7,3
274,AI_mean_7,2
275,AI_mean_7,1
276,AI_mean_7,2
277,AI_mean_7,2
278,AI_mean_7,2
279,AI_mean_7,1
738,AI_mean_7,3
524,AI_mean_7,3
525,AI_mean_7,1
526,AI_mean_7,3
527,AI_mean_7,3
520,AI_mean_7,3
521,AI_mean_7,0
522,AI_mean_7,2
523,AI_mean_7,3
599,AI_mean_7,3
528,AI_mean_7,3
529,AI_mean_7,2
449,AI_mean_7,3
448,AI_mean_7,2
443,AI_mean_7,3
442,AI_mean_7,3
441,AI_mean_7,3
440,AI_mean_7,3
447,AI_mean_7,3
446,AI_mean_7,3
445,AI_mean_7,3
444,AI_mean_7,1
108,AI_mean_7,3
109,AI_mean_7,1
102,AI_mean_7,1
103,AI_mean_7,1
100,AI_mean_7,3
101,AI_mean_7,2
106,AI_mean_7,3
107,AI_mean_7,3
104,AI_mean_7,2
105,AI_mean_7,0
39,AI_mean_7,3
38,AI_mean_7,2
33,AI_mean_7,3
32,AI_mean_7,1
31,AI_mean_7,2
30,AI_mean_7,1
37,AI_mean_7,3
36,AI_mean_7,3
35,AI_mean_7,3
34,AI_mean_7,3
641,AI_mean_7,2
640,AI_mean_7,1
643,AI_mean_7,1
642,AI_mean_7,3
645,AI_mean_7,2
644,AI_mean_7,1
438,AI_mean_7,3
439,AI_mean_7,1
436,AI_mean_7,2
437,AI_mean_7,3
434,AI_mean_7,1
435,AI_mean_7,3
432,AI_mean_7,2
433,AI_mean_7,3
430,AI_mean_7,2
431,AI_mean_7,3
339,AI_mean_7,2
338,AI_mean_7,0
335,AI_mean_7,3
334,AI_mean_7,3
337,AI_mean_7,3
336,AI_mean_7,2
331,AI_mean_7,3
330,AI_mean_7,3
333,AI_mean_7,3
332,AI_mean_7,1
744,AI_mean_7,2
745,AI_mean_7,3
748,AI_mean_7,3
6,AI_mean_7,3
99,AI_mean_7,3
98,AI_mean_7,2
91,AI_mean_7,1
90,AI_mean_7,1
93,AI_mean_7,2
92,AI_mean_7,3
95,AI_mean_7,1
94,AI_mean_7,3
97,AI_mean_7,1
96,AI_mean_7,2
740,AI_mean_7,1
741,AI_mean_7,3
742,AI_mean_7,2
743,AI_mean_7,3
559,AI_mean_7,1
558,AI_mean_7,3
746,AI_mean_7,3
747,AI_mean_7,1
555,AI_mean_7,2
554,AI_mean_7,2
557,AI_mean_7,3
556,AI_mean_7,2
551,AI_mean_7,3
550,AI_mean_7,2
553,AI_mean_7,2
552,AI_mean_7,3
238,AI_mean_7,2
239,AI_mean_7,1
234,AI_mean_7,1
235,AI_mean_7,2
236,AI_mean_7,3
237,AI_mean_7,1
230,AI_mean_7,1
231,AI_mean_7,1
232,AI_mean_7,2
233,AI_mean_7,1
1,AI_mean_7,3
614,AI_mean_7,2
146,AI_mean_7,1
147,AI_mean_7,3
144,AI_mean_7,1
145,AI_mean_7,3
142,AI_mean_7,2
143,AI_mean_7,3
140,AI_mean_7,3
141,AI_mean_7,3
612,AI_mean_7,3
613,AI_mean_7,3
610,AI_mean_7,1
611,AI_mean_7,3
616,AI_mean_7,3
617,AI_mean_7,2
148,AI_mean_7,2
149,AI_mean_7,3
768,AI_mean_7,2
689,AI_mean_7,3
688,AI_mean_7,3
685,AI_mean_7,1
684,AI_mean_7,3
687,AI_mean_7,3
686,AI_mean_7,3
681,AI_mean_7,2
680,AI_mean_7,3
683,AI_mean_7,2
682,AI_mean_7,1
623,AI_mean_7,3
622,AI_mean_7,2
133,AI_mean_7,1
132,AI_mean_7,1
131,AI_mean_7,2
130,AI_mean_7,1
137,AI_mean_7,3
136,AI_mean_7,1
135,AI_mean_7,2
134,AI_mean_7,3
494,AI_mean_7,2
495,AI_mean_7,2
139,AI_mean_7,3
138,AI_mean_7,2
490,AI_mean_7,2
491,AI_mean_7,3
492,AI_mean_7,2
493,AI_mean_7,1
24,AI_mean_7,1
25,AI_mean_7,2
26,AI_mean_7,0
27,AI_mean_7,3
20,AI_mean_7,1
21,AI_mean_7,2
22,AI_mean_7,3
23,AI_mean_7,3
28,AI_mean_7,2
29,AI_mean_7,3
407,AI_mean_7,1
406,AI_mean_7,2
405,AI_mean_7,2
404,AI_mean_7,3
403,AI_mean_7,1
402,AI_mean_7,1
401,AI_mean_7,3
400,AI_mean_7,2
629,AI_mean_7,2
409,AI_mean_7,1
408,AI_mean_7,1
628,AI_mean_7,3
758,AI_mean_7,3
379,AI_mean_7,2
378,AI_mean_7,2
371,AI_mean_7,3
370,AI_mean_7,3
373,AI_mean_7,2
372,AI_mean_7,3
375,AI_mean_7,2
374,AI_mean_7,1
377,AI_mean_7,2
376,AI_mean_7,3
708,AI_mean_7,3
709,AI_mean_7,1
704,AI_mean_7,3
705,AI_mean_7,2
706,AI_mean_7,3
707,AI_mean_7,2
700,AI_mean_7,2
618,AI_mean_7,1
702,AI_mean_7,3
703,AI_mean_7,3
393,AI_mean_7,3
392,AI_mean_7,1
88,AI_mean_7,1
89,AI_mean_7,3
397,AI_mean_7,2
396,AI_mean_7,3
395,AI_mean_7,1
394,AI_mean_7,3
82,AI_mean_7,2
83,AI_mean_7,3
80,AI_mean_7,1
81,AI_mean_7,1
86,AI_mean_7,3
87,AI_mean_7,1
84,AI_mean_7,3
85,AI_mean_7,1
797,AI_mean_7,3
796,AI_mean_7,3
795,AI_mean_7,1
794,AI_mean_7,3
793,AI_mean_7,2
792,AI_mean_7,3
791,AI_mean_7,3
790,AI_mean_7,3
799,AI_mean_7,2
798,AI_mean_7,3
7,AI_mean_7,3
601,AI_mean_7,1
607,AI_mean_7,3
586,AI_mean_7,3
587,AI_mean_7,1
584,AI_mean_7,3
585,AI_mean_7,2
582,AI_mean_7,1
583,AI_mean_7,3
580,AI_mean_7,3
581,AI_mean_7,2
588,AI_mean_7,1
589,AI_mean_7,1
245,AI_mean_7,3
244,AI_mean_7,2
247,AI_mean_7,2
246,AI_mean_7,3
241,AI_mean_7,3
240,AI_mean_7,2
243,AI_mean_7,1
242,AI_mean_7,2
615,AI_mean_7,3
249,AI_mean_7,0
248,AI_mean_7,2
519,AI_mean_7,2
518,AI_mean_7,2
511,AI_mean_7,3
510,AI_mean_7,3
513,AI_mean_7,3
512,AI_mean_7,3
515,AI_mean_7,1
514,AI_mean_7,2
517,AI_mean_7,3
516,AI_mean_7,3
458,AI_mean_7,3
459,AI_mean_7,2
621,AI_mean_7,3
620,AI_mean_7,3
627,AI_mean_7,2
626,AI_mean_7,3
625,AI_mean_7,2
624,AI_mean_7,1
450,AI_mean_7,3
451,AI_mean_7,3
452,AI_mean_7,2
453,AI_mean_7,3
454,AI_mean_7,2
455,AI_mean_7,3
456,AI_mean_7,2
457,AI_mean_7,3
179,AI_mean_7,2
178,AI_mean_7,3
177,AI_mean_7,3
176,AI_mean_7,1
175,AI_mean_7,1
174,AI_mean_7,3
173,AI_mean_7,1
172,AI_mean_7,2
171,AI_mean_7,2
170,AI_mean_7,1
656,AI_mean_7,3
657,AI_mean_7,3
654,AI_mean_7,1
253,AI_mean_7,2
182,AI_mean_7,3
183,AI_mean_7,3
180,AI_mean_7,3
181,AI_mean_7,3
186,AI_mean_7,2
187,AI_mean_7,3
184,AI_mean_7,3
185,AI_mean_7,3
652,AI_mean_7,3
188,AI_mean_7,3
189,AI_mean_7,3
658,AI_mean_7,3
653,AI_mean_7,3
650,AI_mean_7,2
651,AI_mean_7,3
764,AI_mean_7,2
11,AI_mean_7,3
10,AI_mean_7,3
13,AI_mean_7,3
12,AI_mean_7,1
15,AI_mean_7,3
14,AI_mean_7,1
17,AI_mean_7,1
16,AI_mean_7,3
19,AI_mean_7,1
18,AI_mean_7,0
659,AI_mean_7,1
753,AI_mean_7,3
752,AI_mean_7,3
62,AI_mean_7,3
756,AI_mean_7,3
322,AI_mean_7,3
323,AI_mean_7,2
320,AI_mean_7,3
