task,worker,label
344,AI_-sigma_7,2
345,AI_-sigma_7,1
346,AI_-sigma_7,1
347,AI_-sigma_7,1
340,AI_-sigma_7,0
341,AI_-sigma_7,3
342,AI_-sigma_7,3
343,AI_-sigma_7,2
348,AI_-sigma_7,1
349,AI_-sigma_7,3
595,AI_-sigma_7,3
719,AI_-sigma_7,1
718,AI_-sigma_7,1
717,AI_-sigma_7,1
716,AI_-sigma_7,1
715,AI_-sigma_7,3
714,AI_-sigma_7,1
713,AI_-sigma_7,3
712,AI_-sigma_7,0
711,AI_-sigma_7,2
710,AI_-sigma_7,3
606,AI_-sigma_7,1
594,AI_-sigma_7,1
736,AI_-sigma_7,0
619,AI_-sigma_7,2
298,AI_-sigma_7,0
299,AI_-sigma_7,1
296,AI_-sigma_7,3
297,AI_-sigma_7,0
294,AI_-sigma_7,3
295,AI_-sigma_7,3
292,AI_-sigma_7,1
293,AI_-sigma_7,3
290,AI_-sigma_7,1
291,AI_-sigma_7,3
591,AI_-sigma_7,0
590,AI_-sigma_7,0
593,AI_-sigma_7,1
592,AI_-sigma_7,2
199,AI_-sigma_7,3
198,AI_-sigma_7,2
597,AI_-sigma_7,1
596,AI_-sigma_7,1
195,AI_-sigma_7,3
194,AI_-sigma_7,1
197,AI_-sigma_7,3
196,AI_-sigma_7,1
191,AI_-sigma_7,1
190,AI_-sigma_7,3
193,AI_-sigma_7,3
192,AI_-sigma_7,3
270,AI_-sigma_7,3
271,AI_-sigma_7,3
272,AI_-sigma_7,3
273,AI_-sigma_7,3
274,AI_-sigma_7,2
275,AI_-sigma_7,1
276,AI_-sigma_7,2
277,AI_-sigma_7,2
278,AI_-sigma_7,0
279,AI_-sigma_7,2
738,AI_-sigma_7,3
524,AI_-sigma_7,3
525,AI_-sigma_7,1
526,AI_-sigma_7,1
527,AI_-sigma_7,3
520,AI_-sigma_7,1
521,AI_-sigma_7,1
522,AI_-sigma_7,2
523,AI_-sigma_7,2
599,AI_-sigma_7,1
528,AI_-sigma_7,3
529,AI_-sigma_7,3
449,AI_-sigma_7,3
448,AI_-sigma_7,1
443,AI_-sigma_7,1
442,AI_-sigma_7,3
441,AI_-sigma_7,3
440,AI_-sigma_7,2
447,AI_-sigma_7,1
446,AI_-sigma_7,3
445,AI_-sigma_7,1
444,AI_-sigma_7,3
108,AI_-sigma_7,1
109,AI_-sigma_7,0
102,AI_-sigma_7,3
103,AI_-sigma_7,1
100,AI_-sigma_7,1
101,AI_-sigma_7,2
106,AI_-sigma_7,3
107,AI_-sigma_7,3
104,AI_-sigma_7,2
105,AI_-sigma_7,1
39,AI_-sigma_7,2
38,AI_-sigma_7,0
33,AI_-sigma_7,1
32,AI_-sigma_7,2
31,AI_-sigma_7,2
30,AI_-sigma_7,1
37,AI_-sigma_7,3
36,AI_-sigma_7,3
35,AI_-sigma_7,2
34,AI_-sigma_7,1
641,AI_-sigma_7,2
640,AI_-sigma_7,2
643,AI_-sigma_7,0
642,AI_-sigma_7,0
645,AI_-sigma_7,2
644,AI_-sigma_7,1
438,AI_-sigma_7,3
439,AI_-sigma_7,0
436,AI_-sigma_7,3
437,AI_-sigma_7,3
434,AI_-sigma_7,1
435,AI_-sigma_7,1
432,AI_-sigma_7,2
433,AI_-sigma_7,3
430,AI_-sigma_7,1
431,AI_-sigma_7,3
339,AI_-sigma_7,2
338,AI_-sigma_7,1
335,AI_-sigma_7,1
334,AI_-sigma_7,3
337,AI_-sigma_7,1
336,AI_-sigma_7,1
331,AI_-sigma_7,3
330,AI_-sigma_7,1
333,AI_-sigma_7,3
