task,worker,label
1,AI_+sigma_8,0
2,AI_+sigma_8,2
3,AI_+sigma_8,3
4,AI_+sigma_8,0
5,AI_+sigma_8,1
6,AI_+sigma_8,3
7,AI_+sigma_8,3
8,AI_+sigma_8,2
9,AI_+sigma_8,1
10,AI_+sigma_8,3
11,AI_+sigma_8,3
12,AI_+sigma_8,2
13,AI_+sigma_8,2
14,AI_+sigma_8,1
15,AI_+sigma_8,3
16,AI_+sigma_8,2
17,AI_+sigma_8,3
18,AI_+sigma_8,1
19,AI_+sigma_8,3
20,AI_+sigma_8,2
21,AI_+sigma_8,3
22,AI_+sigma_8,3
23,AI_+sigma_8,0
24,AI_+sigma_8,2
25,AI_+sigma_8,2
26,AI_+sigma_8,3
27,AI_+sigma_8,2
28,AI_+sigma_8,2
29,AI_+sigma_8,2
30,AI_+sigma_8,1
31,AI_+sigma_8,3
32,AI_+sigma_8,3
33,AI_+sigma_8,3
34,AI_+sigma_8,1
35,AI_+sigma_8,2
36,AI_+sigma_8,3
37,AI_+sigma_8,2
38,AI_+sigma_8,1
39,AI_+sigma_8,2
40,AI_+sigma_8,3
41,AI_+sigma_8,2
42,AI_+sigma_8,1
43,AI_+sigma_8,3
44,AI_+sigma_8,3
45,AI_+sigma_8,3
46,AI_+sigma_8,2
47,AI_+sigma_8,3
48,AI_+sigma_8,1
49,AI_+sigma_8,1
50,AI_+sigma_8,3
51,AI_+sigma_8,2
52,AI_+sigma_8,3
53,AI_+sigma_8,3
54,AI_+sigma_8,3
55,AI_+sigma_8,1
56,AI_+sigma_8,2
57,AI_+sigma_8,1
58,AI_+sigma_8,2
59,AI_+sigma_8,3
60,AI_+sigma_8,3
61,AI_+sigma_8,2
62,AI_+sigma_8,1
63,AI_+sigma_8,3
64,AI_+sigma_8,3
65,AI_+sigma_8,2
66,AI_+sigma_8,1
67,AI_+sigma_8,3
68,AI_+sigma_8,3
69,AI_+sigma_8,2
70,AI_+sigma_8,3
71,AI_+sigma_8,1
72,AI_+sigma_8,3
73,AI_+sigma_8,3
74,AI_+sigma_8,3
75,AI_+sigma_8,2
76,AI_+sigma_8,1
77,AI_+sigma_8,3
78,AI_+sigma_8,3
79,AI_+sigma_8,1
80,AI_+sigma_8,1
81,AI_+sigma_8,1
82,AI_+sigma_8,3
83,AI_+sigma_8,1
84,AI_+sigma_8,3
85,AI_+sigma_8,1
86,AI_+sigma_8,3
87,AI_+sigma_8,3
88,AI_+sigma_8,2
89,AI_+sigma_8,3
90,AI_+sigma_8,3
91,AI_+sigma_8,3
92,AI_+sigma_8,1
93,AI_+sigma_8,1
94,AI_+sigma_8,3
95,AI_+sigma_8,3
96,AI_+sigma_8,2
97,AI_+sigma_8,3
98,AI_+sigma_8,1
99,AI_+sigma_8,2
100,AI_+sigma_8,3
101,AI_+sigma_8,2
102,AI_+sigma_8,3
103,AI_+sigma_8,3
104,AI_+sigma_8,1
105,AI_+sigma_8,3
106,AI_+sigma_8,1
107,AI_+sigma_8,3
108,AI_+sigma_8,2
109,AI_+sigma_8,2
110,AI_+sigma_8,0
111,AI_+sigma_8,3
112,AI_+sigma_8,3
113,AI_+sigma_8,2
114,AI_+sigma_8,3
115,AI_+sigma_8,3
116,AI_+sigma_8,1
117,AI_+sigma_8,2
118,AI_+sigma_8,3
119,AI_+sigma_8,1
120,AI_+sigma_8,3
121,AI_+sigma_8,3
122,AI_+sigma_8,1
123,AI_+sigma_8,1
124,AI_+sigma_8,3
125,AI_+sigma_8,1
126,AI_+sigma_8,3
127,AI_+sigma_8,2
128,AI_+sigma_8,3
129,AI_+sigma_8,2
130,AI_+sigma_8,3
131,AI_+sigma_8,3
132,AI_+sigma_8,3
133,AI_+sigma_8,3
134,AI_+sigma_8,3
135,AI_+sigma_8,2
136,AI_+sigma_8,1
137,AI_+sigma_8,3
138,AI_+sigma_8,3
139,AI_+sigma_8,2
140,AI_+sigma_8,1
141,AI_+sigma_8,0
142,AI_+sigma_8,3
143,AI_+sigma_8,2
144,AI_+sigma_8,3
145,AI_+sigma_8,3
146,AI_+sigma_8,1
147,AI_+sigma_8,3
148,AI_+sigma_8,2
149,AI_+sigma_8,2
150,AI_+sigma_8,3
151,AI_+sigma_8,1
152,AI_+sigma_8,3
153,AI_+sigma_8,3
154,AI_+sigma_8,2
155,AI_+sigma_8,0
156,AI_+sigma_8,1
157,AI_+sigma_8,1
158,AI_+sigma_8,3
159,AI_+sigma_8,2
160,AI_+sigma_8,1
161,AI_+sigma_8,1
162,AI_+sigma_8,3
163,AI_+sigma_8,2
164,AI_+sigma_8,3
165,AI_+sigma_8,3
166,AI_+sigma_8,1
167,AI_+sigma_8,3
168,AI_+sigma_8,2
169,AI_+sigma_8,1
170,AI_+sigma_8,3
171,AI_+sigma_8,2
172,AI_+sigma_8,3
173,AI_+sigma_8,0
174,AI_+sigma_8,1
175,AI_+sigma_8,3
176,AI_+sigma_8,2
177,AI_+sigma_8,1
178,AI_+sigma_8,3
179,AI_+sigma_8,2
180,AI_+sigma_8,3
181,AI_+sigma_8,3
182,AI_+sigma_8,3
183,AI_+sigma_8,1
184,AI_+sigma_8,2
185,AI_+sigma_8,3
186,AI_+sigma_8,3
187,AI_+sigma_8,2
188,AI_+sigma_8,1
189,AI_+sigma_8,2
190,AI_+sigma_8,3
191,AI_+sigma_8,2
192,AI_+sigma_8,2
193,AI_+sigma_8,3
194,AI_+sigma_8,2
195,AI_+sigma_8,3
196,AI_+sigma_8,1
197,AI_+sigma_8,3
198,AI_+sigma_8,3
199,AI_+sigma_8,2
200,AI_+sigma_8,1
201,AI_+sigma_8,1
202,AI_+sigma_8,3
203,AI_+sigma_8,2
204,AI_+sigma_8,1
205,AI_+sigma_8,3
206,AI_+sigma_8,1
207,AI_+sigma_8,3
208,AI_+sigma_8,2
209,AI_+sigma_8,2
210,AI_+sigma_8,3
211,AI_+sigma_8,0
212,AI_+sigma_8,1
213,AI_+sigma_8,1
214,AI_+sigma_8,3
215,AI_+sigma_8,3
216,AI_+sigma_8,2
217,AI_+sigma_8,2
218,AI_+sigma_8,2
