task,worker,label
1,AI_-sigma_13,2
2,AI_-sigma_13,3
3,AI_-sigma_13,2
4,AI_-sigma_13,1
5,AI_-sigma_13,1
6,AI_-sigma_13,0
7,AI_-sigma_13,2
8,AI_-sigma_13,3
9,AI_-sigma_13,1
10,AI_-sigma_13,2
11,AI_-sigma_13,1
12,AI_-sigma_13,1
13,AI_-sigma_13,0
14,AI_-sigma_13,1
15,AI_-sigma_13,3
16,AI_-sigma_13,2
17,AI_-sigma_13,3
18,AI_-sigma_13,0
19,AI_-sigma_13,1
20,AI_-sigma_13,0
21,AI_-sigma_13,0
22,AI_-sigma_13,1
23,AI_-sigma_13,1
24,AI_-sigma_13,2
25,AI_-sigma_13,1
26,AI_-sigma_13,2
27,AI_-sigma_13,3
28,AI_-sigma_13,3
29,AI_-sigma_13,2
30,AI_-sigma_13,2
31,AI_-sigma_13,2
32,AI_-sigma_13,3
33,AI_-sigma_13,0
34,AI_-sigma_13,1
35,AI_-sigma_13,2
36,AI_-sigma_13,2
37,AI_-sigma_13,1
38,AI_-sigma_13,1
39,AI_-sigma_13,3
40,AI_-sigma_13,2
41,AI_-sigma_13,0
42,AI_-sigma_13,1
43,AI_-sigma_13,3
44,AI_-sigma_13,2
45,AI_-sigma_13,3
46,AI_-sigma_13,2
47,AI_-sigma_13,3
48,AI_-sigma_13,1
49,AI_-sigma_13,0
50,AI_-sigma_13,2
51,AI_-sigma_13,2
52,AI_-sigma_13,3
53,AI_-sigma_13,2
54,AI_-sigma_13,3
55,AI_-sigma_13,1
56,AI_-sigma_13,2
57,AI_-sigma_13,1
58,AI_-sigma_13,3
59,AI_-sigma_13,1
60,AI_-sigma_13,1
61,AI_-sigma_13,2
62,AI_-sigma_13,2
63,AI_-sigma_13,1
64,AI_-sigma_13,2
65,AI_-sigma_13,2
66,AI_-sigma_13,1
67,AI_-sigma_13,3
68,AI_-sigma_13,3
69,AI_-sigma_13,2
70,AI_-sigma_13,2
71,AI_-sigma_13,1
72,AI_-sigma_13,3
73,AI_-sigma_13,1
74,AI_-sigma_13,3
75,AI_-sigma_13,3
76,AI_-sigma_13,1
77,AI_-sigma_13,2
78,AI_-sigma_13,1
79,AI_-sigma_13,2
80,AI_-sigma_13,0
81,AI_-sigma_13,1
82,AI_-sigma_13,3
83,AI_-sigma_13,3
84,AI_-sigma_13,2
85,AI_-sigma_13,1
86,AI_-sigma_13,3
87,AI_-sigma_13,3
88,AI_-sigma_13,3
89,AI_-sigma_13,0
90,AI_-sigma_13,2
91,AI_-sigma_13,3
92,AI_-sigma_13,1
93,AI_-sigma_13,0
94,AI_-sigma_13,0
95,AI_-sigma_13,2
96,AI_-sigma_13,2
97,AI_-sigma_13,3
98,AI_-sigma_13,1
99,AI_-sigma_13,2
100,AI_-sigma_13,1
101,AI_-sigma_13,0
102,AI_-sigma_13,3
103,AI_-sigma_13,2
104,AI_-sigma_13,3
105,AI_-sigma_13,3
106,AI_-sigma_13,1
107,AI_-sigma_13,2
108,AI_-sigma_13,2
109,AI_-sigma_13,3
110,AI_-sigma_13,1
111,AI_-sigma_13,1
112,AI_-sigma_13,2
113,AI_-sigma_13,2
114,AI_-sigma_13,2
115,AI_-sigma_13,3
116,AI_-sigma_13,1
117,AI_-sigma_13,2
118,AI_-sigma_13,3
119,AI_-sigma_13,3
120,AI_-sigma_13,1
121,AI_-sigma_13,2
122,AI_-sigma_13,1
123,AI_-sigma_13,2
124,AI_-sigma_13,0
125,AI_-sigma_13,3
126,AI_-sigma_13,1
127,AI_-sigma_13,2
128,AI_-sigma_13,2
129,AI_-sigma_13,2
130,AI_-sigma_13,3
131,AI_-sigma_13,2
132,AI_-sigma_13,0
133,AI_-sigma_13,3
134,AI_-sigma_13,2
135,AI_-sigma_13,1
136,AI_-sigma_13,2
137,AI_-sigma_13,2
138,AI_-sigma_13,2
139,AI_-sigma_13,2
140,AI_-sigma_13,0
141,AI_-sigma_13,0
142,AI_-sigma_13,2
143,AI_-sigma_13,0
144,AI_-sigma_13,2
145,AI_-sigma_13,2
146,AI_-sigma_13,2
147,AI_-sigma_13,3
148,AI_-sigma_13,2
149,AI_-sigma_13,3
150,AI_-sigma_13,0
151,AI_-sigma_13,1
152,AI_-sigma_13,0
153,AI_-sigma_13,1
154,AI_-sigma_13,1
155,AI_-sigma_13,2
156,AI_-sigma_13,1
157,AI_-sigma_13,3
158,AI_-sigma_13,1
159,AI_-sigma_13,2
160,AI_-sigma_13,1
