task,worker,label
1,AI_-sigma_7,2
2,AI_-sigma_7,0
3,AI_-sigma_7,3
4,AI_-sigma_7,1
5,AI_-sigma_7,0
6,AI_-sigma_7,3
7,AI_-sigma_7,0
8,AI_-sigma_7,2
9,AI_-sigma_7,1
10,AI_-sigma_7,2
11,AI_-sigma_7,2
12,AI_-sigma_7,2
13,AI_-sigma_7,3
14,AI_-sigma_7,1
15,AI_-sigma_7,2
16,AI_-sigma_7,2
17,AI_-sigma_7,0
18,AI_-sigma_7,1
19,AI_-sigma_7,2
20,AI_-sigma_7,2
21,AI_-sigma_7,3
22,AI_-sigma_7,2
23,AI_-sigma_7,2
24,AI_-sigma_7,2
25,AI_-sigma_7,1
26,AI_-sigma_7,2
27,AI_-sigma_7,2
28,AI_-sigma_7,2
29,AI_-sigma_7,0
30,AI_-sigma_7,3
31,AI_-sigma_7,2
32,AI_-sigma_7,3
33,AI_-sigma_7,3
34,AI_-sigma_7,1
35,AI_-sigma_7,2
36,AI_-sigma_7,0
37,AI_-sigma_7,1
38,AI_-sigma_7,2
39,AI_-sigma_7,0
40,AI_-sigma_7,2
41,AI_-sigma_7,0
42,AI_-sigma_7,1
43,AI_-sigma_7,2
44,AI_-sigma_7,2
45,AI_-sigma_7,1
46,AI_-sigma_7,1
47,AI_-sigma_7,2
48,AI_-sigma_7,1
49,AI_-sigma_7,1
50,AI_-sigma_7,2
51,AI_-sigma_7,2
52,AI_-sigma_7,3
53,AI_-sigma_7,3
54,AI_-sigma_7,0
55,AI_-sigma_7,1
56,AI_-sigma_7,3
57,AI_-sigma_7,3
58,AI_-sigma_7,2
59,AI_-sigma_7,3
60,AI_-sigma_7,0
61,AI_-sigma_7,2
62,AI_-sigma_7,1
63,AI_-sigma_7,1
64,AI_-sigma_7,2
65,AI_-sigma_7,2
66,AI_-sigma_7,1
67,AI_-sigma_7,0
68,AI_-sigma_7,0
69,AI_-sigma_7,2
70,AI_-sigma_7,2
71,AI_-sigma_7,1
72,AI_-sigma_7,3
73,AI_-sigma_7,3
74,AI_-sigma_7,2
75,AI_-sigma_7,1
76,AI_-sigma_7,3
77,AI_-sigma_7,2
78,AI_-sigma_7,3
79,AI_-sigma_7,2
80,AI_-sigma_7,1
81,AI_-sigma_7,1
82,AI_-sigma_7,1
83,AI_-sigma_7,3
84,AI_-sigma_7,1
85,AI_-sigma_7,2
86,AI_-sigma_7,2
87,AI_-sigma_7,1
88,AI_-sigma_7,2
89,AI_-sigma_7,2
90,AI_-sigma_7,2
91,AI_-sigma_7,3
92,AI_-sigma_7,1
93,AI_-sigma_7,2
94,AI_-sigma_7,1
95,AI_-sigma_7,2
96,AI_-sigma_7,3
