task,worker,label
344,AI_mean_0,2
345,AI_mean_0,1
346,AI_mean_0,1
347,AI_mean_0,1
340,AI_mean_0,1
341,AI_mean_0,3
342,AI_mean_0,3
343,AI_mean_0,1
348,AI_mean_0,2
349,AI_mean_0,1
595,AI_mean_0,3
719,AI_mean_0,2
718,AI_mean_0,3
717,AI_mean_0,3
716,AI_mean_0,1
715,AI_mean_0,3
714,AI_mean_0,1
713,AI_mean_0,3
712,AI_mean_0,3
711,AI_mean_0,1
710,AI_mean_0,3
606,AI_mean_0,1
594,AI_mean_0,2
736,AI_mean_0,2
619,AI_mean_0,1
298,AI_mean_0,2
299,AI_mean_0,2
296,AI_mean_0,2
297,AI_mean_0,2
294,AI_mean_0,2
295,AI_mean_0,2
292,AI_mean_0,2
293,AI_mean_0,3
290,AI_mean_0,1
291,AI_mean_0,3
591,AI_mean_0,0
590,AI_mean_0,2
593,AI_mean_0,1
592,AI_mean_0,2
199,AI_mean_0,2
198,AI_mean_0,2
597,AI_mean_0,2
596,AI_mean_0,1
195,AI_mean_0,3
194,AI_mean_0,2
197,AI_mean_0,3
196,AI_mean_0,3
191,AI_mean_0,1
190,AI_mean_0,3
193,AI_mean_0,3
192,AI_mean_0,3
270,AI_mean_0,3
271,AI_mean_0,3
272,AI_mean_0,3
273,AI_mean_0,3
274,AI_mean_0,2
275,AI_mean_0,1
276,AI_mean_0,2
277,AI_mean_0,2
278,AI_mean_0,2
279,AI_mean_0,1
738,AI_mean_0,3
524,AI_mean_0,3
525,AI_mean_0,1
526,AI_mean_0,2
527,AI_mean_0,3
520,AI_mean_0,0
521,AI_mean_0,2
522,AI_mean_0,2
523,AI_mean_0,2
599,AI_mean_0,2
528,AI_mean_0,3
529,AI_mean_0,2
449,AI_mean_0,3
448,AI_mean_0,2
443,AI_mean_0,2
442,AI_mean_0,3
441,AI_mean_0,3
440,AI_mean_0,2
447,AI_mean_0,2
446,AI_mean_0,3
445,AI_mean_0,2
444,AI_mean_0,1
108,AI_mean_0,2
109,AI_mean_0,1
102,AI_mean_0,1
103,AI_mean_0,1
