task,worker,label
1,AI_mean_3,2
2,AI_mean_3,3
3,AI_mean_3,2
4,AI_mean_3,2
5,AI_mean_3,1
6,AI_mean_3,3
7,AI_mean_3,1
8,AI_mean_3,2
9,AI_mean_3,1
10,AI_mean_3,2
11,AI_mean_3,1
12,AI_mean_3,2
13,AI_mean_3,2
14,AI_mean_3,3
15,AI_mean_3,2
16,AI_mean_3,2
17,AI_mean_3,3
18,AI_mean_3,1
19,AI_mean_3,2
20,AI_mean_3,2
21,AI_mean_3,3
22,AI_mean_3,2
23,AI_mean_3,1
24,AI_mean_3,2
25,AI_mean_3,1
26,AI_mean_3,1
27,AI_mean_3,2
28,AI_mean_3,2
29,AI_mean_3,3
30,AI_mean_3,1
31,AI_mean_3,2
32,AI_mean_3,3
33,AI_mean_3,3
34,AI_mean_3,1
35,AI_mean_3,2
36,AI_mean_3,2
37,AI_mean_3,2
38,AI_mean_3,1
39,AI_mean_3,3
40,AI_mean_3,2
41,AI_mean_3,2
42,AI_mean_3,0
43,AI_mean_3,2
44,AI_mean_3,2
45,AI_mean_3,2
46,AI_mean_3,3
47,AI_mean_3,2
48,AI_mean_3,1
49,AI_mean_3,1
50,AI_mean_3,2
51,AI_mean_3,2
52,AI_mean_3,3
53,AI_mean_3,2
54,AI_mean_3,3
55,AI_mean_3,0
56,AI_mean_3,2
57,AI_mean_3,1
58,AI_mean_3,2
59,AI_mean_3,3
60,AI_mean_3,2
61,AI_mean_3,2
62,AI_mean_3,1
63,AI_mean_3,0
64,AI_mean_3,2
65,AI_mean_3,2
66,AI_mean_3,1
67,AI_mean_3,3
68,AI_mean_3,3
69,AI_mean_3,2
70,AI_mean_3,2
71,AI_mean_3,1
72,AI_mean_3,3
73,AI_mean_3,3
74,AI_mean_3,1
75,AI_mean_3,2
76,AI_mean_3,2
77,AI_mean_3,2
78,AI_mean_3,3
79,AI_mean_3,2
80,AI_mean_3,0
81,AI_mean_3,1
82,AI_mean_3,3
83,AI_mean_3,2
84,AI_mean_3,0
85,AI_mean_3,0
86,AI_mean_3,3
87,AI_mean_3,2
88,AI_mean_3,2
89,AI_mean_3,2
90,AI_mean_3,2
91,AI_mean_3,3
92,AI_mean_3,0
93,AI_mean_3,1
94,AI_mean_3,3
95,AI_mean_3,2
96,AI_mean_3,2
97,AI_mean_3,3
98,AI_mean_3,1
99,AI_mean_3,2
100,AI_mean_3,2
101,AI_mean_3,2
102,AI_mean_3,2
103,AI_mean_3,1
104,AI_mean_3,1
105,AI_mean_3,3
106,AI_mean_3,3
107,AI_mean_3,2
108,AI_mean_3,2
109,AI_mean_3,2
110,AI_mean_3,1
111,AI_mean_3,2
112,AI_mean_3,3
113,AI_mean_3,2
114,AI_mean_3,3
115,AI_mean_3,2
116,AI_mean_3,3
117,AI_mean_3,2
118,AI_mean_3,3
119,AI_mean_3,1
120,AI_mean_3,2
121,AI_mean_3,2
122,AI_mean_3,1
123,AI_mean_3,0
124,AI_mean_3,3
125,AI_mean_3,2
126,AI_mean_3,3
127,AI_mean_3,0
128,AI_mean_3,2
129,AI_mean_3,2
130,AI_mean_3,3
131,AI_mean_3,2
132,AI_mean_3,1
133,AI_mean_3,3
134,AI_mean_3,2
135,AI_mean_3,2
136,AI_mean_3,1
137,AI_mean_3,0
138,AI_mean_3,3
139,AI_mean_3,2
140,AI_mean_3,2
141,AI_mean_3,1
142,AI_mean_3,3
143,AI_mean_3,2
144,AI_mean_3,2
145,AI_mean_3,2
146,AI_mean_3,1
147,AI_mean_3,0
148,AI_mean_3,2
149,AI_mean_3,2
150,AI_mean_3,0
151,AI_mean_3,1
152,AI_mean_3,2
153,AI_mean_3,3
154,AI_mean_3,2
155,AI_mean_3,2
156,AI_mean_3,1
157,AI_mean_3,1
158,AI_mean_3,1
159,AI_mean_3,2
160,AI_mean_3,2
161,AI_mean_3,1
162,AI_mean_3,2
163,AI_mean_3,2
164,AI_mean_3,3
165,AI_mean_3,3
166,AI_mean_3,1
167,AI_mean_3,2
168,AI_mean_3,2
169,AI_mean_3,0
170,AI_mean_3,3
171,AI_mean_3,2
172,AI_mean_3,2
173,AI_mean_3,3
174,AI_mean_3,1
175,AI_mean_3,2
176,AI_mean_3,2
177,AI_mean_3,1
178,AI_mean_3,3
179,AI_mean_3,2
180,AI_mean_3,2
181,AI_mean_3,3
182,AI_mean_3,2
183,AI_mean_3,2
184,AI_mean_3,2
185,AI_mean_3,2
186,AI_mean_3,3
187,AI_mean_3,2
188,AI_mean_3,1
189,AI_mean_3,3
190,AI_mean_3,0
191,AI_mean_3,2
192,AI_mean_3,0
193,AI_mean_3,2
194,AI_mean_3,2
195,AI_mean_3,3
196,AI_mean_3,3
197,AI_mean_3,3
198,AI_mean_3,2
199,AI_mean_3,1
200,AI_mean_3,1
201,AI_mean_3,1
202,AI_mean_3,3
203,AI_mean_3,2
204,AI_mean_3,2
205,AI_mean_3,3
206,AI_mean_3,1
207,AI_mean_3,3
208,AI_mean_3,1
209,AI_mean_3,2
210,AI_mean_3,2
211,AI_mean_3,3
212,AI_mean_3,0
213,AI_mean_3,1
214,AI_mean_3,0
215,AI_mean_3,3
216,AI_mean_3,2
217,AI_mean_3,2
218,AI_mean_3,3
219,AI_mean_3,2
220,AI_mean_3,1
221,AI_mean_3,2
222,AI_mean_3,1
223,AI_mean_3,2
224,AI_mean_3,3
225,AI_mean_3,2
