task,worker,label
1,AI_+sigma_16,2
2,AI_+sigma_16,3
3,AI_+sigma_16,1
4,AI_+sigma_16,1
5,AI_+sigma_16,0
6,AI_+sigma_16,1
7,AI_+sigma_16,1
8,AI_+sigma_16,2
9,AI_+sigma_16,1
10,AI_+sigma_16,0
11,AI_+sigma_16,3
12,AI_+sigma_16,2
13,AI_+sigma_16,3
14,AI_+sigma_16,1
15,AI_+sigma_16,1
16,AI_+sigma_16,2
17,AI_+sigma_16,3
18,AI_+sigma_16,1
19,AI_+sigma_16,1
20,AI_+sigma_16,2
21,AI_+sigma_16,3
22,AI_+sigma_16,1
23,AI_+sigma_16,1
24,AI_+sigma_16,2
25,AI_+sigma_16,1
26,AI_+sigma_16,1
27,AI_+sigma_16,2
28,AI_+sigma_16,3
29,AI_+sigma_16,2
30,AI_+sigma_16,0
31,AI_+sigma_16,1
32,AI_+sigma_16,3
33,AI_+sigma_16,3
34,AI_+sigma_16,1
35,AI_+sigma_16,2
36,AI_+sigma_16,1
37,AI_+sigma_16,1
38,AI_+sigma_16,2
39,AI_+sigma_16,0
40,AI_+sigma_16,1
41,AI_+sigma_16,2
42,AI_+sigma_16,1
43,AI_+sigma_16,3
44,AI_+sigma_16,1
45,AI_+sigma_16,2
46,AI_+sigma_16,2
47,AI_+sigma_16,3
48,AI_+sigma_16,1
49,AI_+sigma_16,1
50,AI_+sigma_16,1
51,AI_+sigma_16,2
52,AI_+sigma_16,3
53,AI_+sigma_16,1
54,AI_+sigma_16,3
55,AI_+sigma_16,1
56,AI_+sigma_16,2
57,AI_+sigma_16,1
58,AI_+sigma_16,1
59,AI_+sigma_16,3
60,AI_+sigma_16,1
61,AI_+sigma_16,2
62,AI_+sigma_16,1
63,AI_+sigma_16,3
64,AI_+sigma_16,1
65,AI_+sigma_16,2
66,AI_+sigma_16,0
67,AI_+sigma_16,3
68,AI_+sigma_16,1
69,AI_+sigma_16,2
70,AI_+sigma_16,1
71,AI_+sigma_16,3
72,AI_+sigma_16,3
73,AI_+sigma_16,3
74,AI_+sigma_16,1
75,AI_+sigma_16,2
76,AI_+sigma_16,1
77,AI_+sigma_16,2
78,AI_+sigma_16,0
79,AI_+sigma_16,1
80,AI_+sigma_16,1
81,AI_+sigma_16,1
82,AI_+sigma_16,3
83,AI_+sigma_16,0
84,AI_+sigma_16,2
85,AI_+sigma_16,1
86,AI_+sigma_16,3
87,AI_+sigma_16,1
88,AI_+sigma_16,2
89,AI_+sigma_16,1
90,AI_+sigma_16,2
91,AI_+sigma_16,3
92,AI_+sigma_16,3
93,AI_+sigma_16,1
94,AI_+sigma_16,3
95,AI_+sigma_16,1
96,AI_+sigma_16,3
97,AI_+sigma_16,3
98,AI_+sigma_16,1
99,AI_+sigma_16,2
100,AI_+sigma_16,1
101,AI_+sigma_16,2
102,AI_+sigma_16,3
103,AI_+sigma_16,1
104,AI_+sigma_16,1
105,AI_+sigma_16,3
106,AI_+sigma_16,1
107,AI_+sigma_16,1
108,AI_+sigma_16,2
109,AI_+sigma_16,2
110,AI_+sigma_16,1
111,AI_+sigma_16,1
112,AI_+sigma_16,3
113,AI_+sigma_16,2
114,AI_+sigma_16,3
115,AI_+sigma_16,1
116,AI_+sigma_16,1
117,AI_+sigma_16,1
118,AI_+sigma_16,3
119,AI_+sigma_16,1
120,AI_+sigma_16,1
121,AI_+sigma_16,1
122,AI_+sigma_16,3
123,AI_+sigma_16,1
124,AI_+sigma_16,3
125,AI_+sigma_16,1
126,AI_+sigma_16,3
127,AI_+sigma_16,2
128,AI_+sigma_16,1
129,AI_+sigma_16,2
130,AI_+sigma_16,3
131,AI_+sigma_16,2
132,AI_+sigma_16,1
133,AI_+sigma_16,3
134,AI_+sigma_16,1
135,AI_+sigma_16,2
136,AI_+sigma_16,1
137,AI_+sigma_16,0
138,AI_+sigma_16,3
139,AI_+sigma_16,2
140,AI_+sigma_16,1
141,AI_+sigma_16,1
142,AI_+sigma_16,2
143,AI_+sigma_16,2
144,AI_+sigma_16,1
145,AI_+sigma_16,1
146,AI_+sigma_16,1
147,AI_+sigma_16,3
148,AI_+sigma_16,2
149,AI_+sigma_16,2
150,AI_+sigma_16,3
151,AI_+sigma_16,1
152,AI_+sigma_16,1
153,AI_+sigma_16,3
