task,worker,label
344,AI_-sigma_21,2
345,AI_-sigma_21,2
346,AI_-sigma_21,2
347,AI_-sigma_21,1
340,AI_-sigma_21,1
341,AI_-sigma_21,3
342,AI_-sigma_21,3
343,AI_-sigma_21,1
348,AI_-sigma_21,2
349,AI_-sigma_21,2
595,AI_-sigma_21,1
719,AI_-sigma_21,3
718,AI_-sigma_21,2
717,AI_-sigma_21,1
716,AI_-sigma_21,1
715,AI_-sigma_21,3
714,AI_-sigma_21,1
713,AI_-sigma_21,0
712,AI_-sigma_21,2
711,AI_-sigma_21,2
710,AI_-sigma_21,3
606,AI_-sigma_21,2
594,AI_-sigma_21,3
736,AI_-sigma_21,2
619,AI_-sigma_21,0
298,AI_-sigma_21,0
299,AI_-sigma_21,3
296,AI_-sigma_21,3
297,AI_-sigma_21,2
294,AI_-sigma_21,2
295,AI_-sigma_21,1
292,AI_-sigma_21,1
293,AI_-sigma_21,2
290,AI_-sigma_21,2
291,AI_-sigma_21,1
591,AI_-sigma_21,0
590,AI_-sigma_21,3
593,AI_-sigma_21,1
592,AI_-sigma_21,3
199,AI_-sigma_21,3
198,AI_-sigma_21,2
597,AI_-sigma_21,3
596,AI_-sigma_21,1
195,AI_-sigma_21,3
194,AI_-sigma_21,3
197,AI_-sigma_21,3
196,AI_-sigma_21,1
191,AI_-sigma_21,0
190,AI_-sigma_21,3
193,AI_-sigma_21,1
192,AI_-sigma_21,3
270,AI_-sigma_21,2
271,AI_-sigma_21,3
272,AI_-sigma_21,3
273,AI_-sigma_21,3
274,AI_-sigma_21,2
275,AI_-sigma_21,1
276,AI_-sigma_21,2
277,AI_-sigma_21,2
278,AI_-sigma_21,2
279,AI_-sigma_21,3
738,AI_-sigma_21,3
524,AI_-sigma_21,2
525,AI_-sigma_21,1
526,AI_-sigma_21,1
527,AI_-sigma_21,0
520,AI_-sigma_21,3
521,AI_-sigma_21,3
522,AI_-sigma_21,1
523,AI_-sigma_21,1
599,AI_-sigma_21,3
528,AI_-sigma_21,3
529,AI_-sigma_21,2
449,AI_-sigma_21,3
448,AI_-sigma_21,2
443,AI_-sigma_21,0
442,AI_-sigma_21,3
441,AI_-sigma_21,3
440,AI_-sigma_21,0
447,AI_-sigma_21,3
446,AI_-sigma_21,3
445,AI_-sigma_21,3
444,AI_-sigma_21,1
108,AI_-sigma_21,3
109,AI_-sigma_21,0
102,AI_-sigma_21,1
103,AI_-sigma_21,1
100,AI_-sigma_21,1
101,AI_-sigma_21,2
106,AI_-sigma_21,3
107,AI_-sigma_21,1
104,AI_-sigma_21,2
105,AI_-sigma_21,1
39,AI_-sigma_21,3
38,AI_-sigma_21,2
33,AI_-sigma_21,3
32,AI_-sigma_21,1
31,AI_-sigma_21,2
30,AI_-sigma_21,1
37,AI_-sigma_21,0
36,AI_-sigma_21,0
35,AI_-sigma_21,3
34,AI_-sigma_21,3
641,AI_-sigma_21,2
640,AI_-sigma_21,2
643,AI_-sigma_21,1
642,AI_-sigma_21,0
645,AI_-sigma_21,2
644,AI_-sigma_21,1
438,AI_-sigma_21,3
439,AI_-sigma_21,1
436,AI_-sigma_21,3
437,AI_-sigma_21,1
