task,worker,label
1,AI_-sigma_10,2
2,AI_-sigma_10,3
3,AI_-sigma_10,3
4,AI_-sigma_10,1
5,AI_-sigma_10,1
6,AI_-sigma_10,0
7,AI_-sigma_10,3
8,AI_-sigma_10,2
9,AI_-sigma_10,1
10,AI_-sigma_10,3
11,AI_-sigma_10,3
12,AI_-sigma_10,2
13,AI_-sigma_10,0
14,AI_-sigma_10,1
15,AI_-sigma_10,3
16,AI_-sigma_10,1
17,AI_-sigma_10,3
18,AI_-sigma_10,1
19,AI_-sigma_10,0
20,AI_-sigma_10,2
21,AI_-sigma_10,2
22,AI_-sigma_10,0
23,AI_-sigma_10,1
24,AI_-sigma_10,2
25,AI_-sigma_10,1
26,AI_-sigma_10,2
27,AI_-sigma_10,2
28,AI_-sigma_10,3
29,AI_-sigma_10,2
30,AI_-sigma_10,1
31,AI_-sigma_10,1
32,AI_-sigma_10,3
33,AI_-sigma_10,2
34,AI_-sigma_10,1
35,AI_-sigma_10,2
36,AI_-sigma_10,3
37,AI_-sigma_10,2
38,AI_-sigma_10,0
39,AI_-sigma_10,0
40,AI_-sigma_10,2
41,AI_-sigma_10,2
42,AI_-sigma_10,1
43,AI_-sigma_10,3
44,AI_-sigma_10,3
45,AI_-sigma_10,3
46,AI_-sigma_10,2
47,AI_-sigma_10,3
48,AI_-sigma_10,1
49,AI_-sigma_10,3
50,AI_-sigma_10,1
51,AI_-sigma_10,0
52,AI_-sigma_10,3
53,AI_-sigma_10,3
54,AI_-sigma_10,0
55,AI_-sigma_10,2
56,AI_-sigma_10,2
57,AI_-sigma_10,3
58,AI_-sigma_10,2
59,AI_-sigma_10,2
60,AI_-sigma_10,3
61,AI_-sigma_10,2
62,AI_-sigma_10,0
63,AI_-sigma_10,3
64,AI_-sigma_10,3
65,AI_-sigma_10,0
66,AI_-sigma_10,2
67,AI_-sigma_10,3
68,AI_-sigma_10,3
69,AI_-sigma_10,2
70,AI_-sigma_10,3
71,AI_-sigma_10,1
72,AI_-sigma_10,3
73,AI_-sigma_10,3
74,AI_-sigma_10,3
75,AI_-sigma_10,2
76,AI_-sigma_10,1
77,AI_-sigma_10,2
78,AI_-sigma_10,3
79,AI_-sigma_10,3
80,AI_-sigma_10,1
81,AI_-sigma_10,1
82,AI_-sigma_10,2
83,AI_-sigma_10,2
84,AI_-sigma_10,3
85,AI_-sigma_10,1
86,AI_-sigma_10,3
87,AI_-sigma_10,1
88,AI_-sigma_10,2
89,AI_-sigma_10,3
90,AI_-sigma_10,2
91,AI_-sigma_10,1
92,AI_-sigma_10,1
93,AI_-sigma_10,1
94,AI_-sigma_10,3
95,AI_-sigma_10,3
96,AI_-sigma_10,2
97,AI_-sigma_10,2
98,AI_-sigma_10,3
99,AI_-sigma_10,2
100,AI_-sigma_10,2
101,AI_-sigma_10,3
102,AI_-sigma_10,3
103,AI_-sigma_10,3
104,AI_-sigma_10,1
105,AI_-sigma_10,3
106,AI_-sigma_10,1
107,AI_-sigma_10,3
108,AI_-sigma_10,1
109,AI_-sigma_10,2
110,AI_-sigma_10,1
111,AI_-sigma_10,3
112,AI_-sigma_10,0
113,AI_-sigma_10,2
114,AI_-sigma_10,0
115,AI_-sigma_10,1
116,AI_-sigma_10,1
117,AI_-sigma_10,0
118,AI_-sigma_10,3
119,AI_-sigma_10,1
120,AI_-sigma_10,3
121,AI_-sigma_10,3
122,AI_-sigma_10,3
123,AI_-sigma_10,2
124,AI_-sigma_10,3
125,AI_-sigma_10,1
126,AI_-sigma_10,3
127,AI_-sigma_10,2
128,AI_-sigma_10,1
129,AI_-sigma_10,2
130,AI_-sigma_10,3
