task,worker,label
344,AI_-sigma_24,2
345,AI_-sigma_24,3
346,AI_-sigma_24,1
347,AI_-sigma_24,1
340,AI_-sigma_24,1
341,AI_-sigma_24,0
342,AI_-sigma_24,3
343,AI_-sigma_24,1
348,AI_-sigma_24,2
349,AI_-sigma_24,1
595,AI_-sigma_24,3
719,AI_-sigma_24,3
718,AI_-sigma_24,2
717,AI_-sigma_24,3
716,AI_-sigma_24,1
715,AI_-sigma_24,2
714,AI_-sigma_24,2
713,AI_-sigma_24,0
712,AI_-sigma_24,1
711,AI_-sigma_24,1
710,AI_-sigma_24,1
606,AI_-sigma_24,3
594,AI_-sigma_24,1
736,AI_-sigma_24,3
619,AI_-sigma_24,1
298,AI_-sigma_24,0
299,AI_-sigma_24,3
296,AI_-sigma_24,3
297,AI_-sigma_24,2
294,AI_-sigma_24,3
295,AI_-sigma_24,3
292,AI_-sigma_24,2
293,AI_-sigma_24,1
290,AI_-sigma_24,2
291,AI_-sigma_24,3
591,AI_-sigma_24,0
590,AI_-sigma_24,3
593,AI_-sigma_24,1
592,AI_-sigma_24,0
199,AI_-sigma_24,3
198,AI_-sigma_24,0
597,AI_-sigma_24,3
596,AI_-sigma_24,1
195,AI_-sigma_24,0
194,AI_-sigma_24,3
197,AI_-sigma_24,3
196,AI_-sigma_24,0
191,AI_-sigma_24,0
190,AI_-sigma_24,3
193,AI_-sigma_24,0
192,AI_-sigma_24,3
270,AI_-sigma_24,3
271,AI_-sigma_24,3
272,AI_-sigma_24,3
273,AI_-sigma_24,3
274,AI_-sigma_24,3
275,AI_-sigma_24,1
276,AI_-sigma_24,0
277,AI_-sigma_24,2
278,AI_-sigma_24,3
279,AI_-sigma_24,1
738,AI_-sigma_24,1
524,AI_-sigma_24,3
525,AI_-sigma_24,1
526,AI_-sigma_24,3
527,AI_-sigma_24,3
520,AI_-sigma_24,3
521,AI_-sigma_24,3
522,AI_-sigma_24,2
523,AI_-sigma_24,0
599,AI_-sigma_24,1
528,AI_-sigma_24,2
529,AI_-sigma_24,3
449,AI_-sigma_24,3
448,AI_-sigma_24,0
443,AI_-sigma_24,3
442,AI_-sigma_24,3
441,AI_-sigma_24,0
440,AI_-sigma_24,3
447,AI_-sigma_24,3
446,AI_-sigma_24,3
445,AI_-sigma_24,3
444,AI_-sigma_24,1
108,AI_-sigma_24,2
109,AI_-sigma_24,1
102,AI_-sigma_24,1
103,AI_-sigma_24,2
100,AI_-sigma_24,3
101,AI_-sigma_24,2
106,AI_-sigma_24,3
107,AI_-sigma_24,1
104,AI_-sigma_24,2
105,AI_-sigma_24,0
39,AI_-sigma_24,3
38,AI_-sigma_24,1
33,AI_-sigma_24,3
32,AI_-sigma_24,0
31,AI_-sigma_24,2
30,AI_-sigma_24,1
37,AI_-sigma_24,3
36,AI_-sigma_24,3
35,AI_-sigma_24,3
34,AI_-sigma_24,3
641,AI_-sigma_24,2
640,AI_-sigma_24,2
643,AI_-sigma_24,0
642,AI_-sigma_24,3
645,AI_-sigma_24,2
644,AI_-sigma_24,1
438,AI_-sigma_24,1
439,AI_-sigma_24,1
436,AI_-sigma_24,3
437,AI_-sigma_24,2
434,AI_-sigma_24,1
435,AI_-sigma_24,1
432,AI_-sigma_24,1
433,AI_-sigma_24,3
430,AI_-sigma_24,2
431,AI_-sigma_24,0
339,AI_-sigma_24,0
338,AI_-sigma_24,3
335,AI_-sigma_24,3
334,AI_-sigma_24,3
337,AI_-sigma_24,3
336,AI_-sigma_24,2
331,AI_-sigma_24,3
330,AI_-sigma_24,0
333,AI_-sigma_24,3
332,AI_-sigma_24,2
744,AI_-sigma_24,2
745,AI_-sigma_24,1
748,AI_-sigma_24,3
6,AI_-sigma_24,2
99,AI_-sigma_24,2
98,AI_-sigma_24,2
91,AI_-sigma_24,1
90,AI_-sigma_24,1
93,AI_-sigma_24,2
92,AI_-sigma_24,3
95,AI_-sigma_24,1
94,AI_-sigma_24,3
97,AI_-sigma_24,2
96,AI_-sigma_24,2
740,AI_-sigma_24,1
741,AI_-sigma_24,3
742,AI_-sigma_24,2
743,AI_-sigma_24,0
559,AI_-sigma_24,1
558,AI_-sigma_24,0
746,AI_-sigma_24,3
747,AI_-sigma_24,1
555,AI_-sigma_24,0
554,AI_-sigma_24,2
557,AI_-sigma_24,3
556,AI_-sigma_24,2
551,AI_-sigma_24,3
550,AI_-sigma_24,0
553,AI_-sigma_24,2
552,AI_-sigma_24,0
238,AI_-sigma_24,2
239,AI_-sigma_24,0
234,AI_-sigma_24,3
235,AI_-sigma_24,2
236,AI_-sigma_24,1
237,AI_-sigma_24,1
230,AI_-sigma_24,1
231,AI_-sigma_24,2
232,AI_-sigma_24,0
233,AI_-sigma_24,3
1,AI_-sigma_24,3
614,AI_-sigma_24,2
146,AI_-sigma_24,1
147,AI_-sigma_24,3
144,AI_-sigma_24,1
145,AI_-sigma_24,2
142,AI_-sigma_24,2
143,AI_-sigma_24,3
140,AI_-sigma_24,2
141,AI_-sigma_24,3
612,AI_-sigma_24,0
613,AI_-sigma_24,3
610,AI_-sigma_24,1
611,AI_-sigma_24,3
616,AI_-sigma_24,0
617,AI_-sigma_24,1
148,AI_-sigma_24,2
149,AI_-sigma_24,0
768,AI_-sigma_24,2
689,AI_-sigma_24,3
688,AI_-sigma_24,3
685,AI_-sigma_24,1
684,AI_-sigma_24,0
687,AI_-sigma_24,3
686,AI_-sigma_24,1
681,AI_-sigma_24,3
680,AI_-sigma_24,1
683,AI_-sigma_24,2
682,AI_-sigma_24,1
623,AI_-sigma_24,3
622,AI_-sigma_24,2
133,AI_-sigma_24,1
132,AI_-sigma_24,1
131,AI_-sigma_24,0
130,AI_-sigma_24,1
137,AI_-sigma_24,1
136,AI_-sigma_24,1
135,AI_-sigma_24,3
134,AI_-sigma_24,3
494,AI_-sigma_24,2
495,AI_-sigma_24,2
139,AI_-sigma_24,0
138,AI_-sigma_24,2
490,AI_-sigma_24,2
491,AI_-sigma_24,1
492,AI_-sigma_24,2
493,AI_-sigma_24,1
24,AI_-sigma_24,1
