task,worker,label
1,AI_-sigma_18,3
2,AI_-sigma_18,3
3,AI_-sigma_18,1
4,AI_-sigma_18,1
5,AI_-sigma_18,1
6,AI_-sigma_18,2
7,AI_-sigma_18,1
8,AI_-sigma_18,2
9,AI_-sigma_18,1
10,AI_-sigma_18,1
11,AI_-sigma_18,1
12,AI_-sigma_18,2
13,AI_-sigma_18,3
14,AI_-sigma_18,1
15,AI_-sigma_18,0
16,AI_-sigma_18,2
17,AI_-sigma_18,0
18,AI_-sigma_18,1
19,AI_-sigma_18,1
20,AI_-sigma_18,1
21,AI_-sigma_18,3
22,AI_-sigma_18,1
23,AI_-sigma_18,1
24,AI_-sigma_18,0
25,AI_-sigma_18,1
26,AI_-sigma_18,1
27,AI_-sigma_18,2
28,AI_-sigma_18,3
29,AI_-sigma_18,2
30,AI_-sigma_18,2
31,AI_-sigma_18,2
32,AI_-sigma_18,3
33,AI_-sigma_18,0
34,AI_-sigma_18,3
35,AI_-sigma_18,3
36,AI_-sigma_18,3
37,AI_-sigma_18,2
38,AI_-sigma_18,2
39,AI_-sigma_18,0
40,AI_-sigma_18,1
41,AI_-sigma_18,3
42,AI_-sigma_18,0
43,AI_-sigma_18,3
44,AI_-sigma_18,0
45,AI_-sigma_18,1
46,AI_-sigma_18,2
47,AI_-sigma_18,3
48,AI_-sigma_18,3
49,AI_-sigma_18,1
50,AI_-sigma_18,1
51,AI_-sigma_18,2
52,AI_-sigma_18,3
53,AI_-sigma_18,0
54,AI_-sigma_18,3
55,AI_-sigma_18,1
56,AI_-sigma_18,2
57,AI_-sigma_18,1
58,AI_-sigma_18,2
59,AI_-sigma_18,0
60,AI_-sigma_18,2
61,AI_-sigma_18,2
62,AI_-sigma_18,1
63,AI_-sigma_18,0
64,AI_-sigma_18,2
65,AI_-sigma_18,0
66,AI_-sigma_18,2
67,AI_-sigma_18,2
68,AI_-sigma_18,1
69,AI_-sigma_18,1
70,AI_-sigma_18,3
71,AI_-sigma_18,1
72,AI_-sigma_18,3
73,AI_-sigma_18,0
74,AI_-sigma_18,2
75,AI_-sigma_18,2
76,AI_-sigma_18,3
77,AI_-sigma_18,0
78,AI_-sigma_18,2
79,AI_-sigma_18,3
80,AI_-sigma_18,2
81,AI_-sigma_18,3
82,AI_-sigma_18,3
83,AI_-sigma_18,2
84,AI_-sigma_18,1
85,AI_-sigma_18,0
86,AI_-sigma_18,0
87,AI_-sigma_18,1
88,AI_-sigma_18,2
89,AI_-sigma_18,1
90,AI_-sigma_18,2
91,AI_-sigma_18,1
92,AI_-sigma_18,1
93,AI_-sigma_18,0
94,AI_-sigma_18,3
95,AI_-sigma_18,1
96,AI_-sigma_18,2
97,AI_-sigma_18,1
98,AI_-sigma_18,2
99,AI_-sigma_18,2
100,AI_-sigma_18,3
101,AI_-sigma_18,2
102,AI_-sigma_18,3
103,AI_-sigma_18,1
104,AI_-sigma_18,1
105,AI_-sigma_18,3
106,AI_-sigma_18,1
107,AI_-sigma_18,1
108,AI_-sigma_18,1
109,AI_-sigma_18,2
110,AI_-sigma_18,1
111,AI_-sigma_18,1
112,AI_-sigma_18,3
113,AI_-sigma_18,2
114,AI_-sigma_18,3
115,AI_-sigma_18,0
116,AI_-sigma_18,1
117,AI_-sigma_18,1
118,AI_-sigma_18,3
119,AI_-sigma_18,2
120,AI_-sigma_18,1
121,AI_-sigma_18,1
122,AI_-sigma_18,3
123,AI_-sigma_18,2
124,AI_-sigma_18,1
125,AI_-sigma_18,1
126,AI_-sigma_18,3
127,AI_-sigma_18,2
128,AI_-sigma_18,0
129,AI_-sigma_18,0
130,AI_-sigma_18,2
131,AI_-sigma_18,1
132,AI_-sigma_18,1
133,AI_-sigma_18,3
134,AI_-sigma_18,1
135,AI_-sigma_18,2
136,AI_-sigma_18,1
137,AI_-sigma_18,1
