task,worker,label
344,AI_-sigma_7,2
345,AI_-sigma_7,2
346,AI_-sigma_7,2
347,AI_-sigma_7,1
340,AI_-sigma_7,2
341,AI_-sigma_7,0
342,AI_-sigma_7,3
343,AI_-sigma_7,1
348,AI_-sigma_7,2
349,AI_-sigma_7,1
595,AI_-sigma_7,3
719,AI_-sigma_7,1
718,AI_-sigma_7,2
717,AI_-sigma_7,0
716,AI_-sigma_7,1
715,AI_-sigma_7,3
714,AI_-sigma_7,1
713,AI_-sigma_7,1
712,AI_-sigma_7,3
711,AI_-sigma_7,1
710,AI_-sigma_7,3
606,AI_-sigma_7,1
594,AI_-sigma_7,2
736,AI_-sigma_7,3
619,AI_-sigma_7,0
298,AI_-sigma_7,0
299,AI_-sigma_7,1
296,AI_-sigma_7,1
297,AI_-sigma_7,0
294,AI_-sigma_7,2
295,AI_-sigma_7,1
292,AI_-sigma_7,1
293,AI_-sigma_7,3
290,AI_-sigma_7,1
291,AI_-sigma_7,3
591,AI_-sigma_7,3
590,AI_-sigma_7,1
593,AI_-sigma_7,1
592,AI_-sigma_7,2
199,AI_-sigma_7,3
198,AI_-sigma_7,0
597,AI_-sigma_7,3
596,AI_-sigma_7,1
195,AI_-sigma_7,0
194,AI_-sigma_7,1
197,AI_-sigma_7,3
196,AI_-sigma_7,3
191,AI_-sigma_7,1
190,AI_-sigma_7,2
193,AI_-sigma_7,3
192,AI_-sigma_7,1
270,AI_-sigma_7,1
271,AI_-sigma_7,3
272,AI_-sigma_7,1
273,AI_-sigma_7,3
274,AI_-sigma_7,0
275,AI_-sigma_7,2
276,AI_-sigma_7,2
277,AI_-sigma_7,0
278,AI_-sigma_7,2
279,AI_-sigma_7,1
738,AI_-sigma_7,3
524,AI_-sigma_7,3
525,AI_-sigma_7,1
526,AI_-sigma_7,1
527,AI_-sigma_7,1
520,AI_-sigma_7,1
521,AI_-sigma_7,1
522,AI_-sigma_7,1
523,AI_-sigma_7,0
599,AI_-sigma_7,3
528,AI_-sigma_7,3
529,AI_-sigma_7,3
449,AI_-sigma_7,0
448,AI_-sigma_7,2
443,AI_-sigma_7,1
442,AI_-sigma_7,0
441,AI_-sigma_7,1
440,AI_-sigma_7,0
447,AI_-sigma_7,1
446,AI_-sigma_7,3
445,AI_-sigma_7,1
444,AI_-sigma_7,1
108,AI_-sigma_7,0
109,AI_-sigma_7,0
102,AI_-sigma_7,1
103,AI_-sigma_7,2
100,AI_-sigma_7,1
101,AI_-sigma_7,0
106,AI_-sigma_7,2
107,AI_-sigma_7,3
104,AI_-sigma_7,2
105,AI_-sigma_7,1
39,AI_-sigma_7,3
38,AI_-sigma_7,2
33,AI_-sigma_7,1
32,AI_-sigma_7,1
31,AI_-sigma_7,2
30,AI_-sigma_7,1
37,AI_-sigma_7,3
36,AI_-sigma_7,3
35,AI_-sigma_7,3
34,AI_-sigma_7,3
641,AI_-sigma_7,0
640,AI_-sigma_7,1
643,AI_-sigma_7,1
642,AI_-sigma_7,1
645,AI_-sigma_7,2
644,AI_-sigma_7,2
438,AI_-sigma_7,1
439,AI_-sigma_7,0
436,AI_-sigma_7,3
437,AI_-sigma_7,3
434,AI_-sigma_7,1
435,AI_-sigma_7,1
432,AI_-sigma_7,2
433,AI_-sigma_7,1
430,AI_-sigma_7,1
431,AI_-sigma_7,0
339,AI_-sigma_7,2
338,AI_-sigma_7,1
335,AI_-sigma_7,1
334,AI_-sigma_7,3
337,AI_-sigma_7,2
336,AI_-sigma_7,2
331,AI_-sigma_7,3
330,AI_-sigma_7,1
333,AI_-sigma_7,1
332,AI_-sigma_7,2
744,AI_-sigma_7,2
745,AI_-sigma_7,3
748,AI_-sigma_7,1
6,AI_-sigma_7,0
99,AI_-sigma_7,1
98,AI_-sigma_7,2
91,AI_-sigma_7,2
90,AI_-sigma_7,1
93,AI_-sigma_7,2
92,AI_-sigma_7,1
95,AI_-sigma_7,0
94,AI_-sigma_7,1
97,AI_-sigma_7,1
96,AI_-sigma_7,2
740,AI_-sigma_7,1
741,AI_-sigma_7,0
742,AI_-sigma_7,2
743,AI_-sigma_7,0
559,AI_-sigma_7,0
558,AI_-sigma_7,0
746,AI_-sigma_7,3
747,AI_-sigma_7,0
555,AI_-sigma_7,2
554,AI_-sigma_7,0
557,AI_-sigma_7,3
556,AI_-sigma_7,0
551,AI_-sigma_7,1
550,AI_-sigma_7,2
553,AI_-sigma_7,2
552,AI_-sigma_7,3
238,AI_-sigma_7,2
239,AI_-sigma_7,1
234,AI_-sigma_7,1
235,AI_-sigma_7,2
236,AI_-sigma_7,1
237,AI_-sigma_7,1
230,AI_-sigma_7,1
231,AI_-sigma_7,0
232,AI_-sigma_7,3
233,AI_-sigma_7,1
1,AI_-sigma_7,3
614,AI_-sigma_7,2
146,AI_-sigma_7,1
147,AI_-sigma_7,2
144,AI_-sigma_7,0
145,AI_-sigma_7,1
142,AI_-sigma_7,2
143,AI_-sigma_7,0
140,AI_-sigma_7,1
141,AI_-sigma_7,3
612,AI_-sigma_7,1
613,AI_-sigma_7,1
610,AI_-sigma_7,1
611,AI_-sigma_7,3
616,AI_-sigma_7,1
617,AI_-sigma_7,0
148,AI_-sigma_7,1
149,AI_-sigma_7,0
768,AI_-sigma_7,3
689,AI_-sigma_7,2
688,AI_-sigma_7,3
685,AI_-sigma_7,1
684,AI_-sigma_7,1
687,AI_-sigma_7,3
686,AI_-sigma_7,1
681,AI_-sigma_7,1
680,AI_-sigma_7,3
683,AI_-sigma_7,1
682,AI_-sigma_7,0
623,AI_-sigma_7,1
622,AI_-sigma_7,2
133,AI_-sigma_7,1
132,AI_-sigma_7,3
131,AI_-sigma_7,1
130,AI_-sigma_7,1
137,AI_-sigma_7,0
136,AI_-sigma_7,0
135,AI_-sigma_7,2
134,AI_-sigma_7,3
494,AI_-sigma_7,3
495,AI_-sigma_7,2
139,AI_-sigma_7,3
138,AI_-sigma_7,2
490,AI_-sigma_7,2
491,AI_-sigma_7,3
492,AI_-sigma_7,2
493,AI_-sigma_7,1
24,AI_-sigma_7,1
25,AI_-sigma_7,0
26,AI_-sigma_7,0
27,AI_-sigma_7,3
20,AI_-sigma_7,1
21,AI_-sigma_7,3
22,AI_-sigma_7,3
23,AI_-sigma_7,1
28,AI_-sigma_7,1
29,AI_-sigma_7,3
407,AI_-sigma_7,0
406,AI_-sigma_7,1
405,AI_-sigma_7,1
404,AI_-sigma_7,3
403,AI_-sigma_7,1
402,AI_-sigma_7,1
