task,worker,label
1,AI_+sigma_22,2
2,AI_+sigma_22,3
3,AI_+sigma_22,2
4,AI_+sigma_22,1
5,AI_+sigma_22,1
6,AI_+sigma_22,3
7,AI_+sigma_22,2
8,AI_+sigma_22,2
9,AI_+sigma_22,1
10,AI_+sigma_22,2
11,AI_+sigma_22,3
12,AI_+sigma_22,2
13,AI_+sigma_22,3
14,AI_+sigma_22,2
15,AI_+sigma_22,2
16,AI_+sigma_22,2
17,AI_+sigma_22,1
18,AI_+sigma_22,1
19,AI_+sigma_22,2
20,AI_+sigma_22,2
21,AI_+sigma_22,3
22,AI_+sigma_22,2
23,AI_+sigma_22,1
24,AI_+sigma_22,0
25,AI_+sigma_22,1
26,AI_+sigma_22,1
27,AI_+sigma_22,2
28,AI_+sigma_22,2
29,AI_+sigma_22,2
30,AI_+sigma_22,1
31,AI_+sigma_22,2
32,AI_+sigma_22,2
33,AI_+sigma_22,3
34,AI_+sigma_22,1
35,AI_+sigma_22,2
36,AI_+sigma_22,2
37,AI_+sigma_22,2
38,AI_+sigma_22,1
39,AI_+sigma_22,3
40,AI_+sigma_22,2
41,AI_+sigma_22,2
42,AI_+sigma_22,1
43,AI_+sigma_22,3
44,AI_+sigma_22,0
45,AI_+sigma_22,2
46,AI_+sigma_22,2
47,AI_+sigma_22,2
48,AI_+sigma_22,1
49,AI_+sigma_22,1
50,AI_+sigma_22,2
51,AI_+sigma_22,2
52,AI_+sigma_22,3
53,AI_+sigma_22,0
54,AI_+sigma_22,3
55,AI_+sigma_22,1
56,AI_+sigma_22,2
57,AI_+sigma_22,1
58,AI_+sigma_22,2
59,AI_+sigma_22,3
60,AI_+sigma_22,2
61,AI_+sigma_22,2
62,AI_+sigma_22,1
63,AI_+sigma_22,3
64,AI_+sigma_22,2
65,AI_+sigma_22,3
66,AI_+sigma_22,0
67,AI_+sigma_22,3
68,AI_+sigma_22,2
69,AI_+sigma_22,2
70,AI_+sigma_22,2
71,AI_+sigma_22,1
72,AI_+sigma_22,3
73,AI_+sigma_22,3
74,AI_+sigma_22,2
75,AI_+sigma_22,2
76,AI_+sigma_22,1
77,AI_+sigma_22,2
78,AI_+sigma_22,3
79,AI_+sigma_22,2
80,AI_+sigma_22,1
81,AI_+sigma_22,0
82,AI_+sigma_22,1
83,AI_+sigma_22,2
84,AI_+sigma_22,2
85,AI_+sigma_22,1
86,AI_+sigma_22,3
87,AI_+sigma_22,2
88,AI_+sigma_22,2
89,AI_+sigma_22,2
90,AI_+sigma_22,2
91,AI_+sigma_22,2
92,AI_+sigma_22,1
93,AI_+sigma_22,1
94,AI_+sigma_22,1
95,AI_+sigma_22,0
96,AI_+sigma_22,2
97,AI_+sigma_22,3
98,AI_+sigma_22,1
99,AI_+sigma_22,2
100,AI_+sigma_22,2
101,AI_+sigma_22,2
102,AI_+sigma_22,2
103,AI_+sigma_22,2
104,AI_+sigma_22,3
105,AI_+sigma_22,2
106,AI_+sigma_22,1
107,AI_+sigma_22,2
108,AI_+sigma_22,2
109,AI_+sigma_22,2
110,AI_+sigma_22,1
111,AI_+sigma_22,2
112,AI_+sigma_22,3
113,AI_+sigma_22,2
114,AI_+sigma_22,2
115,AI_+sigma_22,2
116,AI_+sigma_22,0
117,AI_+sigma_22,1
118,AI_+sigma_22,3
119,AI_+sigma_22,1
120,AI_+sigma_22,2
121,AI_+sigma_22,2
122,AI_+sigma_22,1
123,AI_+sigma_22,2
124,AI_+sigma_22,3
125,AI_+sigma_22,1
126,AI_+sigma_22,3
127,AI_+sigma_22,2
128,AI_+sigma_22,2
129,AI_+sigma_22,1
130,AI_+sigma_22,3
131,AI_+sigma_22,2
132,AI_+sigma_22,1
133,AI_+sigma_22,3
134,AI_+sigma_22,2
135,AI_+sigma_22,3
136,AI_+sigma_22,1
137,AI_+sigma_22,2
138,AI_+sigma_22,3
139,AI_+sigma_22,2
140,AI_+sigma_22,0
141,AI_+sigma_22,3
142,AI_+sigma_22,3
143,AI_+sigma_22,2
144,AI_+sigma_22,2
145,AI_+sigma_22,2
146,AI_+sigma_22,1
147,AI_+sigma_22,3
148,AI_+sigma_22,2
149,AI_+sigma_22,3
150,AI_+sigma_22,3
151,AI_+sigma_22,1
152,AI_+sigma_22,2
153,AI_+sigma_22,3
154,AI_+sigma_22,2
155,AI_+sigma_22,2
156,AI_+sigma_22,1
157,AI_+sigma_22,1
158,AI_+sigma_22,3
159,AI_+sigma_22,3
160,AI_+sigma_22,2
161,AI_+sigma_22,1
162,AI_+sigma_22,2
163,AI_+sigma_22,3
164,AI_+sigma_22,3
165,AI_+sigma_22,3
166,AI_+sigma_22,1
167,AI_+sigma_22,2
168,AI_+sigma_22,2
169,AI_+sigma_22,2
170,AI_+sigma_22,3
171,AI_+sigma_22,2
172,AI_+sigma_22,2
173,AI_+sigma_22,3
174,AI_+sigma_22,1
175,AI_+sigma_22,2
176,AI_+sigma_22,2
177,AI_+sigma_22,1
178,AI_+sigma_22,3
179,AI_+sigma_22,2
180,AI_+sigma_22,2
181,AI_+sigma_22,3
182,AI_+sigma_22,2
183,AI_+sigma_22,0
184,AI_+sigma_22,2
185,AI_+sigma_22,2
186,AI_+sigma_22,3
187,AI_+sigma_22,2
188,AI_+sigma_22,1
189,AI_+sigma_22,3
190,AI_+sigma_22,2
191,AI_+sigma_22,2
192,AI_+sigma_22,2
193,AI_+sigma_22,2
194,AI_+sigma_22,3
195,AI_+sigma_22,3
196,AI_+sigma_22,1
197,AI_+sigma_22,3
198,AI_+sigma_22,2
199,AI_+sigma_22,2
200,AI_+sigma_22,1
201,AI_+sigma_22,1
202,AI_+sigma_22,3
203,AI_+sigma_22,2
204,AI_+sigma_22,2
205,AI_+sigma_22,2
206,AI_+sigma_22,1
207,AI_+sigma_22,2
208,AI_+sigma_22,2
209,AI_+sigma_22,2
210,AI_+sigma_22,2
211,AI_+sigma_22,1
212,AI_+sigma_22,1
213,AI_+sigma_22,1
214,AI_+sigma_22,2
215,AI_+sigma_22,3
