1214013637733470208,0.000081,0.000378,0.020911,0.008910,0.950283,0.019436
1214720126085414912,0.000030,0.986114,0.005553,0.002049,0.001116,0.005137
1216995115664904192,0.000115,0.000230,0.022989,0.008802,0.946725,0.021139
1218819838262435840,0.000065,0.000187,0.025021,0.008715,0.943290,0.022721
1227231575445843968,0.998112,0.000009,0.000756,0.000279,0.000137,0.000708
1232255650811564032,0.000050,0.969220,0.011953,0.005469,0.002271,0.011036
1233217766204809216,0.000101,0.000281,0.022185,0.010334,0.946498,0.020602
1235667474995179520,0.000160,0.002868,0.049916,0.892422,0.008466,0.046168
1235681277396660224,0.000028,0.989873,0.004071,0.001463,0.000776,0.003789
1237588681461911552,0.996400,0.000017,0.001423,0.000537,0.000296,0.001327
1247208416486895616,0.000083,0.000283,0.019870,0.007572,0.953621,0.018571
1251376725306589184,0.000043,0.970506,0.011563,0.004703,0.002384,0.010800
1257727831758516224,0.000089,0.000327,0.027824,0.011754,0.934756,0.025251
1258882814054891520,0.998287,0.000007,0.000687,0.000247,0.000136,0.000636
1259842719851048960,0.000032,0.000101,0.012161,0.003799,0.972314,0.011593
1261260707250790400,0.000594,0.002077,0.377933,0.060538,0.050613,0.508245
1263166633888976896,0.000100,0.000461,0.050046,0.894054,0.009880,0.045459
1263510346758791168,0.000004,0.996415,0.001481,0.000463,0.000271,0.001366
1264217946441703424,0.000038,0.000176,0.016645,0.005232,0.962015,0.015894
1265415545882505216,0.000018,0.991653,0.003363,0.001205,0.000650,0.003111
1265769092515942400,0.000049,0.000144,0.017190,0.006076,0.960559,0.015982
1265843388894580736,0.998114,0.000008,0.000750,0.000277,0.000155,0.000696
1265927948617613312,0.000008,0.989945,0.003678,0.002060,0.000903,0.003405
1265985138883809280,0.000003,0.996606,0.001403,0.000440,0.000244,0.001304
1266026522370027520,0.997349,0.000013,0.001042,0.000400,0.000225,0.000970
1266086792433766400,0.998424,0.000007,0.000642,0.000203,0.000115,0.000608
1266129310030589952,0.998336,0.000009,0.000667,0.000222,0.000131,0.000636
1266129458110423040,0.000032,0.977707,0.008572,0.003055,0.002459,0.008176
1266158945707495424,0.000012,0.990247,0.003891,0.001526,0.000686,0.003638
1266186504658989056,0.997190,0.000016,0.001103,0.000430,0.000230,0.001031
1266204662383796224,0.996324,0.000021,0.001454,0.000545,0.000304,0.001351
1266351347177336832,0.000003,0.996451,0.001442,0.000478,0.000274,0.001352
1266380698870591488,0.000003,0.996606,0.001403,0.000440,0.000244,0.001304
1266406360486301696,0.998187,0.000010,0.000720,0.000272,0.000136,0.000676
1266888196853395456,0.000006,0.994270,0.002348,0.000747,0.000462,0.002166
1267114893997735936,0.000032,0.000101,0.012161,0.003799,0.972314,0.011593
1267619918666543104,0.000047,0.000159,0.016987,0.005314,0.961410,0.016083
1268804904790958080,0.997735,0.000012,0.000896,0.000335,0.000186,0.000836
1268834466413199360,0.000075,0.000249,0.021125,0.008165,0.950968,0.019419
1270076503263531008,0.000066,0.000333,0.021541,0.008301,0.949617,0.020141
1270086686366711808,0.000059,0.000173,0.016723,0.006986,0.960386,0.015673
1273285691850416128,0.998738,0.000006,0.000515,0.000165,0.000084,0.000492
1273542151893405696,0.996752,0.000020,0.001274,0.000497,0.000269,0.001187
1274042464962314240,0.000109,0.001023,0.026768,0.009855,0.937189,0.025057
1274177329061933056,0.000181,0.000705,0.049835,0.895528,0.008443,0.045309
1277512823292256256,0.000062,0.000328,0.029299,0.936230,0.007550,0.026531
1280928661038870528,0.000079,0.000559,0.030340,0.933034,0.008523,0.027466
1281659152046198784,0.000162,0.000475,0.037058,0.920965,0.007263,0.034078
1282935445098311680,0.000046,0.000245,0.020603,0.013611,0.946662,0.018833
1285291434711670784,0.000034,0.000142,0.013555,0.007124,0.966547,0.012599
1285755702695415808,0.000025,0.976503,0.009085,0.004093,0.001935,0.008359
1285770821584093184,0.998336,0.000009,0.000667,0.000222,0.000131,0.000636
1286110379106537472,0.000043,0.000215,0.015573,0.008839,0.960854,0.014477
1288139827578376192,0.997957,0.000010,0.000805,0.000310,0.000168,0.000750
1288584560981278720,0.000139,0.000512,0.027744,0.012246,0.933437,0.025922
1288590298109505536,0.000005,0.995263,0.001954,0.000604,0.000371,0.001803
1288665114481012736,0.997687,0.000012,0.000917,0.000344,0.000188,0.000852
1289720600806612992,0.000518,0.001872,0.374851,0.088883,0.028839,0.505037
1290688051304378368,0.000084,0.000248,0.020721,0.008673,0.951390,0.018885
1291839839889915904,0.996353,0.000022,0.001427,0.000556,0.000309,0.001334
1292924682010628096,0.996048,0.000026,0.001533,0.000621,0.000335,0.001436
1293654797967454208,0.998738,0.000006,0.000515,0.000165,0.000084,0.000492
1293852305482293248,0.000079,0.000390,0.032127,0.930639,0.007647,0.029118
1294444758379769856,0.000013,0.993356,0.002681,0.000971,0.000499,0.002480
1296236431371837440,0.000010,0.993666,0.002526,0.000956,0.000465,0.002376
1302429093586112512,0.000027,0.990560,0.003756,0.001354,0.000758,0.003545
1302498320364064768,0.000101,0.000473,0.030631,0.930467,0.010471,0.027858
1303113292475371520,0.000052,0.000142,0.014679,0.004928,0.966326,0.013873
1303640325781704704,0.998319,0.000008,0.000669,0.000248,0.000137,0.000620
1305228921072357376,0.000041,0.979522,0.007881,0.003564,0.001598,0.007394
1309257049696600064,0.996547,0.000023,0.001354,0.000514,0.000291,0.001270
1309329843457126400,0.997687,0.000012,0.000917,0.000344,0.000188,0.000852
1312897334762643456,0.000021,0.978342,0.007452,0.005085,0.002263,0.006837
1313651264702443520,0.000128,0.000479,0.043403,0.906202,0.010176,0.039611
1313689641233518592,0.000282,0.000569,0.042760,0.909129,0.008205,0.039055
1313714838640746496,0.996375,0.000020,0.001426,0.000548,0.000302,0.001329
1313869099051614208,0.998395,0.000007,0.000645,0.000234,0.000118,0.000602
1314260507424165888,0.998336,0.000009,0.000667,0.000222,0.000131,0.000636
1315783368622080000,0.998395,0.000007,0.000645,0.000234,0.000118,0.000602
1316620623238459392,0.996900,0.000016,0.001217,0.000466,0.000266,0.001134
1316685871920353280,0.997735,0.000012,0.000896,0.000335,0.000186,0.000836
1316725390547791872,0.998395,0.000007,0.000645,0.000234,0.000118,0.000602
1316761579082350592,0.994305,0.000026,0.002205,0.000908,0.000470,0.002085
1316765569341894656,0.998738,0.000006,0.000515,0.000165,0.000084,0.000492
1316816481942814720,0.998267,0.000008,0.000701,0.000228,0.000131,0.000666
1316834067338326016,0.996055,0.000025,0.001533,0.000621,0.000330,0.001436
1317000460004282368,0.993577,0.000039,0.002455,0.000957,0.000654,0.002318
1317081250860044288,0.000030,0.980170,0.007670,0.002564,0.002295,0.007270
1317107763814699008,0.998267,0.000008,0.000701,0.000228,0.000131,0.000666
1317120467010899968,0.993767,0.000029,0.002380,0.001112,0.000492,0.002220
1317127308600315904,0.998396,0.000006,0.000639,0.000233,0.000133,0.000592
1317177077460848640,0.998628,0.000006,0.000551,0.000201,0.000100,0.000515
1317255610858024960,0.985897,0.000129,0.005451,0.002280,0.001153,0.005090
1317447597112655872,0.997565,0.000013,0.000974,0.000329,0.000190,0.000928
1317530828033896448,0.949694,0.000244,0.016536,0.012571,0.005672,0.015284
1317541551099269120,0.000012,0.988285,0.004736,0.001746,0.000857,0.004364
1317566997375352832,0.998319,0.000008,0.000669,0.000248,0.000137,0.000620
1317823169726697472,0.998267,0.000008,0.000701,0.000228,0.000131,0.000666
1318802844871499776,0.000164,0.000523,0.043071,0.909857,0.007474,0.038911
1319630701587779584,0.998123,0.000010,0.000753,0.000255,0.000142,0.000717
1319726787874623488,0.998526,0.000006,0.000598,0.000191,0.000113,0.000566
1321192079079493632,0.996921,0.000015,0.001218,0.000461,0.000250,0.001135
1321239661394550784,0.997296,0.000015,0.001084,0.000362,0.000213,0.001029
1321249887770521600,0.000496,0.002009,0.368436,0.067029,0.063374,0.498655
1321430891332276224,0.998287,0.000007,0.000687,0.000247,0.000136,0.000636
1321440848979046400,0.998317,0.000009,0.000674,0.000249,0.000121,0.000630
1321475594773688320,0.993577,0.000039,0.002455,0.000957,0.000654,0.002318
1321490301484208128,0.997569,0.000013,0.000974,0.000329,0.000187,0.000928
1321491880882982912,0.998187,0.000009,0.000714,0.000270,0.000154,0.000665
1321507504392704000,0.996359,0.000021,0.001427,0.000556,0.000303,0.001334
1321558523025772544,0.993973,0.000043,0.002335,0.000931,0.000530,0.002188
1321682723480678400,0.996524,0.000017,0.001365,0.000523,0.000299,0.001272
1321721022559772672,0.997898,0.000011,0.000840,0.000307,0.000165,0.000779
1322044065928523776,0.996109,0.000026,0.001527,0.000590,0.000317,0.001432
1322490284727566336,0.998187,0.000009,0.000714,0.000270,0.000154,0.000665
1322522049047367680,0.998187,0.000010,0.000720,0.000272,0.000136,0.000676
1323314151460990976,0.997687,0.000012,0.000917,0.000344,0.000188,0.000852
