1214013637733470208,0.000287,0.002891,0.114371,0.106371,0.652957,0.123123
1214720126085414912,0.000111,0.967078,0.009054,0.008872,0.005733,0.009151
1216995115664904192,0.001068,0.041805,0.166459,0.157467,0.457354,0.175846
1218819838262435840,0.000466,0.003429,0.188185,0.177914,0.432565,0.197442
1227231575445843968,0.997562,0.000023,0.000702,0.000703,0.000319,0.000691
1232255650811564032,0.000483,0.041799,0.174149,0.164507,0.434552,0.184510
1233217766204809216,0.000855,0.043937,0.158487,0.150109,0.479024,0.167587
1235667474995179520,0.015901,0.038530,0.278277,0.302833,0.102832,0.261628
1235681277396660224,0.000109,0.973515,0.007252,0.007073,0.004696,0.007355
1237588681461911552,0.995215,0.000052,0.001365,0.001367,0.000656,0.001345
1247208416486895616,0.000328,0.002640,0.112400,0.104676,0.659056,0.120900
1251376725306589184,0.000426,0.045092,0.163587,0.152759,0.463391,0.174745
1257727831758516224,0.000291,0.002826,0.135635,0.127672,0.589353,0.144222
1258882814054891520,0.997799,0.000019,0.000633,0.000635,0.000291,0.000623
1259842719851048960,0.005016,0.001968,0.130575,0.121322,0.601273,0.139846
1261260707250790400,0.013997,0.006244,0.209379,0.198262,0.353218,0.218899
1263166633888976896,0.000403,0.004167,0.242168,0.241632,0.267376,0.244254
1263510346758791168,0.000013,0.991873,0.002245,0.002184,0.001406,0.002278
1264217946441703424,0.000132,0.001203,0.089920,0.082395,0.728363,0.097988
1265415545882505216,0.000068,0.978628,0.005860,0.005727,0.003779,0.005938
1265769092515942400,0.000204,0.001554,0.103925,0.096077,0.686056,0.112184
1265843388894580736,0.997526,0.000023,0.000712,0.000713,0.000325,0.000700
1265927948617613312,0.000172,0.652518,0.074553,0.070899,0.123388,0.078470
1265985138883809280,0.000010,0.992825,0.001999,0.001948,0.001194,0.002025
1266026522370027520,0.996438,0.000036,0.001018,0.001019,0.000488,0.001001
1266086792433766400,0.973756,0.002858,0.006754,0.006740,0.003219,0.006674
1266129310030589952,0.970516,0.003519,0.007446,0.007420,0.003726,0.007373
1266129458110423040,0.000321,0.032760,0.132885,0.121495,0.567775,0.144764
1266158945707495424,0.008738,0.189574,0.183104,0.173025,0.253452,0.192107
1266186504658989056,0.996098,0.000048,0.001109,0.001111,0.000542,0.001093
1266204662383796224,0.994913,0.000061,0.001440,0.001440,0.000724,0.001422
1266351347177336832,0.000010,0.992544,0.002063,0.002012,0.001281,0.002090
1266380698870591488,0.000010,0.992825,0.001999,0.001948,0.001194,0.002025
1266406360486301696,0.997584,0.000023,0.000690,0.000691,0.000330,0.000681
1266888196853395456,0.000022,0.987803,0.003382,0.003302,0.002072,0.003420
1267114893997735936,0.000148,0.001184,0.085263,0.078223,0.742383,0.092800
1267619918666543104,0.005849,0.002087,0.140402,0.130648,0.570900,0.150114
1268804904790958080,0.996895,0.000036,0.000880,0.000880,0.000441,0.000869
1268834466413199360,0.000277,0.002264,0.114802,0.106652,0.652504,0.123501
1270076503263531008,0.000212,0.002032,0.105529,0.097121,0.680559,0.114548
1270086686366711808,0.000558,0.030477,0.141206,0.132383,0.544788,0.150588
1273285691850416128,0.998465,0.000013,0.000444,0.000444,0.000197,0.000437
1273542151893405696,0.995409,0.000060,0.001304,0.001307,0.000636,0.001285
1274042464962314240,0.000354,0.008780,0.125223,0.116720,0.614748,0.134175
1274177329061933056,0.018969,0.008470,0.286478,0.312355,0.104839,0.268888
1277512823292256256,0.000616,0.042418,0.274463,0.304221,0.121087,0.257196
1280928661038870528,0.000221,0.002744,0.178455,0.177578,0.457699,0.183302
1281659152046198784,0.000464,0.003438,0.196406,0.195661,0.403182,0.200848
1282935445098311680,0.000618,0.040032,0.236135,0.246704,0.245051,0.231460
1285291434711670784,0.000135,0.001220,0.098773,0.092551,0.701181,0.106140
1285755702695415808,0.000401,0.421905,0.121338,0.113131,0.214037,0.129188
1285770821584093184,0.997802,0.000025,0.000626,0.000624,0.000305,0.000618
1286110379106537472,0.000421,0.003211,0.173585,0.170136,0.474363,0.178285
1288139827578376192,0.997258,0.000027,0.000785,0.000787,0.000370,0.000774
1288584560981278720,0.000825,0.005458,0.211710,0.214954,0.354873,0.212181
1288590298109505536,0.000137,0.894376,0.029757,0.030204,0.016091,0.029434
1288665114481012736,0.996780,0.000040,0.000920,0.000922,0.000432,0.000906
1289720600806612992,0.000702,0.005995,0.250393,0.247623,0.241564,0.253722
1290688051304378368,0.000780,0.003554,0.183438,0.177048,0.445502,0.189678
1291839839889915904,0.994933,0.000064,0.001436,0.001437,0.000715,0.001414
1292924682010628096,0.994383,0.000075,0.001584,0.001585,0.000811,0.001562
1293654797967454208,0.998465,0.000013,0.000444,0.000444,0.000197,0.000437
1293852305482293248,0.000511,0.004431,0.290495,0.328451,0.108496,0.267616
1294444758379769856,0.000301,0.790325,0.046296,0.043445,0.070533,0.049101
1296236431371837440,0.010693,0.255170,0.165026,0.155138,0.240086,0.173886
1302429093586112512,0.000096,0.977785,0.006048,0.005905,0.004034,0.006133
1302498320364064768,0.007702,0.003286,0.219731,0.221334,0.325568,0.222378
1303113292475371520,0.000629,0.034967,0.142790,0.133909,0.535798,0.151908
1303640325781704704,0.997738,0.000022,0.000651,0.000653,0.000295,0.000641
1305228921072357376,0.000848,0.075908,0.217118,0.210090,0.271132,0.224904
1309257049696600064,0.995152,0.000069,0.001368,0.001368,0.000693,0.001351
1309329843457126400,0.996780,0.000040,0.000920,0.000922,0.000432,0.000906
1312897334762643456,0.000222,0.033471,0.148998,0.139574,0.517996,0.159739
1313651264702443520,0.001038,0.071476,0.268237,0.292883,0.113692,0.252673
1313689641233518592,0.001746,0.007568,0.293369,0.330592,0.096953,0.269771
1313714838640746496,0.994881,0.000061,0.001455,0.001457,0.000712,0.001434
1313869099051614208,0.997996,0.000016,0.000579,0.000580,0.000258,0.000570
1314260507424165888,0.997802,0.000025,0.000626,0.000624,0.000305,0.000618
1315783368622080000,0.997996,0.000016,0.000579,0.000580,0.000258,0.000570
1316620623238459392,0.995834,0.000045,0.001186,0.001186,0.000580,0.001168
1316685871920353280,0.996895,0.000036,0.000880,0.000880,0.000441,0.000869
1316725390547791872,0.997996,0.000016,0.000579,0.000580,0.000258,0.000570
1316761579082350592,0.992083,0.000078,0.002241,0.002244,0.001142,0.002212
1316765569341894656,0.998465,0.000013,0.000444,0.000444,0.000197,0.000437
1316816481942814720,0.997782,0.000024,0.000636,0.000636,0.000295,0.000627
1316834067338326016,0.994437,0.000072,0.001571,0.001573,0.000797,0.001550
1317000460004282368,0.990849,0.000085,0.002527,0.002509,0.001515,0.002515
1317081250860044288,0.000459,0.518063,0.094516,0.087973,0.198204,0.100786
1317107763814699008,0.997782,0.000024,0.000636,0.000636,0.000295,0.000627
1317120467010899968,0.991295,0.000074,0.002473,0.002484,0.001237,0.002438
1317127308600315904,0.997967,0.000016,0.000587,0.000588,0.000264,0.000578
1317177077460848640,0.998287,0.000013,0.000496,0.000498,0.000217,0.000488
1317255610858024960,0.980340,0.000389,0.005546,0.005568,0.002697,0.005461
1317447597112655872,0.957315,0.005313,0.010729,0.010697,0.005343,0.010602
1317530828033896448,0.453970,0.042422,0.138206,0.140056,0.088869,0.136477
1317541551099269120,0.000281,0.107615,0.154019,0.142274,0.430374,0.165437
1317566997375352832,0.432540,0.042753,0.128197,0.123493,0.141188,0.131828
1317823169726697472,0.970377,0.003404,0.007575,0.007561,0.003598,0.007485
1318802844871499776,0.000969,0.006578,0.295704,0.332455,0.092229,0.272065
