task,worker,label
1,AI_-sigma_3,1
2,AI_-sigma_3,3
3,AI_-sigma_3,2
4,AI_-sigma_3,2
5,AI_-sigma_3,2
6,AI_-sigma_3,3
7,AI_-sigma_3,2
8,AI_-sigma_3,2
9,AI_-sigma_3,0
10,AI_-sigma_3,3
11,AI_-sigma_3,3
12,AI_-sigma_3,2
13,AI_-sigma_3,3
14,AI_-sigma_3,3
15,AI_-sigma_3,2
16,AI_-sigma_3,2
17,AI_-sigma_3,0
18,AI_-sigma_3,1
19,AI_-sigma_3,2
20,AI_-sigma_3,2
21,AI_-sigma_3,3
22,AI_-sigma_3,0
23,AI_-sigma_3,0
24,AI_-sigma_3,3
25,AI_-sigma_3,3
26,AI_-sigma_3,2
27,AI_-sigma_3,2
28,AI_-sigma_3,3
29,AI_-sigma_3,1
30,AI_-sigma_3,0
31,AI_-sigma_3,1
32,AI_-sigma_3,0
33,AI_-sigma_3,2
34,AI_-sigma_3,2
35,AI_-sigma_3,2
36,AI_-sigma_3,2
37,AI_-sigma_3,3
38,AI_-sigma_3,2
39,AI_-sigma_3,3
40,AI_-sigma_3,2
41,AI_-sigma_3,2
42,AI_-sigma_3,2
43,AI_-sigma_3,2
44,AI_-sigma_3,3
45,AI_-sigma_3,2
46,AI_-sigma_3,2
47,AI_-sigma_3,3
48,AI_-sigma_3,1
49,AI_-sigma_3,2
50,AI_-sigma_3,2
51,AI_-sigma_3,3
52,AI_-sigma_3,3
53,AI_-sigma_3,2
54,AI_-sigma_3,3
55,AI_-sigma_3,1
56,AI_-sigma_3,3
57,AI_-sigma_3,0
58,AI_-sigma_3,1
59,AI_-sigma_3,2
60,AI_-sigma_3,2
61,AI_-sigma_3,2
62,AI_-sigma_3,2
63,AI_-sigma_3,3
64,AI_-sigma_3,2
65,AI_-sigma_3,2
66,AI_-sigma_3,1
67,AI_-sigma_3,3
68,AI_-sigma_3,2
69,AI_-sigma_3,2
70,AI_-sigma_3,1
71,AI_-sigma_3,1
72,AI_-sigma_3,2
73,AI_-sigma_3,2
74,AI_-sigma_3,3
75,AI_-sigma_3,2
76,AI_-sigma_3,0
77,AI_-sigma_3,1
78,AI_-sigma_3,2
79,AI_-sigma_3,0
80,AI_-sigma_3,0
81,AI_-sigma_3,1
82,AI_-sigma_3,3
83,AI_-sigma_3,1
84,AI_-sigma_3,2
85,AI_-sigma_3,1
86,AI_-sigma_3,0
87,AI_-sigma_3,2
88,AI_-sigma_3,3
89,AI_-sigma_3,0
90,AI_-sigma_3,2
91,AI_-sigma_3,2
92,AI_-sigma_3,1
93,AI_-sigma_3,2
94,AI_-sigma_3,2
95,AI_-sigma_3,0
96,AI_-sigma_3,0
97,AI_-sigma_3,3
98,AI_-sigma_3,3
99,AI_-sigma_3,2
100,AI_-sigma_3,2
101,AI_-sigma_3,2
102,AI_-sigma_3,3
103,AI_-sigma_3,2
104,AI_-sigma_3,1
105,AI_-sigma_3,3
106,AI_-sigma_3,1
107,AI_-sigma_3,2
108,AI_-sigma_3,3
109,AI_-sigma_3,2
110,AI_-sigma_3,1
111,AI_-sigma_3,2
112,AI_-sigma_3,2
113,AI_-sigma_3,2
114,AI_-sigma_3,3
115,AI_-sigma_3,2
116,AI_-sigma_3,1
117,AI_-sigma_3,1
118,AI_-sigma_3,3
119,AI_-sigma_3,1
120,AI_-sigma_3,2
121,AI_-sigma_3,3
122,AI_-sigma_3,1
123,AI_-sigma_3,2
124,AI_-sigma_3,3
125,AI_-sigma_3,1
126,AI_-sigma_3,3
127,AI_-sigma_3,2
128,AI_-sigma_3,3
129,AI_-sigma_3,2
130,AI_-sigma_3,3
131,AI_-sigma_3,1
132,AI_-sigma_3,1
133,AI_-sigma_3,3
134,AI_-sigma_3,2
135,AI_-sigma_3,3
136,AI_-sigma_3,0
137,AI_-sigma_3,1
138,AI_-sigma_3,3
139,AI_-sigma_3,2
140,AI_-sigma_3,1
141,AI_-sigma_3,1
142,AI_-sigma_3,3
143,AI_-sigma_3,2
144,AI_-sigma_3,2
145,AI_-sigma_3,2
146,AI_-sigma_3,0
147,AI_-sigma_3,3
148,AI_-sigma_3,2
149,AI_-sigma_3,2
150,AI_-sigma_3,0
151,AI_-sigma_3,1
152,AI_-sigma_3,2
153,AI_-sigma_3,2
154,AI_-sigma_3,3
155,AI_-sigma_3,3
156,AI_-sigma_3,3
157,AI_-sigma_3,1
158,AI_-sigma_3,0
159,AI_-sigma_3,2
160,AI_-sigma_3,1
161,AI_-sigma_3,3
162,AI_-sigma_3,2
163,AI_-sigma_3,2
164,AI_-sigma_3,2
165,AI_-sigma_3,3
166,AI_-sigma_3,0
167,AI_-sigma_3,1
168,AI_-sigma_3,2
169,AI_-sigma_3,2
170,AI_-sigma_3,3
171,AI_-sigma_3,2
172,AI_-sigma_3,0
173,AI_-sigma_3,3
174,AI_-sigma_3,1
175,AI_-sigma_3,1
176,AI_-sigma_3,3
177,AI_-sigma_3,0
178,AI_-sigma_3,1
179,AI_-sigma_3,2
180,AI_-sigma_3,2
181,AI_-sigma_3,3
