task,worker,label
1,AI_-sigma_8,2
2,AI_-sigma_8,0
3,AI_-sigma_8,2
4,AI_-sigma_8,3
5,AI_-sigma_8,1
6,AI_-sigma_8,3
7,AI_-sigma_8,2
8,AI_-sigma_8,0
9,AI_-sigma_8,1
10,AI_-sigma_8,2
11,AI_-sigma_8,3
12,AI_-sigma_8,2
13,AI_-sigma_8,0
14,AI_-sigma_8,1
15,AI_-sigma_8,1
16,AI_-sigma_8,2
17,AI_-sigma_8,3
18,AI_-sigma_8,0
19,AI_-sigma_8,2
20,AI_-sigma_8,1
21,AI_-sigma_8,3
22,AI_-sigma_8,2
23,AI_-sigma_8,1
24,AI_-sigma_8,3
25,AI_-sigma_8,1
26,AI_-sigma_8,2
27,AI_-sigma_8,2
28,AI_-sigma_8,3
29,AI_-sigma_8,2
30,AI_-sigma_8,1
31,AI_-sigma_8,2
32,AI_-sigma_8,3
33,AI_-sigma_8,3
34,AI_-sigma_8,1
35,AI_-sigma_8,2
36,AI_-sigma_8,3
37,AI_-sigma_8,3
38,AI_-sigma_8,1
39,AI_-sigma_8,3
40,AI_-sigma_8,2
41,AI_-sigma_8,0
42,AI_-sigma_8,1
43,AI_-sigma_8,1
44,AI_-sigma_8,0
45,AI_-sigma_8,3
46,AI_-sigma_8,2
47,AI_-sigma_8,2
48,AI_-sigma_8,1
49,AI_-sigma_8,1
50,AI_-sigma_8,2
51,AI_-sigma_8,3
52,AI_-sigma_8,3
53,AI_-sigma_8,2
54,AI_-sigma_8,1
55,AI_-sigma_8,1
56,AI_-sigma_8,2
57,AI_-sigma_8,0
58,AI_-sigma_8,3
59,AI_-sigma_8,2
60,AI_-sigma_8,2
61,AI_-sigma_8,1
62,AI_-sigma_8,1
63,AI_-sigma_8,2
64,AI_-sigma_8,0
65,AI_-sigma_8,2
66,AI_-sigma_8,3
67,AI_-sigma_8,3
68,AI_-sigma_8,2
69,AI_-sigma_8,2
70,AI_-sigma_8,2
71,AI_-sigma_8,1
72,AI_-sigma_8,3
73,AI_-sigma_8,3
74,AI_-sigma_8,2
75,AI_-sigma_8,2
76,AI_-sigma_8,1
77,AI_-sigma_8,2
78,AI_-sigma_8,3
79,AI_-sigma_8,2
80,AI_-sigma_8,1
81,AI_-sigma_8,1
82,AI_-sigma_8,3
83,AI_-sigma_8,2
84,AI_-sigma_8,2
85,AI_-sigma_8,1
86,AI_-sigma_8,3
87,AI_-sigma_8,2
88,AI_-sigma_8,1
89,AI_-sigma_8,2
90,AI_-sigma_8,2
91,AI_-sigma_8,2
92,AI_-sigma_8,1
93,AI_-sigma_8,3
94,AI_-sigma_8,3
95,AI_-sigma_8,1
96,AI_-sigma_8,3
97,AI_-sigma_8,1
98,AI_-sigma_8,1
99,AI_-sigma_8,3
100,AI_-sigma_8,1
101,AI_-sigma_8,2
102,AI_-sigma_8,3
103,AI_-sigma_8,2
104,AI_-sigma_8,0
105,AI_-sigma_8,3
106,AI_-sigma_8,3
