task,worker,label
1,AI_-sigma_20,2
2,AI_-sigma_20,1
3,AI_-sigma_20,2
4,AI_-sigma_20,1
5,AI_-sigma_20,1
6,AI_-sigma_20,3
7,AI_-sigma_20,1
8,AI_-sigma_20,1
9,AI_-sigma_20,1
10,AI_-sigma_20,3
11,AI_-sigma_20,0
12,AI_-sigma_20,2
13,AI_-sigma_20,3
14,AI_-sigma_20,1
15,AI_-sigma_20,1
16,AI_-sigma_20,2
17,AI_-sigma_20,3
18,AI_-sigma_20,1
19,AI_-sigma_20,1
20,AI_-sigma_20,2
21,AI_-sigma_20,0
22,AI_-sigma_20,1
23,AI_-sigma_20,2
24,AI_-sigma_20,0
25,AI_-sigma_20,1
26,AI_-sigma_20,1
27,AI_-sigma_20,3
28,AI_-sigma_20,3
29,AI_-sigma_20,2
30,AI_-sigma_20,1
31,AI_-sigma_20,2
32,AI_-sigma_20,3
33,AI_-sigma_20,3
34,AI_-sigma_20,1
35,AI_-sigma_20,3
36,AI_-sigma_20,3
37,AI_-sigma_20,0
38,AI_-sigma_20,0
39,AI_-sigma_20,3
40,AI_-sigma_20,0
41,AI_-sigma_20,2
42,AI_-sigma_20,0
43,AI_-sigma_20,3
44,AI_-sigma_20,2
45,AI_-sigma_20,3
46,AI_-sigma_20,2
47,AI_-sigma_20,3
48,AI_-sigma_20,1
49,AI_-sigma_20,0
50,AI_-sigma_20,1
51,AI_-sigma_20,0
52,AI_-sigma_20,1
53,AI_-sigma_20,1
54,AI_-sigma_20,3
55,AI_-sigma_20,0
56,AI_-sigma_20,3
57,AI_-sigma_20,1
58,AI_-sigma_20,2
59,AI_-sigma_20,2
60,AI_-sigma_20,3
61,AI_-sigma_20,0
62,AI_-sigma_20,1
63,AI_-sigma_20,3
64,AI_-sigma_20,1
65,AI_-sigma_20,2
66,AI_-sigma_20,1
67,AI_-sigma_20,3
68,AI_-sigma_20,3
69,AI_-sigma_20,2
70,AI_-sigma_20,1
71,AI_-sigma_20,1
72,AI_-sigma_20,0
73,AI_-sigma_20,3
74,AI_-sigma_20,3
75,AI_-sigma_20,2
76,AI_-sigma_20,2
77,AI_-sigma_20,2
78,AI_-sigma_20,3
79,AI_-sigma_20,3
80,AI_-sigma_20,2
81,AI_-sigma_20,1
82,AI_-sigma_20,3
83,AI_-sigma_20,2
84,AI_-sigma_20,1
85,AI_-sigma_20,1
86,AI_-sigma_20,3
87,AI_-sigma_20,0
88,AI_-sigma_20,1
89,AI_-sigma_20,2
90,AI_-sigma_20,3
91,AI_-sigma_20,2
92,AI_-sigma_20,1
93,AI_-sigma_20,1
94,AI_-sigma_20,3
95,AI_-sigma_20,1
96,AI_-sigma_20,2
97,AI_-sigma_20,2
98,AI_-sigma_20,2
99,AI_-sigma_20,2
100,AI_-sigma_20,2
101,AI_-sigma_20,3
102,AI_-sigma_20,3
103,AI_-sigma_20,1
104,AI_-sigma_20,1
105,AI_-sigma_20,3
106,AI_-sigma_20,1
107,AI_-sigma_20,3
108,AI_-sigma_20,2
109,AI_-sigma_20,2
110,AI_-sigma_20,0
111,AI_-sigma_20,1
112,AI_-sigma_20,1
113,AI_-sigma_20,0
114,AI_-sigma_20,3
115,AI_-sigma_20,3
116,AI_-sigma_20,1
117,AI_-sigma_20,2
118,AI_-sigma_20,3
119,AI_-sigma_20,3
120,AI_-sigma_20,2
121,AI_-sigma_20,1
122,AI_-sigma_20,1
123,AI_-sigma_20,2
124,AI_-sigma_20,3
125,AI_-sigma_20,1
126,AI_-sigma_20,3
127,AI_-sigma_20,0
128,AI_-sigma_20,1
129,AI_-sigma_20,2
130,AI_-sigma_20,3
131,AI_-sigma_20,1
132,AI_-sigma_20,1
133,AI_-sigma_20,3
134,AI_-sigma_20,1
135,AI_-sigma_20,2
136,AI_-sigma_20,1
137,AI_-sigma_20,0
138,AI_-sigma_20,1
139,AI_-sigma_20,2
140,AI_-sigma_20,2
141,AI_-sigma_20,2
142,AI_-sigma_20,3
143,AI_-sigma_20,2
144,AI_-sigma_20,1
145,AI_-sigma_20,1
146,AI_-sigma_20,2
147,AI_-sigma_20,1
148,AI_-sigma_20,3
149,AI_-sigma_20,0
150,AI_-sigma_20,3
151,AI_-sigma_20,0
152,AI_-sigma_20,1
153,AI_-sigma_20,3
154,AI_-sigma_20,2
155,AI_-sigma_20,1
156,AI_-sigma_20,0
157,AI_-sigma_20,1
158,AI_-sigma_20,3
159,AI_-sigma_20,2
160,AI_-sigma_20,1
161,AI_-sigma_20,1
162,AI_-sigma_20,1
163,AI_-sigma_20,3
164,AI_-sigma_20,1
165,AI_-sigma_20,3
166,AI_-sigma_20,0
167,AI_-sigma_20,0
168,AI_-sigma_20,2
169,AI_-sigma_20,1
170,AI_-sigma_20,3
171,AI_-sigma_20,2
172,AI_-sigma_20,1
173,AI_-sigma_20,3
174,AI_-sigma_20,1
175,AI_-sigma_20,0
176,AI_-sigma_20,2
177,AI_-sigma_20,1
178,AI_-sigma_20,3
179,AI_-sigma_20,2
180,AI_-sigma_20,1
181,AI_-sigma_20,3
182,AI_-sigma_20,3
183,AI_-sigma_20,0
184,AI_-sigma_20,2
185,AI_-sigma_20,1
186,AI_-sigma_20,3
187,AI_-sigma_20,0
188,AI_-sigma_20,1
189,AI_-sigma_20,3
190,AI_-sigma_20,0
191,AI_-sigma_20,2
192,AI_-sigma_20,1
193,AI_-sigma_20,1
194,AI_-sigma_20,2
195,AI_-sigma_20,3
196,AI_-sigma_20,2
197,AI_-sigma_20,3
198,AI_-sigma_20,3
199,AI_-sigma_20,2
200,AI_-sigma_20,2
201,AI_-sigma_20,0
202,AI_-sigma_20,2
203,AI_-sigma_20,2
204,AI_-sigma_20,2
205,AI_-sigma_20,1
206,AI_-sigma_20,1
207,AI_-sigma_20,0
208,AI_-sigma_20,2
209,AI_-sigma_20,3
210,AI_-sigma_20,1
211,AI_-sigma_20,3
212,AI_-sigma_20,0
213,AI_-sigma_20,2
214,AI_-sigma_20,1
215,AI_-sigma_20,2
216,AI_-sigma_20,2
217,AI_-sigma_20,0
218,AI_-sigma_20,1
219,AI_-sigma_20,1
220,AI_-sigma_20,1
221,AI_-sigma_20,1
222,AI_-sigma_20,0
223,AI_-sigma_20,2
224,AI_-sigma_20,3
225,AI_-sigma_20,2
226,AI_-sigma_20,1
227,AI_-sigma_20,3
228,AI_-sigma_20,1
229,AI_-sigma_20,0
230,AI_-sigma_20,0
231,AI_-sigma_20,3
232,AI_-sigma_20,1
233,AI_-sigma_20,1
234,AI_-sigma_20,2
235,AI_-sigma_20,1
236,AI_-sigma_20,2
