task,worker,label
344,AI_mean_23,2
345,AI_mean_23,1
346,AI_mean_23,2
347,AI_mean_23,1
340,AI_mean_23,1
341,AI_mean_23,3
342,AI_mean_23,3
343,AI_mean_23,1
348,AI_mean_23,2
349,AI_mean_23,1
595,AI_mean_23,3
719,AI_mean_23,1
718,AI_mean_23,2
717,AI_mean_23,3
716,AI_mean_23,1
715,AI_mean_23,3
714,AI_mean_23,1
713,AI_mean_23,3
712,AI_mean_23,3
711,AI_mean_23,1
710,AI_mean_23,3
606,AI_mean_23,1
594,AI_mean_23,1
736,AI_mean_23,2
619,AI_mean_23,2
298,AI_mean_23,1
299,AI_mean_23,1
296,AI_mean_23,3
297,AI_mean_23,2
294,AI_mean_23,2
295,AI_mean_23,1
292,AI_mean_23,2
293,AI_mean_23,3
290,AI_mean_23,1
291,AI_mean_23,3
591,AI_mean_23,1
590,AI_mean_23,1
593,AI_mean_23,3
592,AI_mean_23,2
199,AI_mean_23,3
198,AI_mean_23,2
597,AI_mean_23,2
596,AI_mean_23,1
195,AI_mean_23,3
194,AI_mean_23,1
197,AI_mean_23,3
196,AI_mean_23,3
191,AI_mean_23,1
190,AI_mean_23,3
193,AI_mean_23,3
192,AI_mean_23,3
270,AI_mean_23,3
271,AI_mean_23,3
272,AI_mean_23,3
273,AI_mean_23,3
274,AI_mean_23,2
275,AI_mean_23,1
276,AI_mean_23,2
277,AI_mean_23,2
278,AI_mean_23,2
279,AI_mean_23,1
738,AI_mean_23,3
524,AI_mean_23,3
525,AI_mean_23,1
526,AI_mean_23,0
527,AI_mean_23,3
520,AI_mean_23,1
521,AI_mean_23,1
522,AI_mean_23,2
523,AI_mean_23,3
599,AI_mean_23,1
528,AI_mean_23,3
529,AI_mean_23,2
449,AI_mean_23,3
448,AI_mean_23,2
443,AI_mean_23,1
442,AI_mean_23,2
441,AI_mean_23,3
440,AI_mean_23,3
447,AI_mean_23,1
446,AI_mean_23,3
445,AI_mean_23,1
444,AI_mean_23,1
108,AI_mean_23,1
109,AI_mean_23,1
102,AI_mean_23,1
103,AI_mean_23,1
100,AI_mean_23,1
101,AI_mean_23,3
106,AI_mean_23,3
107,AI_mean_23,1
104,AI_mean_23,2
105,AI_mean_23,1
39,AI_mean_23,3
38,AI_mean_23,2
33,AI_mean_23,1
32,AI_mean_23,1
31,AI_mean_23,2
30,AI_mean_23,1
37,AI_mean_23,3
36,AI_mean_23,3
