task,worker,label
344,AI_-sigma_12,3
345,AI_-sigma_12,1
346,AI_-sigma_12,2
347,AI_-sigma_12,1
340,AI_-sigma_12,1
341,AI_-sigma_12,3
342,AI_-sigma_12,3
343,AI_-sigma_12,0
348,AI_-sigma_12,3
349,AI_-sigma_12,1
595,AI_-sigma_12,3
719,AI_-sigma_12,0
718,AI_-sigma_12,2
717,AI_-sigma_12,1
716,AI_-sigma_12,1
715,AI_-sigma_12,3
714,AI_-sigma_12,1
713,AI_-sigma_12,3
712,AI_-sigma_12,0
711,AI_-sigma_12,1
710,AI_-sigma_12,1
606,AI_-sigma_12,1
594,AI_-sigma_12,1
736,AI_-sigma_12,3
619,AI_-sigma_12,1
298,AI_-sigma_12,1
299,AI_-sigma_12,1
296,AI_-sigma_12,0
297,AI_-sigma_12,2
294,AI_-sigma_12,2
295,AI_-sigma_12,1
292,AI_-sigma_12,2
293,AI_-sigma_12,2
290,AI_-sigma_12,1
291,AI_-sigma_12,3
591,AI_-sigma_12,2
590,AI_-sigma_12,3
593,AI_-sigma_12,0
592,AI_-sigma_12,2
199,AI_-sigma_12,3
198,AI_-sigma_12,2
597,AI_-sigma_12,2
596,AI_-sigma_12,0
195,AI_-sigma_12,3
194,AI_-sigma_12,3
197,AI_-sigma_12,3
196,AI_-sigma_12,3
191,AI_-sigma_12,1
190,AI_-sigma_12,3
193,AI_-sigma_12,3
192,AI_-sigma_12,3
270,AI_-sigma_12,3
271,AI_-sigma_12,3
272,AI_-sigma_12,2
273,AI_-sigma_12,1
274,AI_-sigma_12,2
275,AI_-sigma_12,0
276,AI_-sigma_12,2
277,AI_-sigma_12,0
278,AI_-sigma_12,1
279,AI_-sigma_12,1
738,AI_-sigma_12,1
524,AI_-sigma_12,3
525,AI_-sigma_12,1
526,AI_-sigma_12,1
527,AI_-sigma_12,3
520,AI_-sigma_12,3
521,AI_-sigma_12,0
522,AI_-sigma_12,3
523,AI_-sigma_12,1
599,AI_-sigma_12,0
528,AI_-sigma_12,3
529,AI_-sigma_12,2
449,AI_-sigma_12,2
448,AI_-sigma_12,2
443,AI_-sigma_12,1
442,AI_-sigma_12,0
441,AI_-sigma_12,3
440,AI_-sigma_12,0
447,AI_-sigma_12,1
446,AI_-sigma_12,3
445,AI_-sigma_12,3
444,AI_-sigma_12,1
108,AI_-sigma_12,1
109,AI_-sigma_12,1
102,AI_-sigma_12,1
103,AI_-sigma_12,1
100,AI_-sigma_12,1
101,AI_-sigma_12,3
106,AI_-sigma_12,3
107,AI_-sigma_12,1
104,AI_-sigma_12,2
105,AI_-sigma_12,1
39,AI_-sigma_12,3
38,AI_-sigma_12,2
33,AI_-sigma_12,0
32,AI_-sigma_12,1
31,AI_-sigma_12,2
30,AI_-sigma_12,1
37,AI_-sigma_12,1
36,AI_-sigma_12,3
35,AI_-sigma_12,3
34,AI_-sigma_12,1
641,AI_-sigma_12,1
640,AI_-sigma_12,0
643,AI_-sigma_12,1
642,AI_-sigma_12,1
645,AI_-sigma_12,2
644,AI_-sigma_12,1
438,AI_-sigma_12,0
439,AI_-sigma_12,0
436,AI_-sigma_12,3
437,AI_-sigma_12,0
434,AI_-sigma_12,1
435,AI_-sigma_12,3
432,AI_-sigma_12,2
433,AI_-sigma_12,3
430,AI_-sigma_12,2
431,AI_-sigma_12,3
339,AI_-sigma_12,2
338,AI_-sigma_12,1
335,AI_-sigma_12,1
334,AI_-sigma_12,2
337,AI_-sigma_12,3
336,AI_-sigma_12,2
331,AI_-sigma_12,3
330,AI_-sigma_12,2
333,AI_-sigma_12,0
332,AI_-sigma_12,3
744,AI_-sigma_12,2
745,AI_-sigma_12,3
748,AI_-sigma_12,1
6,AI_-sigma_12,2
99,AI_-sigma_12,1
98,AI_-sigma_12,2
91,AI_-sigma_12,2
90,AI_-sigma_12,1
93,AI_-sigma_12,1
92,AI_-sigma_12,1
95,AI_-sigma_12,1
94,AI_-sigma_12,3
97,AI_-sigma_12,0
96,AI_-sigma_12,2
740,AI_-sigma_12,1
741,AI_-sigma_12,1
742,AI_-sigma_12,0
743,AI_-sigma_12,3
559,AI_-sigma_12,1
558,AI_-sigma_12,3
746,AI_-sigma_12,1
747,AI_-sigma_12,2
555,AI_-sigma_12,2
554,AI_-sigma_12,2
557,AI_-sigma_12,3
556,AI_-sigma_12,3
551,AI_-sigma_12,1
550,AI_-sigma_12,2
553,AI_-sigma_12,2
552,AI_-sigma_12,3
238,AI_-sigma_12,2
239,AI_-sigma_12,1
234,AI_-sigma_12,1
235,AI_-sigma_12,2
236,AI_-sigma_12,3
237,AI_-sigma_12,3
230,AI_-sigma_12,1
231,AI_-sigma_12,3
232,AI_-sigma_12,1
233,AI_-sigma_12,3
1,AI_-sigma_12,3
614,AI_-sigma_12,2
146,AI_-sigma_12,2
147,AI_-sigma_12,1
144,AI_-sigma_12,1
145,AI_-sigma_12,1
142,AI_-sigma_12,3
143,AI_-sigma_12,2
140,AI_-sigma_12,1
141,AI_-sigma_12,3
612,AI_-sigma_12,0
613,AI_-sigma_12,1
610,AI_-sigma_12,3
611,AI_-sigma_12,3
616,AI_-sigma_12,1
617,AI_-sigma_12,2
148,AI_-sigma_12,2
149,AI_-sigma_12,0
768,AI_-sigma_12,0
689,AI_-sigma_12,2
688,AI_-sigma_12,1
685,AI_-sigma_12,1
684,AI_-sigma_12,0
687,AI_-sigma_12,3
686,AI_-sigma_12,1
681,AI_-sigma_12,1
680,AI_-sigma_12,2
683,AI_-sigma_12,3
682,AI_-sigma_12,1
623,AI_-sigma_12,1
622,AI_-sigma_12,2
133,AI_-sigma_12,1
132,AI_-sigma_12,1
131,AI_-sigma_12,2
130,AI_-sigma_12,1
137,AI_-sigma_12,3
136,AI_-sigma_12,1
135,AI_-sigma_12,2
134,AI_-sigma_12,0
494,AI_-sigma_12,3
495,AI_-sigma_12,3
139,AI_-sigma_12,1
138,AI_-sigma_12,2
490,AI_-sigma_12,3
491,AI_-sigma_12,3
492,AI_-sigma_12,3
493,AI_-sigma_12,1
24,AI_-sigma_12,1
25,AI_-sigma_12,3
26,AI_-sigma_12,3
27,AI_-sigma_12,0
20,AI_-sigma_12,2
21,AI_-sigma_12,1
22,AI_-sigma_12,2
23,AI_-sigma_12,1
28,AI_-sigma_12,2
29,AI_-sigma_12,3
407,AI_-sigma_12,1
406,AI_-sigma_12,1
405,AI_-sigma_12,2
404,AI_-sigma_12,3
403,AI_-sigma_12,0
402,AI_-sigma_12,1
401,AI_-sigma_12,0
400,AI_-sigma_12,0
629,AI_-sigma_12,2
409,AI_-sigma_12,2
408,AI_-sigma_12,1
628,AI_-sigma_12,3
758,AI_-sigma_12,3
379,AI_-sigma_12,2
378,AI_-sigma_12,2
371,AI_-sigma_12,1
370,AI_-sigma_12,1
373,AI_-sigma_12,2
372,AI_-sigma_12,0
375,AI_-sigma_12,2
374,AI_-sigma_12,1
377,AI_-sigma_12,2
376,AI_-sigma_12,3
708,AI_-sigma_12,0
709,AI_-sigma_12,0
704,AI_-sigma_12,1
705,AI_-sigma_12,2
706,AI_-sigma_12,2
707,AI_-sigma_12,0
700,AI_-sigma_12,2
618,AI_-sigma_12,1
702,AI_-sigma_12,3
703,AI_-sigma_12,2
393,AI_-sigma_12,1
392,AI_-sigma_12,1
88,AI_-sigma_12,1
89,AI_-sigma_12,3
397,AI_-sigma_12,3
396,AI_-sigma_12,0
395,AI_-sigma_12,0
394,AI_-sigma_12,3
82,AI_-sigma_12,1
83,AI_-sigma_12,1
80,AI_-sigma_12,1
81,AI_-sigma_12,2
86,AI_-sigma_12,3
87,AI_-sigma_12,2
84,AI_-sigma_12,1
85,AI_-sigma_12,1
797,AI_-sigma_12,2
796,AI_-sigma_12,3
795,AI_-sigma_12,0
794,AI_-sigma_12,3
793,AI_-sigma_12,2
792,AI_-sigma_12,3
791,AI_-sigma_12,3
790,AI_-sigma_12,1
799,AI_-sigma_12,3
