task,worker,label
344,AI_-sigma_2,2
345,AI_-sigma_2,1
346,AI_-sigma_2,0
347,AI_-sigma_2,1
340,AI_-sigma_2,2
341,AI_-sigma_2,2
342,AI_-sigma_2,3
343,AI_-sigma_2,3
348,AI_-sigma_2,2
349,AI_-sigma_2,1
595,AI_-sigma_2,3
719,AI_-sigma_2,3
718,AI_-sigma_2,0
717,AI_-sigma_2,3
716,AI_-sigma_2,3
715,AI_-sigma_2,3
714,AI_-sigma_2,1
713,AI_-sigma_2,3
712,AI_-sigma_2,3
711,AI_-sigma_2,3
710,AI_-sigma_2,3
606,AI_-sigma_2,1
594,AI_-sigma_2,3
736,AI_-sigma_2,2
619,AI_-sigma_2,1
298,AI_-sigma_2,3
299,AI_-sigma_2,2
296,AI_-sigma_2,3
297,AI_-sigma_2,2
294,AI_-sigma_2,2
295,AI_-sigma_2,3
292,AI_-sigma_2,2
293,AI_-sigma_2,1
290,AI_-sigma_2,2
291,AI_-sigma_2,3
591,AI_-sigma_2,0
590,AI_-sigma_2,3
593,AI_-sigma_2,1
592,AI_-sigma_2,2
199,AI_-sigma_2,3
198,AI_-sigma_2,2
597,AI_-sigma_2,3
596,AI_-sigma_2,1
195,AI_-sigma_2,2
194,AI_-sigma_2,3
197,AI_-sigma_2,3
196,AI_-sigma_2,3
191,AI_-sigma_2,2
190,AI_-sigma_2,3
193,AI_-sigma_2,0
192,AI_-sigma_2,3
270,AI_-sigma_2,3
271,AI_-sigma_2,3
272,AI_-sigma_2,3
273,AI_-sigma_2,3
274,AI_-sigma_2,2
275,AI_-sigma_2,2
276,AI_-sigma_2,2
277,AI_-sigma_2,2
278,AI_-sigma_2,3
279,AI_-sigma_2,1
738,AI_-sigma_2,0
524,AI_-sigma_2,3
525,AI_-sigma_2,1
526,AI_-sigma_2,0
527,AI_-sigma_2,1
520,AI_-sigma_2,2
521,AI_-sigma_2,3
522,AI_-sigma_2,2
523,AI_-sigma_2,3
599,AI_-sigma_2,0
528,AI_-sigma_2,3
529,AI_-sigma_2,2
449,AI_-sigma_2,1
448,AI_-sigma_2,2
443,AI_-sigma_2,1
442,AI_-sigma_2,3
441,AI_-sigma_2,1
440,AI_-sigma_2,3
447,AI_-sigma_2,2
446,AI_-sigma_2,3
445,AI_-sigma_2,3
444,AI_-sigma_2,1
108,AI_-sigma_2,0
109,AI_-sigma_2,1
102,AI_-sigma_2,1
103,AI_-sigma_2,1
100,AI_-sigma_2,1
101,AI_-sigma_2,3
106,AI_-sigma_2,3
107,AI_-sigma_2,3
104,AI_-sigma_2,2
105,AI_-sigma_2,1
39,AI_-sigma_2,3
38,AI_-sigma_2,2
33,AI_-sigma_2,0
32,AI_-sigma_2,1
31,AI_-sigma_2,2
30,AI_-sigma_2,1
37,AI_-sigma_2,0
36,AI_-sigma_2,0
35,AI_-sigma_2,3
34,AI_-sigma_2,3
641,AI_-sigma_2,2
640,AI_-sigma_2,2
643,AI_-sigma_2,0
642,AI_-sigma_2,3
645,AI_-sigma_2,3
644,AI_-sigma_2,2
438,AI_-sigma_2,2
439,AI_-sigma_2,1
436,AI_-sigma_2,2
437,AI_-sigma_2,3
434,AI_-sigma_2,1
435,AI_-sigma_2,1
432,AI_-sigma_2,2
433,AI_-sigma_2,3
430,AI_-sigma_2,2
431,AI_-sigma_2,0
339,AI_-sigma_2,1
338,AI_-sigma_2,3
335,AI_-sigma_2,2
334,AI_-sigma_2,3
337,AI_-sigma_2,0
336,AI_-sigma_2,2
331,AI_-sigma_2,2
330,AI_-sigma_2,1
333,AI_-sigma_2,3
332,AI_-sigma_2,2
744,AI_-sigma_2,2
745,AI_-sigma_2,3
748,AI_-sigma_2,3
6,AI_-sigma_2,2
99,AI_-sigma_2,3
98,AI_-sigma_2,2
91,AI_-sigma_2,3
90,AI_-sigma_2,2
93,AI_-sigma_2,3
92,AI_-sigma_2,3
95,AI_-sigma_2,1
94,AI_-sigma_2,3
97,AI_-sigma_2,1
96,AI_-sigma_2,2
740,AI_-sigma_2,1
741,AI_-sigma_2,3
742,AI_-sigma_2,2
743,AI_-sigma_2,3
559,AI_-sigma_2,2
558,AI_-sigma_2,3
746,AI_-sigma_2,3
747,AI_-sigma_2,1
555,AI_-sigma_2,1
554,AI_-sigma_2,0
557,AI_-sigma_2,3
556,AI_-sigma_2,2
551,AI_-sigma_2,3
550,AI_-sigma_2,2
553,AI_-sigma_2,1
552,AI_-sigma_2,3
238,AI_-sigma_2,1
239,AI_-sigma_2,0
234,AI_-sigma_2,1
235,AI_-sigma_2,1
236,AI_-sigma_2,3
237,AI_-sigma_2,1
230,AI_-sigma_2,2
231,AI_-sigma_2,2
232,AI_-sigma_2,3
233,AI_-sigma_2,1
1,AI_-sigma_2,3
614,AI_-sigma_2,2
146,AI_-sigma_2,1
147,AI_-sigma_2,0
144,AI_-sigma_2,0
145,AI_-sigma_2,3
142,AI_-sigma_2,2
143,AI_-sigma_2,3
140,AI_-sigma_2,0
141,AI_-sigma_2,3
612,AI_-sigma_2,2
613,AI_-sigma_2,3
610,AI_-sigma_2,2
611,AI_-sigma_2,2
616,AI_-sigma_2,3
617,AI_-sigma_2,0
148,AI_-sigma_2,2
149,AI_-sigma_2,1
768,AI_-sigma_2,2
689,AI_-sigma_2,0
688,AI_-sigma_2,3
685,AI_-sigma_2,2
684,AI_-sigma_2,2
687,AI_-sigma_2,3
686,AI_-sigma_2,3
681,AI_-sigma_2,3
680,AI_-sigma_2,3
683,AI_-sigma_2,2
