task,worker,label
344,AI_-sigma_15,2
345,AI_-sigma_15,2
346,AI_-sigma_15,0
347,AI_-sigma_15,1
340,AI_-sigma_15,3
341,AI_-sigma_15,0
342,AI_-sigma_15,3
343,AI_-sigma_15,1
348,AI_-sigma_15,2
349,AI_-sigma_15,1
595,AI_-sigma_15,3
719,AI_-sigma_15,3
718,AI_-sigma_15,2
717,AI_-sigma_15,3
716,AI_-sigma_15,0
715,AI_-sigma_15,1
714,AI_-sigma_15,1
713,AI_-sigma_15,3
712,AI_-sigma_15,3
711,AI_-sigma_15,1
710,AI_-sigma_15,3
606,AI_-sigma_15,0
594,AI_-sigma_15,0
736,AI_-sigma_15,2
619,AI_-sigma_15,0
298,AI_-sigma_15,3
299,AI_-sigma_15,3
296,AI_-sigma_15,3
297,AI_-sigma_15,2
294,AI_-sigma_15,0
295,AI_-sigma_15,2
292,AI_-sigma_15,2
293,AI_-sigma_15,3
290,AI_-sigma_15,1
291,AI_-sigma_15,3
591,AI_-sigma_15,3
590,AI_-sigma_15,3
593,AI_-sigma_15,1
592,AI_-sigma_15,2
199,AI_-sigma_15,3
198,AI_-sigma_15,2
597,AI_-sigma_15,2
596,AI_-sigma_15,2
195,AI_-sigma_15,3
194,AI_-sigma_15,3
197,AI_-sigma_15,3
196,AI_-sigma_15,3
191,AI_-sigma_15,1
190,AI_-sigma_15,3
193,AI_-sigma_15,3
192,AI_-sigma_15,3
270,AI_-sigma_15,3
271,AI_-sigma_15,2
272,AI_-sigma_15,3
273,AI_-sigma_15,3
274,AI_-sigma_15,2
275,AI_-sigma_15,1
276,AI_-sigma_15,2
277,AI_-sigma_15,2
278,AI_-sigma_15,0
279,AI_-sigma_15,1
738,AI_-sigma_15,3
524,AI_-sigma_15,2
525,AI_-sigma_15,1
526,AI_-sigma_15,3
527,AI_-sigma_15,3
520,AI_-sigma_15,3
521,AI_-sigma_15,3
522,AI_-sigma_15,0
523,AI_-sigma_15,2
599,AI_-sigma_15,0
528,AI_-sigma_15,3
529,AI_-sigma_15,2
449,AI_-sigma_15,3
448,AI_-sigma_15,2
443,AI_-sigma_15,1
442,AI_-sigma_15,3
441,AI_-sigma_15,3
440,AI_-sigma_15,3
447,AI_-sigma_15,0
446,AI_-sigma_15,1
445,AI_-sigma_15,0
444,AI_-sigma_15,1
108,AI_-sigma_15,3
109,AI_-sigma_15,0
102,AI_-sigma_15,3
103,AI_-sigma_15,1
100,AI_-sigma_15,3
101,AI_-sigma_15,2
106,AI_-sigma_15,3
107,AI_-sigma_15,3
104,AI_-sigma_15,0
105,AI_-sigma_15,1
39,AI_-sigma_15,3
38,AI_-sigma_15,2
33,AI_-sigma_15,3
32,AI_-sigma_15,1
31,AI_-sigma_15,2
30,AI_-sigma_15,3
37,AI_-sigma_15,3
36,AI_-sigma_15,0
35,AI_-sigma_15,3
34,AI_-sigma_15,3
641,AI_-sigma_15,2
640,AI_-sigma_15,1
643,AI_-sigma_15,1
642,AI_-sigma_15,3
645,AI_-sigma_15,0
644,AI_-sigma_15,3
438,AI_-sigma_15,3
439,AI_-sigma_15,1
436,AI_-sigma_15,0
437,AI_-sigma_15,3
434,AI_-sigma_15,2
435,AI_-sigma_15,3
432,AI_-sigma_15,3
433,AI_-sigma_15,3
430,AI_-sigma_15,1
431,AI_-sigma_15,3
339,AI_-sigma_15,2
338,AI_-sigma_15,3
335,AI_-sigma_15,2
334,AI_-sigma_15,2
337,AI_-sigma_15,3
336,AI_-sigma_15,2
331,AI_-sigma_15,3
330,AI_-sigma_15,3
333,AI_-sigma_15,0
332,AI_-sigma_15,0
744,AI_-sigma_15,2
745,AI_-sigma_15,3
748,AI_-sigma_15,3
6,AI_-sigma_15,3
99,AI_-sigma_15,3
98,AI_-sigma_15,0
91,AI_-sigma_15,1
90,AI_-sigma_15,0
93,AI_-sigma_15,2
92,AI_-sigma_15,2
95,AI_-sigma_15,1
94,AI_-sigma_15,3
97,AI_-sigma_15,1
96,AI_-sigma_15,0
740,AI_-sigma_15,1
741,AI_-sigma_15,3
742,AI_-sigma_15,2
743,AI_-sigma_15,3
559,AI_-sigma_15,0
558,AI_-sigma_15,3
746,AI_-sigma_15,3
747,AI_-sigma_15,1
555,AI_-sigma_15,3
554,AI_-sigma_15,2
557,AI_-sigma_15,3
556,AI_-sigma_15,2
551,AI_-sigma_15,1
550,AI_-sigma_15,2
553,AI_-sigma_15,2
552,AI_-sigma_15,3
238,AI_-sigma_15,3
239,AI_-sigma_15,1
234,AI_-sigma_15,0
235,AI_-sigma_15,2
236,AI_-sigma_15,3
237,AI_-sigma_15,0
230,AI_-sigma_15,1
231,AI_-sigma_15,1
232,AI_-sigma_15,3
233,AI_-sigma_15,1
1,AI_-sigma_15,2
614,AI_-sigma_15,2
146,AI_-sigma_15,0
147,AI_-sigma_15,1
144,AI_-sigma_15,1
145,AI_-sigma_15,2
142,AI_-sigma_15,2
143,AI_-sigma_15,0
140,AI_-sigma_15,3
141,AI_-sigma_15,3
612,AI_-sigma_15,0
613,AI_-sigma_15,2
610,AI_-sigma_15,1
611,AI_-sigma_15,3
616,AI_-sigma_15,3
617,AI_-sigma_15,2
148,AI_-sigma_15,2
149,AI_-sigma_15,1
768,AI_-sigma_15,2
689,AI_-sigma_15,0
688,AI_-sigma_15,3
685,AI_-sigma_15,2
684,AI_-sigma_15,3
687,AI_-sigma_15,1
686,AI_-sigma_15,2
681,AI_-sigma_15,2
680,AI_-sigma_15,2
683,AI_-sigma_15,2
682,AI_-sigma_15,3
623,AI_-sigma_15,3
622,AI_-sigma_15,1
133,AI_-sigma_15,0
132,AI_-sigma_15,1
131,AI_-sigma_15,3
130,AI_-sigma_15,1
137,AI_-sigma_15,3
136,AI_-sigma_15,1
135,AI_-sigma_15,2
134,AI_-sigma_15,3
494,AI_-sigma_15,3
495,AI_-sigma_15,2
139,AI_-sigma_15,3
138,AI_-sigma_15,2
490,AI_-sigma_15,0
491,AI_-sigma_15,0
492,AI_-sigma_15,2
493,AI_-sigma_15,1
24,AI_-sigma_15,1
25,AI_-sigma_15,0
26,AI_-sigma_15,3
27,AI_-sigma_15,3
20,AI_-sigma_15,3
21,AI_-sigma_15,0
22,AI_-sigma_15,0
23,AI_-sigma_15,2
28,AI_-sigma_15,2
29,AI_-sigma_15,3
407,AI_-sigma_15,1
406,AI_-sigma_15,1
405,AI_-sigma_15,2
404,AI_-sigma_15,0
403,AI_-sigma_15,0
402,AI_-sigma_15,0
401,AI_-sigma_15,2
400,AI_-sigma_15,0
629,AI_-sigma_15,0
409,AI_-sigma_15,1
408,AI_-sigma_15,1
628,AI_-sigma_15,3
758,AI_-sigma_15,3
379,AI_-sigma_15,1
378,AI_-sigma_15,1
371,AI_-sigma_15,3
370,AI_-sigma_15,0
373,AI_-sigma_15,2
372,AI_-sigma_15,2
375,AI_-sigma_15,0
374,AI_-sigma_15,0
377,AI_-sigma_15,2
376,AI_-sigma_15,0
708,AI_-sigma_15,3
709,AI_-sigma_15,1
704,AI_-sigma_15,3
705,AI_-sigma_15,2
706,AI_-sigma_15,3
707,AI_-sigma_15,3
700,AI_-sigma_15,3
618,AI_-sigma_15,3
702,AI_-sigma_15,3
703,AI_-sigma_15,0
393,AI_-sigma_15,3
392,AI_-sigma_15,1
88,AI_-sigma_15,2
89,AI_-sigma_15,2
397,AI_-sigma_15,2
396,AI_-sigma_15,3
395,AI_-sigma_15,1
394,AI_-sigma_15,2
82,AI_-sigma_15,2
83,AI_-sigma_15,2
80,AI_-sigma_15,1
81,AI_-sigma_15,1
86,AI_-sigma_15,3
87,AI_-sigma_15,1
84,AI_-sigma_15,2
85,AI_-sigma_15,1
797,AI_-sigma_15,3
796,AI_-sigma_15,0
795,AI_-sigma_15,1
794,AI_-sigma_15,3
793,AI_-sigma_15,2
792,AI_-sigma_15,3
791,AI_-sigma_15,0
790,AI_-sigma_15,3
799,AI_-sigma_15,0
798,AI_-sigma_15,3
7,AI_-sigma_15,0
601,AI_-sigma_15,3
607,AI_-sigma_15,2
586,AI_-sigma_15,3
587,AI_-sigma_15,1
584,AI_-sigma_15,3
585,AI_-sigma_15,2
582,AI_-sigma_15,0
583,AI_-sigma_15,3
580,AI_-sigma_15,1
581,AI_-sigma_15,2
588,AI_-sigma_15,1
589,AI_-sigma_15,1
245,AI_-sigma_15,3
244,AI_-sigma_15,0
247,AI_-sigma_15,2
246,AI_-sigma_15,3
241,AI_-sigma_15,0
240,AI_-sigma_15,2
243,AI_-sigma_15,3
242,AI_-sigma_15,2
615,AI_-sigma_15,2
249,AI_-sigma_15,2
248,AI_-sigma_15,2
519,AI_-sigma_15,2
518,AI_-sigma_15,1
511,AI_-sigma_15,3
510,AI_-sigma_15,3
513,AI_-sigma_15,3
512,AI_-sigma_15,3
515,AI_-sigma_15,2
514,AI_-sigma_15,3
517,AI_-sigma_15,3
516,AI_-sigma_15,3
458,AI_-sigma_15,0
459,AI_-sigma_15,3
621,AI_-sigma_15,1
620,AI_-sigma_15,3
627,AI_-sigma_15,0
626,AI_-sigma_15,3
625,AI_-sigma_15,2
624,AI_-sigma_15,1
450,AI_-sigma_15,3
451,AI_-sigma_15,3
452,AI_-sigma_15,2
453,AI_-sigma_15,0
454,AI_-sigma_15,2
455,AI_-sigma_15,3
456,AI_-sigma_15,3
457,AI_-sigma_15,3
179,AI_-sigma_15,2
178,AI_-sigma_15,2
177,AI_-sigma_15,0
176,AI_-sigma_15,1
175,AI_-sigma_15,1
174,AI_-sigma_15,3
173,AI_-sigma_15,0
172,AI_-sigma_15,2
171,AI_-sigma_15,2
170,AI_-sigma_15,2
656,AI_-sigma_15,2
657,AI_-sigma_15,1
654,AI_-sigma_15,0
253,AI_-sigma_15,0
182,AI_-sigma_15,3
183,AI_-sigma_15,0
180,AI_-sigma_15,3
181,AI_-sigma_15,3
186,AI_-sigma_15,2
187,AI_-sigma_15,2
184,AI_-sigma_15,0
185,AI_-sigma_15,2
652,AI_-sigma_15,3
188,AI_-sigma_15,3
189,AI_-sigma_15,3
658,AI_-sigma_15,3
653,AI_-sigma_15,3
650,AI_-sigma_15,1
651,AI_-sigma_15,2
764,AI_-sigma_15,2
11,AI_-sigma_15,3
10,AI_-sigma_15,2
13,AI_-sigma_15,3
12,AI_-sigma_15,1
15,AI_-sigma_15,3
14,AI_-sigma_15,1
17,AI_-sigma_15,3
16,AI_-sigma_15,3
19,AI_-sigma_15,1
18,AI_-sigma_15,1
659,AI_-sigma_15,2
753,AI_-sigma_15,3
752,AI_-sigma_15,3
62,AI_-sigma_15,1
756,AI_-sigma_15,0
322,AI_-sigma_15,0
323,AI_-sigma_15,2
320,AI_-sigma_15,3
321,AI_-sigma_15,3
326,AI_-sigma_15,3
327,AI_-sigma_15,3
324,AI_-sigma_15,1
325,AI_-sigma_15,2
328,AI_-sigma_15,3
329,AI_-sigma_15,3
759,AI_-sigma_15,3
201,AI_-sigma_15,2
200,AI_-sigma_15,3
203,AI_-sigma_15,2
202,AI_-sigma_15,0
205,AI_-sigma_15,0
204,AI_-sigma_15,0
207,AI_-sigma_15,1
206,AI_-sigma_15,0
209,AI_-sigma_15,3
208,AI_-sigma_15,1
779,AI_-sigma_15,2
778,AI_-sigma_15,3
77,AI_-sigma_15,0
76,AI_-sigma_15,3
75,AI_-sigma_15,1
74,AI_-sigma_15,0
73,AI_-sigma_15,2
72,AI_-sigma_15,3
71,AI_-sigma_15,1
70,AI_-sigma_15,2
655,AI_-sigma_15,3
79,AI_-sigma_15,2
78,AI_-sigma_15,2
2,AI_-sigma_15,2
805,AI_-sigma_15,2
804,AI_-sigma_15,2
669,AI_-sigma_15,1
668,AI_-sigma_15,3
667,AI_-sigma_15,1
666,AI_-sigma_15,3
