task,worker,label
344,AI_-sigma_23,2
345,AI_-sigma_23,1
346,AI_-sigma_23,3
347,AI_-sigma_23,1
340,AI_-sigma_23,1
341,AI_-sigma_23,1
342,AI_-sigma_23,3
343,AI_-sigma_23,1
348,AI_-sigma_23,2
349,AI_-sigma_23,0
595,AI_-sigma_23,0
719,AI_-sigma_23,3
718,AI_-sigma_23,2
717,AI_-sigma_23,2
716,AI_-sigma_23,1
715,AI_-sigma_23,3
714,AI_-sigma_23,1
713,AI_-sigma_23,3
712,AI_-sigma_23,3
711,AI_-sigma_23,2
710,AI_-sigma_23,3
606,AI_-sigma_23,0
594,AI_-sigma_23,1
736,AI_-sigma_23,0
619,AI_-sigma_23,2
298,AI_-sigma_23,1
299,AI_-sigma_23,1
296,AI_-sigma_23,1
297,AI_-sigma_23,2
294,AI_-sigma_23,2
295,AI_-sigma_23,3
292,AI_-sigma_23,2
293,AI_-sigma_23,2
290,AI_-sigma_23,1
291,AI_-sigma_23,3
591,AI_-sigma_23,3
590,AI_-sigma_23,3
593,AI_-sigma_23,1
592,AI_-sigma_23,2
199,AI_-sigma_23,2
198,AI_-sigma_23,2
597,AI_-sigma_23,2
596,AI_-sigma_23,1
195,AI_-sigma_23,3
194,AI_-sigma_23,1
197,AI_-sigma_23,3
196,AI_-sigma_23,3
191,AI_-sigma_23,1
190,AI_-sigma_23,3
193,AI_-sigma_23,3
192,AI_-sigma_23,3
270,AI_-sigma_23,3
271,AI_-sigma_23,3
272,AI_-sigma_23,3
273,AI_-sigma_23,2
274,AI_-sigma_23,2
275,AI_-sigma_23,1
276,AI_-sigma_23,2
277,AI_-sigma_23,1
278,AI_-sigma_23,2
279,AI_-sigma_23,3
738,AI_-sigma_23,0
524,AI_-sigma_23,1
525,AI_-sigma_23,2
526,AI_-sigma_23,1
527,AI_-sigma_23,3
520,AI_-sigma_23,1
521,AI_-sigma_23,1
522,AI_-sigma_23,2
523,AI_-sigma_23,3
599,AI_-sigma_23,3
528,AI_-sigma_23,3
529,AI_-sigma_23,2
449,AI_-sigma_23,1
448,AI_-sigma_23,3
443,AI_-sigma_23,1
442,AI_-sigma_23,3
441,AI_-sigma_23,3
440,AI_-sigma_23,2
447,AI_-sigma_23,1
446,AI_-sigma_23,2
445,AI_-sigma_23,1
444,AI_-sigma_23,1
108,AI_-sigma_23,1
109,AI_-sigma_23,3
102,AI_-sigma_23,1
103,AI_-sigma_23,1
100,AI_-sigma_23,1
101,AI_-sigma_23,0
106,AI_-sigma_23,3
107,AI_-sigma_23,3
104,AI_-sigma_23,2
105,AI_-sigma_23,1
39,AI_-sigma_23,0
38,AI_-sigma_23,3
33,AI_-sigma_23,1
32,AI_-sigma_23,1
31,AI_-sigma_23,2
30,AI_-sigma_23,1
37,AI_-sigma_23,1
36,AI_-sigma_23,3
35,AI_-sigma_23,3
34,AI_-sigma_23,1
641,AI_-sigma_23,2
640,AI_-sigma_23,1
643,AI_-sigma_23,1
642,AI_-sigma_23,0
645,AI_-sigma_23,2
644,AI_-sigma_23,2
438,AI_-sigma_23,0
439,AI_-sigma_23,3
436,AI_-sigma_23,3
437,AI_-sigma_23,1
434,AI_-sigma_23,0
435,AI_-sigma_23,1
432,AI_-sigma_23,0
433,AI_-sigma_23,1
430,AI_-sigma_23,2
431,AI_-sigma_23,3
339,AI_-sigma_23,1
338,AI_-sigma_23,1
335,AI_-sigma_23,1
334,AI_-sigma_23,0
337,AI_-sigma_23,2
336,AI_-sigma_23,2
331,AI_-sigma_23,3
330,AI_-sigma_23,1
333,AI_-sigma_23,1
332,AI_-sigma_23,2
744,AI_-sigma_23,2
745,AI_-sigma_23,3
748,AI_-sigma_23,1
6,AI_-sigma_23,0
99,AI_-sigma_23,1
98,AI_-sigma_23,2
91,AI_-sigma_23,3
90,AI_-sigma_23,1
93,AI_-sigma_23,2
92,AI_-sigma_23,3
95,AI_-sigma_23,2
94,AI_-sigma_23,2
97,AI_-sigma_23,1
96,AI_-sigma_23,0
740,AI_-sigma_23,1
741,AI_-sigma_23,2
742,AI_-sigma_23,2
743,AI_-sigma_23,3
559,AI_-sigma_23,1
558,AI_-sigma_23,3
746,AI_-sigma_23,1
747,AI_-sigma_23,0
555,AI_-sigma_23,2
554,AI_-sigma_23,1
557,AI_-sigma_23,3
556,AI_-sigma_23,2
551,AI_-sigma_23,1
550,AI_-sigma_23,2
553,AI_-sigma_23,0
552,AI_-sigma_23,1
238,AI_-sigma_23,0
239,AI_-sigma_23,3
234,AI_-sigma_23,2
235,AI_-sigma_23,3
236,AI_-sigma_23,1
237,AI_-sigma_23,1
230,AI_-sigma_23,1
231,AI_-sigma_23,1
232,AI_-sigma_23,3
233,AI_-sigma_23,1
1,AI_-sigma_23,3
614,AI_-sigma_23,0
146,AI_-sigma_23,1
147,AI_-sigma_23,3
144,AI_-sigma_23,1
145,AI_-sigma_23,1
142,AI_-sigma_23,2
143,AI_-sigma_23,0
140,AI_-sigma_23,1
141,AI_-sigma_23,3
612,AI_-sigma_23,1
613,AI_-sigma_23,1
610,AI_-sigma_23,1
611,AI_-sigma_23,3
