task,worker,label
1,AI_mean_4,1
2,AI_mean_4,1
3,AI_mean_4,2
4,AI_mean_4,1
5,AI_mean_4,1
6,AI_mean_4,3
7,AI_mean_4,1
8,AI_mean_4,2
9,AI_mean_4,1
10,AI_mean_4,0
11,AI_mean_4,3
12,AI_mean_4,2
13,AI_mean_4,3
14,AI_mean_4,3
15,AI_mean_4,0
16,AI_mean_4,3
17,AI_mean_4,0
18,AI_mean_4,1
19,AI_mean_4,2
20,AI_mean_4,3
21,AI_mean_4,3
22,AI_mean_4,2
23,AI_mean_4,2
24,AI_mean_4,2
25,AI_mean_4,0
26,AI_mean_4,2
27,AI_mean_4,2
28,AI_mean_4,0
29,AI_mean_4,2
30,AI_mean_4,0
31,AI_mean_4,2
32,AI_mean_4,3
33,AI_mean_4,2
34,AI_mean_4,1
35,AI_mean_4,2
36,AI_mean_4,2
37,AI_mean_4,2
38,AI_mean_4,1
39,AI_mean_4,3
40,AI_mean_4,2
41,AI_mean_4,2
42,AI_mean_4,0
43,AI_mean_4,3
44,AI_mean_4,2
45,AI_mean_4,3
46,AI_mean_4,0
47,AI_mean_4,3
48,AI_mean_4,1
49,AI_mean_4,3
50,AI_mean_4,2
51,AI_mean_4,2
52,AI_mean_4,3
53,AI_mean_4,1
54,AI_mean_4,3
55,AI_mean_4,1
56,AI_mean_4,3
57,AI_mean_4,1
58,AI_mean_4,1
59,AI_mean_4,3
60,AI_mean_4,2
61,AI_mean_4,2
62,AI_mean_4,0
63,AI_mean_4,3
64,AI_mean_4,2
65,AI_mean_4,2
66,AI_mean_4,1
67,AI_mean_4,3
68,AI_mean_4,2
69,AI_mean_4,2
70,AI_mean_4,2
71,AI_mean_4,1
72,AI_mean_4,1
73,AI_mean_4,3
74,AI_mean_4,2
75,AI_mean_4,2
76,AI_mean_4,2
77,AI_mean_4,2
78,AI_mean_4,3
79,AI_mean_4,3
80,AI_mean_4,1
81,AI_mean_4,1
82,AI_mean_4,3
83,AI_mean_4,2
84,AI_mean_4,2
85,AI_mean_4,0
86,AI_mean_4,3
87,AI_mean_4,2
88,AI_mean_4,2
89,AI_mean_4,0
90,AI_mean_4,0
91,AI_mean_4,0
92,AI_mean_4,1
93,AI_mean_4,1
94,AI_mean_4,2
95,AI_mean_4,2
96,AI_mean_4,3
97,AI_mean_4,3
98,AI_mean_4,1
99,AI_mean_4,2
100,AI_mean_4,2
101,AI_mean_4,3
102,AI_mean_4,2
103,AI_mean_4,2
104,AI_mean_4,1
105,AI_mean_4,3
106,AI_mean_4,0
107,AI_mean_4,2
108,AI_mean_4,2
109,AI_mean_4,2
110,AI_mean_4,2
111,AI_mean_4,2
112,AI_mean_4,1
113,AI_mean_4,2
114,AI_mean_4,0
115,AI_mean_4,2
116,AI_mean_4,1
117,AI_mean_4,3
118,AI_mean_4,3
