task,worker,label
1,AI_mean_6,3
2,AI_mean_6,3
3,AI_mean_6,0
4,AI_mean_6,1
5,AI_mean_6,1
6,AI_mean_6,2
7,AI_mean_6,2
8,AI_mean_6,2
9,AI_mean_6,1
10,AI_mean_6,2
11,AI_mean_6,3
12,AI_mean_6,2
13,AI_mean_6,3
14,AI_mean_6,2
15,AI_mean_6,0
16,AI_mean_6,2
17,AI_mean_6,1
18,AI_mean_6,1
19,AI_mean_6,2
20,AI_mean_6,2
21,AI_mean_6,3
22,AI_mean_6,2
23,AI_mean_6,1
24,AI_mean_6,2
25,AI_mean_6,1
26,AI_mean_6,3
27,AI_mean_6,2
28,AI_mean_6,1
29,AI_mean_6,2
30,AI_mean_6,1
31,AI_mean_6,2
32,AI_mean_6,0
33,AI_mean_6,3
34,AI_mean_6,1
35,AI_mean_6,2
36,AI_mean_6,2
37,AI_mean_6,2
38,AI_mean_6,1
39,AI_mean_6,2
40,AI_mean_6,2
41,AI_mean_6,2
42,AI_mean_6,0
43,AI_mean_6,0
44,AI_mean_6,3
45,AI_mean_6,2
46,AI_mean_6,2
47,AI_mean_6,3
48,AI_mean_6,1
49,AI_mean_6,1
50,AI_mean_6,3
51,AI_mean_6,2
52,AI_mean_6,3
53,AI_mean_6,2
54,AI_mean_6,3
55,AI_mean_6,1
56,AI_mean_6,2
57,AI_mean_6,1
58,AI_mean_6,2
59,AI_mean_6,1
60,AI_mean_6,1
61,AI_mean_6,2
62,AI_mean_6,1
63,AI_mean_6,1
64,AI_mean_6,2
65,AI_mean_6,2
66,AI_mean_6,1
67,AI_mean_6,1
68,AI_mean_6,2
69,AI_mean_6,2
70,AI_mean_6,2
71,AI_mean_6,1
72,AI_mean_6,3
73,AI_mean_6,0
74,AI_mean_6,1
75,AI_mean_6,2
76,AI_mean_6,2
77,AI_mean_6,1
78,AI_mean_6,3
79,AI_mean_6,2
80,AI_mean_6,1
81,AI_mean_6,1
82,AI_mean_6,3
83,AI_mean_6,1
84,AI_mean_6,2
85,AI_mean_6,1
86,AI_mean_6,3
87,AI_mean_6,2
88,AI_mean_6,2
89,AI_mean_6,2
90,AI_mean_6,2
91,AI_mean_6,3
92,AI_mean_6,1
93,AI_mean_6,1
94,AI_mean_6,3
95,AI_mean_6,2
96,AI_mean_6,2
97,AI_mean_6,3
98,AI_mean_6,1
99,AI_mean_6,2
100,AI_mean_6,0
101,AI_mean_6,2
102,AI_mean_6,3
103,AI_mean_6,2
104,AI_mean_6,2
105,AI_mean_6,1
106,AI_mean_6,1
107,AI_mean_6,1
108,AI_mean_6,2
109,AI_mean_6,3
110,AI_mean_6,1
111,AI_mean_6,2
112,AI_mean_6,3
113,AI_mean_6,2
114,AI_mean_6,3
115,AI_mean_6,0
116,AI_mean_6,0
117,AI_mean_6,2
118,AI_mean_6,1
119,AI_mean_6,1
120,AI_mean_6,2
121,AI_mean_6,2
122,AI_mean_6,1
123,AI_mean_6,2
124,AI_mean_6,0
125,AI_mean_6,1
126,AI_mean_6,3
127,AI_mean_6,1
128,AI_mean_6,2
129,AI_mean_6,0
130,AI_mean_6,3
131,AI_mean_6,2
132,AI_mean_6,1
133,AI_mean_6,3
134,AI_mean_6,2
135,AI_mean_6,2
136,AI_mean_6,1
137,AI_mean_6,2
138,AI_mean_6,3
139,AI_mean_6,2
140,AI_mean_6,1
141,AI_mean_6,0
142,AI_mean_6,3
143,AI_mean_6,2
144,AI_mean_6,2
145,AI_mean_6,2
146,AI_mean_6,1
147,AI_mean_6,3
148,AI_mean_6,2
149,AI_mean_6,2
150,AI_mean_6,3
151,AI_mean_6,1
152,AI_mean_6,2
153,AI_mean_6,0
154,AI_mean_6,2
155,AI_mean_6,2
156,AI_mean_6,1
157,AI_mean_6,1
158,AI_mean_6,2
159,AI_mean_6,3
160,AI_mean_6,3
161,AI_mean_6,1
162,AI_mean_6,0
163,AI_mean_6,2
164,AI_mean_6,3
165,AI_mean_6,3
166,AI_mean_6,2
167,AI_mean_6,2
168,AI_mean_6,2
169,AI_mean_6,1
170,AI_mean_6,3
171,AI_mean_6,2
172,AI_mean_6,2
173,AI_mean_6,3
174,AI_mean_6,1
175,AI_mean_6,3
176,AI_mean_6,2
177,AI_mean_6,1
178,AI_mean_6,3
179,AI_mean_6,2
180,AI_mean_6,2
181,AI_mean_6,3
182,AI_mean_6,2
183,AI_mean_6,1
184,AI_mean_6,3
185,AI_mean_6,2
186,AI_mean_6,3
187,AI_mean_6,2
188,AI_mean_6,1
189,AI_mean_6,3
190,AI_mean_6,1
191,AI_mean_6,2
192,AI_mean_6,1
193,AI_mean_6,2
194,AI_mean_6,3
195,AI_mean_6,3
196,AI_mean_6,1
197,AI_mean_6,3
198,AI_mean_6,3
199,AI_mean_6,2
200,AI_mean_6,1
201,AI_mean_6,0
202,AI_mean_6,3
203,AI_mean_6,2
204,AI_mean_6,2
205,AI_mean_6,2
206,AI_mean_6,1
207,AI_mean_6,3
208,AI_mean_6,2
209,AI_mean_6,2
210,AI_mean_6,2
211,AI_mean_6,3
212,AI_mean_6,1
213,AI_mean_6,1
214,AI_mean_6,0
215,AI_mean_6,3
216,AI_mean_6,2
217,AI_mean_6,2
218,AI_mean_6,1
219,AI_mean_6,2
220,AI_mean_6,1
221,AI_mean_6,2
222,AI_mean_6,1
223,AI_mean_6,2
224,AI_mean_6,0
225,AI_mean_6,2
226,AI_mean_6,1
227,AI_mean_6,3
228,AI_mean_6,2
229,AI_mean_6,2
230,AI_mean_6,1
231,AI_mean_6,3
232,AI_mean_6,3
233,AI_mean_6,3
234,AI_mean_6,2
235,AI_mean_6,1
236,AI_mean_6,3
237,AI_mean_6,3
238,AI_mean_6,3
239,AI_mean_6,2
240,AI_mean_6,2
241,AI_mean_6,1
242,AI_mean_6,3
243,AI_mean_6,1
244,AI_mean_6,3
245,AI_mean_6,0
246,AI_mean_6,2
247,AI_mean_6,2
248,AI_mean_6,1
249,AI_mean_6,0
250,AI_mean_6,1
251,AI_mean_6,2
252,AI_mean_6,1
253,AI_mean_6,3
254,AI_mean_6,0
255,AI_mean_6,2
256,AI_mean_6,2
257,AI_mean_6,1
258,AI_mean_6,2
259,AI_mean_6,3
260,AI_mean_6,2
261,AI_mean_6,1
262,AI_mean_6,3
263,AI_mean_6,2
264,AI_mean_6,1
265,AI_mean_6,1
266,AI_mean_6,3
267,AI_mean_6,3
268,AI_mean_6,2
269,AI_mean_6,2
270,AI_mean_6,1
271,AI_mean_6,3
272,AI_mean_6,2
273,AI_mean_6,2
274,AI_mean_6,3
275,AI_mean_6,1
276,AI_mean_6,1
277,AI_mean_6,1
278,AI_mean_6,2
279,AI_mean_6,3
280,AI_mean_6,1
281,AI_mean_6,3
282,AI_mean_6,2
283,AI_mean_6,1
284,AI_mean_6,0
285,AI_mean_6,2
286,AI_mean_6,2
287,AI_mean_6,2
288,AI_mean_6,3
289,AI_mean_6,1
290,AI_mean_6,2
291,AI_mean_6,2
292,AI_mean_6,3
293,AI_mean_6,2
294,AI_mean_6,1
295,AI_mean_6,2
296,AI_mean_6,1
297,AI_mean_6,0
298,AI_mean_6,1
299,AI_mean_6,2
300,AI_mean_6,3
301,AI_mean_6,1
302,AI_mean_6,2
303,AI_mean_6,2
304,AI_mean_6,3
305,AI_mean_6,1
306,AI_mean_6,2
307,AI_mean_6,3
308,AI_mean_6,2
309,AI_mean_6,2
310,AI_mean_6,0
311,AI_mean_6,1
312,AI_mean_6,3
313,AI_mean_6,1
314,AI_mean_6,2
315,AI_mean_6,2
316,AI_mean_6,3
317,AI_mean_6,0
318,AI_mean_6,2
319,AI_mean_6,2
320,AI_mean_6,3
321,AI_mean_6,0
322,AI_mean_6,3
323,AI_mean_6,2
324,AI_mean_6,2
325,AI_mean_6,2
326,AI_mean_6,0
327,AI_mean_6,2
328,AI_mean_6,3
329,AI_mean_6,3
330,AI_mean_6,1
331,AI_mean_6,1
332,AI_mean_6,0
333,AI_mean_6,1
334,AI_mean_6,2
335,AI_mean_6,2
336,AI_mean_6,1
337,AI_mean_6,0
338,AI_mean_6,2
339,AI_mean_6,0
340,AI_mean_6,3
341,AI_mean_6,1
342,AI_mean_6,2
343,AI_mean_6,2
344,AI_mean_6,2
345,AI_mean_6,2
346,AI_mean_6,3
347,AI_mean_6,2
348,AI_mean_6,1
349,AI_mean_6,3
350,AI_mean_6,2
351,AI_mean_6,2
352,AI_mean_6,2
353,AI_mean_6,0
354,AI_mean_6,3
355,AI_mean_6,3
356,AI_mean_6,2
357,AI_mean_6,2
358,AI_mean_6,1
359,AI_mean_6,3
360,AI_mean_6,2
361,AI_mean_6,2
362,AI_mean_6,0
363,AI_mean_6,1
364,AI_mean_6,1
365,AI_mean_6,0
366,AI_mean_6,3
367,AI_mean_6,1
368,AI_mean_6,0
369,AI_mean_6,2
370,AI_mean_6,2
371,AI_mean_6,2
372,AI_mean_6,1
373,AI_mean_6,1
374,AI_mean_6,2
375,AI_mean_6,2
376,AI_mean_6,3
377,AI_mean_6,3
378,AI_mean_6,0
379,AI_mean_6,2
380,AI_mean_6,1
381,AI_mean_6,2
382,AI_mean_6,3
383,AI_mean_6,1
384,AI_mean_6,3
385,AI_mean_6,2
