task,worker,label
1,AI_-sigma_3,3
2,AI_-sigma_3,2
3,AI_-sigma_3,1
4,AI_-sigma_3,3
5,AI_-sigma_3,0
6,AI_-sigma_3,0
7,AI_-sigma_3,1
8,AI_-sigma_3,2
9,AI_-sigma_3,1
10,AI_-sigma_3,1
11,AI_-sigma_3,2
12,AI_-sigma_3,2
13,AI_-sigma_3,0
14,AI_-sigma_3,2
15,AI_-sigma_3,2
16,AI_-sigma_3,0
17,AI_-sigma_3,3
18,AI_-sigma_3,1
19,AI_-sigma_3,2
20,AI_-sigma_3,2
21,AI_-sigma_3,2
22,AI_-sigma_3,2
23,AI_-sigma_3,0
24,AI_-sigma_3,2
25,AI_-sigma_3,1
26,AI_-sigma_3,1
27,AI_-sigma_3,2
28,AI_-sigma_3,3
29,AI_-sigma_3,2
30,AI_-sigma_3,1
31,AI_-sigma_3,1
32,AI_-sigma_3,2
33,AI_-sigma_3,2
34,AI_-sigma_3,1
35,AI_-sigma_3,3
36,AI_-sigma_3,2
37,AI_-sigma_3,2
38,AI_-sigma_3,1
39,AI_-sigma_3,0
40,AI_-sigma_3,1
41,AI_-sigma_3,2
42,AI_-sigma_3,1
43,AI_-sigma_3,0
44,AI_-sigma_3,1
45,AI_-sigma_3,2
46,AI_-sigma_3,2
47,AI_-sigma_3,0
48,AI_-sigma_3,1
49,AI_-sigma_3,1
50,AI_-sigma_3,1
51,AI_-sigma_3,2
52,AI_-sigma_3,1
53,AI_-sigma_3,0
54,AI_-sigma_3,1
55,AI_-sigma_3,1
56,AI_-sigma_3,2
57,AI_-sigma_3,2
58,AI_-sigma_3,2
59,AI_-sigma_3,3
60,AI_-sigma_3,0
61,AI_-sigma_3,1
62,AI_-sigma_3,0
63,AI_-sigma_3,3
64,AI_-sigma_3,2
65,AI_-sigma_3,2
66,AI_-sigma_3,1
67,AI_-sigma_3,3
68,AI_-sigma_3,1
69,AI_-sigma_3,2
70,AI_-sigma_3,1
71,AI_-sigma_3,1
72,AI_-sigma_3,3
73,AI_-sigma_3,3
74,AI_-sigma_3,1
75,AI_-sigma_3,1
76,AI_-sigma_3,3
77,AI_-sigma_3,0
78,AI_-sigma_3,2
79,AI_-sigma_3,2
80,AI_-sigma_3,1
81,AI_-sigma_3,1
82,AI_-sigma_3,3
83,AI_-sigma_3,0
84,AI_-sigma_3,1
85,AI_-sigma_3,1
86,AI_-sigma_3,3
87,AI_-sigma_3,3
88,AI_-sigma_3,1
89,AI_-sigma_3,0
90,AI_-sigma_3,0
91,AI_-sigma_3,3
92,AI_-sigma_3,1
93,AI_-sigma_3,3
