task,worker,label
1,AI_+sigma_27,1
2,AI_+sigma_27,3
3,AI_+sigma_27,2
4,AI_+sigma_27,1
5,AI_+sigma_27,3
6,AI_+sigma_27,3
7,AI_+sigma_27,2
8,AI_+sigma_27,2
9,AI_+sigma_27,1
10,AI_+sigma_27,1
11,AI_+sigma_27,3
12,AI_+sigma_27,2
13,AI_+sigma_27,3
14,AI_+sigma_27,1
15,AI_+sigma_27,2
16,AI_+sigma_27,0
17,AI_+sigma_27,3
18,AI_+sigma_27,1
19,AI_+sigma_27,2
20,AI_+sigma_27,2
21,AI_+sigma_27,3
22,AI_+sigma_27,2
23,AI_+sigma_27,1
24,AI_+sigma_27,2
25,AI_+sigma_27,1
26,AI_+sigma_27,2
27,AI_+sigma_27,2
28,AI_+sigma_27,3
29,AI_+sigma_27,2
30,AI_+sigma_27,1
31,AI_+sigma_27,2
32,AI_+sigma_27,3
33,AI_+sigma_27,3
34,AI_+sigma_27,1
35,AI_+sigma_27,3
36,AI_+sigma_27,2
37,AI_+sigma_27,2
38,AI_+sigma_27,1
39,AI_+sigma_27,3
40,AI_+sigma_27,1
41,AI_+sigma_27,2
42,AI_+sigma_27,1
43,AI_+sigma_27,3
44,AI_+sigma_27,2
45,AI_+sigma_27,1
46,AI_+sigma_27,2
47,AI_+sigma_27,3
48,AI_+sigma_27,1
49,AI_+sigma_27,3
50,AI_+sigma_27,2
51,AI_+sigma_27,2
52,AI_+sigma_27,3
53,AI_+sigma_27,2
54,AI_+sigma_27,1
55,AI_+sigma_27,1
56,AI_+sigma_27,2
57,AI_+sigma_27,1
58,AI_+sigma_27,2
59,AI_+sigma_27,3
60,AI_+sigma_27,2
61,AI_+sigma_27,0
62,AI_+sigma_27,1
63,AI_+sigma_27,3
64,AI_+sigma_27,2
65,AI_+sigma_27,2
66,AI_+sigma_27,1
67,AI_+sigma_27,0
68,AI_+sigma_27,2
69,AI_+sigma_27,2
70,AI_+sigma_27,2
71,AI_+sigma_27,1
72,AI_+sigma_27,0
73,AI_+sigma_27,3
74,AI_+sigma_27,3
