task,worker,label
344,AI_mean_11,2
345,AI_mean_11,1
346,AI_mean_11,2
347,AI_mean_11,1
340,AI_mean_11,1
341,AI_mean_11,3
342,AI_mean_11,3
343,AI_mean_11,1
348,AI_mean_11,2
349,AI_mean_11,1
595,AI_mean_11,3
719,AI_mean_11,2
718,AI_mean_11,2
717,AI_mean_11,3
716,AI_mean_11,1
715,AI_mean_11,3
714,AI_mean_11,1
713,AI_mean_11,3
712,AI_mean_11,3
711,AI_mean_11,1
710,AI_mean_11,3
606,AI_mean_11,1
594,AI_mean_11,2
736,AI_mean_11,2
619,AI_mean_11,1
298,AI_mean_11,2
299,AI_mean_11,2
296,AI_mean_11,2
297,AI_mean_11,2
294,AI_mean_11,2
295,AI_mean_11,2
292,AI_mean_11,2
293,AI_mean_11,3
290,AI_mean_11,1
291,AI_mean_11,3
591,AI_mean_11,1
590,AI_mean_11,2
593,AI_mean_11,1
592,AI_mean_11,2
199,AI_mean_11,3
198,AI_mean_11,2
597,AI_mean_11,2
596,AI_mean_11,1
195,AI_mean_11,3
194,AI_mean_11,2
197,AI_mean_11,3
196,AI_mean_11,3
191,AI_mean_11,1
190,AI_mean_11,3
193,AI_mean_11,3
192,AI_mean_11,2
270,AI_mean_11,3
271,AI_mean_11,3
272,AI_mean_11,1
273,AI_mean_11,3
274,AI_mean_11,2
275,AI_mean_11,1
276,AI_mean_11,2
277,AI_mean_11,2
278,AI_mean_11,2
279,AI_mean_11,1
738,AI_mean_11,3
524,AI_mean_11,3
525,AI_mean_11,1
526,AI_mean_11,2
527,AI_mean_11,3
520,AI_mean_11,2
521,AI_mean_11,2
522,AI_mean_11,2
523,AI_mean_11,2
599,AI_mean_11,2
528,AI_mean_11,3
529,AI_mean_11,2
449,AI_mean_11,3
448,AI_mean_11,2
443,AI_mean_11,0
442,AI_mean_11,3
441,AI_mean_11,3
440,AI_mean_11,2
447,AI_mean_11,2
446,AI_mean_11,3
445,AI_mean_11,2
444,AI_mean_11,1
108,AI_mean_11,2
109,AI_mean_11,1
102,AI_mean_11,1
103,AI_mean_11,1
100,AI_mean_11,2
101,AI_mean_11,2
106,AI_mean_11,3
107,AI_mean_11,3
104,AI_mean_11,2
