task,worker,label
1,AI_+sigma_5,2
2,AI_+sigma_5,0
3,AI_+sigma_5,2
4,AI_+sigma_5,1
5,AI_+sigma_5,1
6,AI_+sigma_5,3
7,AI_+sigma_5,2
8,AI_+sigma_5,2
9,AI_+sigma_5,1
10,AI_+sigma_5,2
11,AI_+sigma_5,3
12,AI_+sigma_5,2
13,AI_+sigma_5,3
14,AI_+sigma_5,0
15,AI_+sigma_5,0
16,AI_+sigma_5,2
17,AI_+sigma_5,3
18,AI_+sigma_5,1
19,AI_+sigma_5,2
20,AI_+sigma_5,2
21,AI_+sigma_5,3
22,AI_+sigma_5,2
23,AI_+sigma_5,1
24,AI_+sigma_5,2
25,AI_+sigma_5,1
26,AI_+sigma_5,2
27,AI_+sigma_5,2
28,AI_+sigma_5,0
29,AI_+sigma_5,1
30,AI_+sigma_5,0
31,AI_+sigma_5,0
32,AI_+sigma_5,3
33,AI_+sigma_5,3
34,AI_+sigma_5,1
35,AI_+sigma_5,1
36,AI_+sigma_5,2
37,AI_+sigma_5,2
38,AI_+sigma_5,1
39,AI_+sigma_5,3
40,AI_+sigma_5,2
41,AI_+sigma_5,2
42,AI_+sigma_5,1
43,AI_+sigma_5,3
44,AI_+sigma_5,2
45,AI_+sigma_5,2
46,AI_+sigma_5,3
47,AI_+sigma_5,3
48,AI_+sigma_5,1
49,AI_+sigma_5,1
50,AI_+sigma_5,0
51,AI_+sigma_5,2
52,AI_+sigma_5,3
53,AI_+sigma_5,2
54,AI_+sigma_5,3
55,AI_+sigma_5,1
56,AI_+sigma_5,3
57,AI_+sigma_5,1
58,AI_+sigma_5,3
59,AI_+sigma_5,3
60,AI_+sigma_5,2
61,AI_+sigma_5,2
62,AI_+sigma_5,1
63,AI_+sigma_5,3
64,AI_+sigma_5,0
65,AI_+sigma_5,0
66,AI_+sigma_5,1
67,AI_+sigma_5,3
68,AI_+sigma_5,2
69,AI_+sigma_5,2
70,AI_+sigma_5,2
71,AI_+sigma_5,1
72,AI_+sigma_5,3
73,AI_+sigma_5,3
74,AI_+sigma_5,3
75,AI_+sigma_5,2
76,AI_+sigma_5,3
77,AI_+sigma_5,3
78,AI_+sigma_5,0
79,AI_+sigma_5,1
80,AI_+sigma_5,1
81,AI_+sigma_5,1
82,AI_+sigma_5,3
83,AI_+sigma_5,0
84,AI_+sigma_5,2
85,AI_+sigma_5,1
86,AI_+sigma_5,3
87,AI_+sigma_5,2
88,AI_+sigma_5,2
89,AI_+sigma_5,2
90,AI_+sigma_5,2
91,AI_+sigma_5,3
92,AI_+sigma_5,1
93,AI_+sigma_5,1
94,AI_+sigma_5,3
95,AI_+sigma_5,2
96,AI_+sigma_5,2
97,AI_+sigma_5,3
98,AI_+sigma_5,1
99,AI_+sigma_5,2
100,AI_+sigma_5,2
101,AI_+sigma_5,2
102,AI_+sigma_5,3
103,AI_+sigma_5,2
104,AI_+sigma_5,1
105,AI_+sigma_5,3
106,AI_+sigma_5,3
107,AI_+sigma_5,2
108,AI_+sigma_5,2
109,AI_+sigma_5,2
110,AI_+sigma_5,1
111,AI_+sigma_5,2
112,AI_+sigma_5,3
113,AI_+sigma_5,2
114,AI_+sigma_5,2
115,AI_+sigma_5,2
116,AI_+sigma_5,1
117,AI_+sigma_5,2
118,AI_+sigma_5,3
