task,worker,label
1,AI_+sigma_0,2
2,AI_+sigma_0,3
3,AI_+sigma_0,3
4,AI_+sigma_0,1
5,AI_+sigma_0,1
6,AI_+sigma_0,3
7,AI_+sigma_0,3
8,AI_+sigma_0,2
9,AI_+sigma_0,1
10,AI_+sigma_0,3
11,AI_+sigma_0,3
12,AI_+sigma_0,2
13,AI_+sigma_0,3
14,AI_+sigma_0,1
15,AI_+sigma_0,3
16,AI_+sigma_0,3
17,AI_+sigma_0,3
18,AI_+sigma_0,1
19,AI_+sigma_0,3
20,AI_+sigma_0,2
21,AI_+sigma_0,3
22,AI_+sigma_0,3
23,AI_+sigma_0,1
24,AI_+sigma_0,2
25,AI_+sigma_0,1
26,AI_+sigma_0,3
27,AI_+sigma_0,2
28,AI_+sigma_0,3
29,AI_+sigma_0,2
30,AI_+sigma_0,1
31,AI_+sigma_0,0
32,AI_+sigma_0,2
33,AI_+sigma_0,3
34,AI_+sigma_0,1
35,AI_+sigma_0,2
36,AI_+sigma_0,3
37,AI_+sigma_0,2
38,AI_+sigma_0,1
39,AI_+sigma_0,3
40,AI_+sigma_0,0
41,AI_+sigma_0,2
42,AI_+sigma_0,3
43,AI_+sigma_0,3
44,AI_+sigma_0,1
45,AI_+sigma_0,3
46,AI_+sigma_0,2
47,AI_+sigma_0,3
48,AI_+sigma_0,1
49,AI_+sigma_0,1
50,AI_+sigma_0,3
51,AI_+sigma_0,2
52,AI_+sigma_0,3
53,AI_+sigma_0,3
54,AI_+sigma_0,3
55,AI_+sigma_0,1
56,AI_+sigma_0,2
57,AI_+sigma_0,1
58,AI_+sigma_0,2
59,AI_+sigma_0,3
60,AI_+sigma_0,3
61,AI_+sigma_0,2
62,AI_+sigma_0,1
63,AI_+sigma_0,3
64,AI_+sigma_0,3
65,AI_+sigma_0,2
66,AI_+sigma_0,1
67,AI_+sigma_0,3
68,AI_+sigma_0,3
69,AI_+sigma_0,2
70,AI_+sigma_0,3
71,AI_+sigma_0,2
72,AI_+sigma_0,0
73,AI_+sigma_0,3
74,AI_+sigma_0,3
75,AI_+sigma_0,2
76,AI_+sigma_0,1
77,AI_+sigma_0,2
78,AI_+sigma_0,3
79,AI_+sigma_0,3
80,AI_+sigma_0,2
81,AI_+sigma_0,1
82,AI_+sigma_0,3
83,AI_+sigma_0,2
84,AI_+sigma_0,3
85,AI_+sigma_0,1
86,AI_+sigma_0,3
87,AI_+sigma_0,0
88,AI_+sigma_0,2
89,AI_+sigma_0,3
90,AI_+sigma_0,2
91,AI_+sigma_0,3
92,AI_+sigma_0,1
93,AI_+sigma_0,1
94,AI_+sigma_0,3
95,AI_+sigma_0,2
96,AI_+sigma_0,2
97,AI_+sigma_0,3
98,AI_+sigma_0,3
99,AI_+sigma_0,2
100,AI_+sigma_0,3
101,AI_+sigma_0,2
102,AI_+sigma_0,3
