task,worker,label
1,AI_mean_4,0
2,AI_mean_4,3
3,AI_mean_4,3
4,AI_mean_4,1
5,AI_mean_4,1
6,AI_mean_4,3
7,AI_mean_4,3
8,AI_mean_4,3
9,AI_mean_4,1
10,AI_mean_4,3
11,AI_mean_4,3
12,AI_mean_4,2
13,AI_mean_4,1
14,AI_mean_4,1
15,AI_mean_4,3
16,AI_mean_4,2
17,AI_mean_4,3
18,AI_mean_4,1
19,AI_mean_4,3
20,AI_mean_4,0
21,AI_mean_4,3
22,AI_mean_4,3
23,AI_mean_4,1
24,AI_mean_4,2
25,AI_mean_4,1
26,AI_mean_4,3
27,AI_mean_4,2
28,AI_mean_4,0
29,AI_mean_4,2
30,AI_mean_4,1
31,AI_mean_4,3
32,AI_mean_4,3
33,AI_mean_4,0
34,AI_mean_4,3
35,AI_mean_4,2
36,AI_mean_4,3
37,AI_mean_4,2
38,AI_mean_4,1
39,AI_mean_4,3
40,AI_mean_4,3
41,AI_mean_4,0
42,AI_mean_4,1
43,AI_mean_4,3
44,AI_mean_4,3
45,AI_mean_4,3
46,AI_mean_4,2
47,AI_mean_4,2
48,AI_mean_4,1
49,AI_mean_4,1
50,AI_mean_4,1
51,AI_mean_4,2
52,AI_mean_4,3
53,AI_mean_4,1
54,AI_mean_4,3
55,AI_mean_4,3
56,AI_mean_4,2
57,AI_mean_4,1
58,AI_mean_4,2
59,AI_mean_4,3
60,AI_mean_4,3
61,AI_mean_4,2
62,AI_mean_4,1
63,AI_mean_4,2
64,AI_mean_4,3
65,AI_mean_4,2
66,AI_mean_4,1
67,AI_mean_4,3
68,AI_mean_4,0
69,AI_mean_4,2
70,AI_mean_4,3
71,AI_mean_4,1
72,AI_mean_4,1
73,AI_mean_4,0
74,AI_mean_4,3
75,AI_mean_4,2
76,AI_mean_4,3
77,AI_mean_4,2
78,AI_mean_4,3
79,AI_mean_4,3
80,AI_mean_4,1
81,AI_mean_4,3
82,AI_mean_4,3
83,AI_mean_4,2
84,AI_mean_4,3
85,AI_mean_4,1
86,AI_mean_4,3
87,AI_mean_4,3
88,AI_mean_4,2
89,AI_mean_4,3
90,AI_mean_4,2
91,AI_mean_4,3
92,AI_mean_4,2
93,AI_mean_4,1
94,AI_mean_4,3
95,AI_mean_4,2
96,AI_mean_4,2
97,AI_mean_4,3
98,AI_mean_4,1
99,AI_mean_4,3
100,AI_mean_4,2
101,AI_mean_4,2
102,AI_mean_4,3
103,AI_mean_4,3
104,AI_mean_4,1
105,AI_mean_4,3
106,AI_mean_4,1
107,AI_mean_4,3
108,AI_mean_4,2
109,AI_mean_4,2
110,AI_mean_4,1
111,AI_mean_4,3
112,AI_mean_4,3
113,AI_mean_4,2
114,AI_mean_4,0
115,AI_mean_4,3
116,AI_mean_4,1
117,AI_mean_4,2
118,AI_mean_4,3
119,AI_mean_4,1
120,AI_mean_4,3
121,AI_mean_4,3
122,AI_mean_4,1
123,AI_mean_4,2
124,AI_mean_4,3
125,AI_mean_4,1
126,AI_mean_4,3
127,AI_mean_4,2
128,AI_mean_4,3
129,AI_mean_4,2
130,AI_mean_4,1
131,AI_mean_4,3
132,AI_mean_4,1
133,AI_mean_4,3
134,AI_mean_4,3
135,AI_mean_4,2
136,AI_mean_4,1
137,AI_mean_4,0
138,AI_mean_4,1
139,AI_mean_4,2
140,AI_mean_4,1
141,AI_mean_4,1
142,AI_mean_4,3
143,AI_mean_4,0
144,AI_mean_4,3
145,AI_mean_4,3
146,AI_mean_4,1
147,AI_mean_4,0
148,AI_mean_4,2
149,AI_mean_4,2
150,AI_mean_4,3
151,AI_mean_4,1
152,AI_mean_4,3
153,AI_mean_4,3
154,AI_mean_4,2
155,AI_mean_4,3
156,AI_mean_4,1
157,AI_mean_4,1
158,AI_mean_4,2
159,AI_mean_4,2
160,AI_mean_4,3
161,AI_mean_4,1
162,AI_mean_4,3
163,AI_mean_4,2
164,AI_mean_4,3
165,AI_mean_4,3
166,AI_mean_4,2
167,AI_mean_4,3
168,AI_mean_4,2
169,AI_mean_4,1
170,AI_mean_4,3
171,AI_mean_4,2
172,AI_mean_4,3
173,AI_mean_4,3
174,AI_mean_4,1
175,AI_mean_4,1
176,AI_mean_4,2
177,AI_mean_4,0
178,AI_mean_4,3
179,AI_mean_4,2
180,AI_mean_4,0
181,AI_mean_4,3
182,AI_mean_4,3
183,AI_mean_4,1
184,AI_mean_4,2
185,AI_mean_4,3
186,AI_mean_4,3
187,AI_mean_4,3
188,AI_mean_4,3
189,AI_mean_4,0
190,AI_mean_4,3
191,AI_mean_4,1
192,AI_mean_4,1
193,AI_mean_4,3
194,AI_mean_4,2
195,AI_mean_4,0
196,AI_mean_4,1
197,AI_mean_4,3
198,AI_mean_4,0
199,AI_mean_4,2
200,AI_mean_4,1
201,AI_mean_4,1
202,AI_mean_4,3
203,AI_mean_4,2
204,AI_mean_4,3
205,AI_mean_4,0
206,AI_mean_4,1
207,AI_mean_4,3
208,AI_mean_4,2
209,AI_mean_4,2
210,AI_mean_4,3
211,AI_mean_4,3
212,AI_mean_4,1
213,AI_mean_4,1
214,AI_mean_4,3
215,AI_mean_4,3
216,AI_mean_4,2
217,AI_mean_4,2
218,AI_mean_4,3
219,AI_mean_4,3
220,AI_mean_4,1
221,AI_mean_4,3
222,AI_mean_4,1
223,AI_mean_4,2
224,AI_mean_4,3
225,AI_mean_4,0
226,AI_mean_4,1
227,AI_mean_4,3
228,AI_mean_4,3
229,AI_mean_4,2
230,AI_mean_4,1
231,AI_mean_4,3
232,AI_mean_4,1
233,AI_mean_4,3
234,AI_mean_4,3
235,AI_mean_4,1
236,AI_mean_4,3
237,AI_mean_4,1
238,AI_mean_4,3
239,AI_mean_4,2
240,AI_mean_4,3
241,AI_mean_4,1
242,AI_mean_4,3
243,AI_mean_4,2
244,AI_mean_4,3
245,AI_mean_4,3
246,AI_mean_4,2
247,AI_mean_4,3
248,AI_mean_4,1
249,AI_mean_4,2
250,AI_mean_4,3
251,AI_mean_4,3
252,AI_mean_4,1
253,AI_mean_4,3
254,AI_mean_4,1
255,AI_mean_4,0
256,AI_mean_4,3
257,AI_mean_4,1
258,AI_mean_4,3
259,AI_mean_4,3
260,AI_mean_4,2
261,AI_mean_4,3
262,AI_mean_4,3
263,AI_mean_4,2
264,AI_mean_4,1
265,AI_mean_4,1
266,AI_mean_4,3
267,AI_mean_4,3
268,AI_mean_4,2
269,AI_mean_4,0
270,AI_mean_4,1
271,AI_mean_4,2
272,AI_mean_4,0
273,AI_mean_4,3
274,AI_mean_4,3
275,AI_mean_4,2
276,AI_mean_4,1
277,AI_mean_4,2
278,AI_mean_4,3
279,AI_mean_4,3
280,AI_mean_4,2
281,AI_mean_4,3
282,AI_mean_4,2
283,AI_mean_4,1
284,AI_mean_4,0
285,AI_mean_4,2
286,AI_mean_4,3
287,AI_mean_4,1
288,AI_mean_4,3
289,AI_mean_4,2
290,AI_mean_4,3
291,AI_mean_4,2
292,AI_mean_4,3
293,AI_mean_4,0
294,AI_mean_4,3
295,AI_mean_4,1
296,AI_mean_4,0
297,AI_mean_4,3
298,AI_mean_4,1
299,AI_mean_4,3
300,AI_mean_4,3
301,AI_mean_4,1
302,AI_mean_4,2
303,AI_mean_4,2
