task,worker,label
344,AI_mean_8,2
345,AI_mean_8,1
346,AI_mean_8,2
347,AI_mean_8,1
340,AI_mean_8,1
341,AI_mean_8,3
342,AI_mean_8,3
343,AI_mean_8,1
348,AI_mean_8,2
349,AI_mean_8,1
595,AI_mean_8,3
719,AI_mean_8,2
718,AI_mean_8,2
717,AI_mean_8,3
716,AI_mean_8,1
715,AI_mean_8,3
714,AI_mean_8,1
713,AI_mean_8,3
712,AI_mean_8,3
711,AI_mean_8,1
710,AI_mean_8,3
606,AI_mean_8,0
594,AI_mean_8,2
736,AI_mean_8,2
619,AI_mean_8,1
298,AI_mean_8,2
299,AI_mean_8,2
296,AI_mean_8,2
297,AI_mean_8,0
294,AI_mean_8,2
295,AI_mean_8,2
292,AI_mean_8,2
293,AI_mean_8,3
290,AI_mean_8,1
291,AI_mean_8,3
591,AI_mean_8,3
590,AI_mean_8,2
593,AI_mean_8,1
592,AI_mean_8,2
199,AI_mean_8,3
198,AI_mean_8,2
597,AI_mean_8,2
596,AI_mean_8,1
195,AI_mean_8,3
194,AI_mean_8,2
197,AI_mean_8,3
196,AI_mean_8,3
191,AI_mean_8,1
190,AI_mean_8,3
193,AI_mean_8,3
192,AI_mean_8,3
270,AI_mean_8,2
271,AI_mean_8,3
272,AI_mean_8,3
273,AI_mean_8,3
274,AI_mean_8,2
275,AI_mean_8,1
276,AI_mean_8,2
277,AI_mean_8,2
278,AI_mean_8,2
279,AI_mean_8,1
738,AI_mean_8,3
524,AI_mean_8,3
525,AI_mean_8,1
526,AI_mean_8,2
527,AI_mean_8,3
520,AI_mean_8,2
521,AI_mean_8,2
522,AI_mean_8,2
523,AI_mean_8,2
599,AI_mean_8,2
528,AI_mean_8,3
529,AI_mean_8,2
449,AI_mean_8,3
448,AI_mean_8,1
443,AI_mean_8,2
442,AI_mean_8,3
441,AI_mean_8,3
440,AI_mean_8,2
447,AI_mean_8,2
446,AI_mean_8,3
445,AI_mean_8,2
444,AI_mean_8,1
108,AI_mean_8,2
109,AI_mean_8,1
102,AI_mean_8,1
103,AI_mean_8,1
100,AI_mean_8,2
101,AI_mean_8,2
106,AI_mean_8,3
107,AI_mean_8,3
104,AI_mean_8,2
105,AI_mean_8,1
39,AI_mean_8,3
38,AI_mean_8,2
33,AI_mean_8,2
32,AI_mean_8,1
31,AI_mean_8,2
30,AI_mean_8,1
37,AI_mean_8,3
36,AI_mean_8,3
35,AI_mean_8,3
34,AI_mean_8,2
641,AI_mean_8,2
640,AI_mean_8,2
643,AI_mean_8,1
642,AI_mean_8,2
645,AI_mean_8,2
644,AI_mean_8,1
438,AI_mean_8,2
439,AI_mean_8,1
436,AI_mean_8,3
437,AI_mean_8,3
434,AI_mean_8,1
435,AI_mean_8,2
432,AI_mean_8,2
433,AI_mean_8,2
430,AI_mean_8,2
431,AI_mean_8,3
339,AI_mean_8,2
338,AI_mean_8,2
335,AI_mean_8,2
334,AI_mean_8,3
337,AI_mean_8,3
336,AI_mean_8,0
331,AI_mean_8,3
330,AI_mean_8,2
333,AI_mean_8,2
332,AI_mean_8,2
744,AI_mean_8,2
745,AI_mean_8,3
748,AI_mean_8,2
6,AI_mean_8,2
99,AI_mean_8,2
98,AI_mean_8,2
91,AI_mean_8,1
90,AI_mean_8,1
93,AI_mean_8,2
92,AI_mean_8,2
95,AI_mean_8,1
94,AI_mean_8,2
97,AI_mean_8,1
96,AI_mean_8,2
740,AI_mean_8,1
741,AI_mean_8,2
742,AI_mean_8,2
743,AI_mean_8,3
559,AI_mean_8,1
558,AI_mean_8,3
746,AI_mean_8,1
747,AI_mean_8,1
555,AI_mean_8,2
554,AI_mean_8,2
557,AI_mean_8,3
556,AI_mean_8,2
551,AI_mean_8,2
550,AI_mean_8,2
553,AI_mean_8,2
552,AI_mean_8,3
238,AI_mean_8,2
239,AI_mean_8,3
234,AI_mean_8,1
235,AI_mean_8,2
236,AI_mean_8,2
237,AI_mean_8,1
230,AI_mean_8,1
231,AI_mean_8,1
232,AI_mean_8,3
233,AI_mean_8,1
1,AI_mean_8,3
614,AI_mean_8,2
146,AI_mean_8,1
147,AI_mean_8,3
144,AI_mean_8,0
145,AI_mean_8,2
142,AI_mean_8,2
143,AI_mean_8,2
140,AI_mean_8,2
141,AI_mean_8,3
612,AI_mean_8,2
613,AI_mean_8,2
610,AI_mean_8,1
611,AI_mean_8,3
616,AI_mean_8,2
617,AI_mean_8,2
148,AI_mean_8,2
149,AI_mean_8,3
768,AI_mean_8,2
689,AI_mean_8,3
688,AI_mean_8,3
685,AI_mean_8,1
684,AI_mean_8,2
687,AI_mean_8,3
686,AI_mean_8,2
681,AI_mean_8,2
680,AI_mean_8,3
683,AI_mean_8,2
682,AI_mean_8,1
623,AI_mean_8,2
622,AI_mean_8,2
133,AI_mean_8,1
132,AI_mean_8,1
131,AI_mean_8,2
130,AI_mean_8,1
137,AI_mean_8,3
136,AI_mean_8,1
135,AI_mean_8,2
134,AI_mean_8,3
494,AI_mean_8,3
495,AI_mean_8,2
139,AI_mean_8,3
138,AI_mean_8,2
490,AI_mean_8,2
491,AI_mean_8,3
492,AI_mean_8,2
493,AI_mean_8,1
24,AI_mean_8,1
25,AI_mean_8,2
26,AI_mean_8,3
27,AI_mean_8,3
20,AI_mean_8,1
21,AI_mean_8,2
22,AI_mean_8,3
23,AI_mean_8,2
28,AI_mean_8,2
29,AI_mean_8,3
407,AI_mean_8,1
406,AI_mean_8,1
405,AI_mean_8,2
404,AI_mean_8,3
403,AI_mean_8,1
402,AI_mean_8,1
401,AI_mean_8,3
400,AI_mean_8,2
629,AI_mean_8,2
409,AI_mean_8,1
408,AI_mean_8,1
628,AI_mean_8,2
758,AI_mean_8,3
379,AI_mean_8,2
378,AI_mean_8,2
371,AI_mean_8,2
370,AI_mean_8,3
373,AI_mean_8,2
372,AI_mean_8,3
375,AI_mean_8,1
374,AI_mean_8,1
377,AI_mean_8,2
376,AI_mean_8,2
708,AI_mean_8,3
709,AI_mean_8,1
704,AI_mean_8,3
705,AI_mean_8,2
706,AI_mean_8,2
707,AI_mean_8,2
700,AI_mean_8,3
618,AI_mean_8,1
702,AI_mean_8,3
703,AI_mean_8,2
393,AI_mean_8,2
392,AI_mean_8,1
88,AI_mean_8,1
89,AI_mean_8,2
397,AI_mean_8,2
396,AI_mean_8,2
395,AI_mean_8,1
394,AI_mean_8,3
82,AI_mean_8,2
83,AI_mean_8,2
80,AI_mean_8,1
81,AI_mean_8,1
86,AI_mean_8,2
87,AI_mean_8,1
84,AI_mean_8,2
85,AI_mean_8,1
797,AI_mean_8,3
796,AI_mean_8,3
795,AI_mean_8,1
794,AI_mean_8,3
793,AI_mean_8,2
792,AI_mean_8,3
791,AI_mean_8,3
790,AI_mean_8,2
799,AI_mean_8,2
798,AI_mean_8,2
7,AI_mean_8,2
601,AI_mean_8,1
607,AI_mean_8,2
586,AI_mean_8,2
587,AI_mean_8,1
584,AI_mean_8,3
585,AI_mean_8,2
582,AI_mean_8,1
583,AI_mean_8,3
580,AI_mean_8,3
581,AI_mean_8,2
588,AI_mean_8,1
589,AI_mean_8,1
245,AI_mean_8,3
244,AI_mean_8,1
247,AI_mean_8,2
246,AI_mean_8,3
241,AI_mean_8,2
